"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"slt","Slit_0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Sideroxydans lithotrophicus"
"slt","Slit_0002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Sideroxydans lithotrophicus"
"slt","Slit_0009","K00604","MTFMT, fmt","methionyl-tRNA formyltransferase","0.5166","0.6569","Sideroxydans lithotrophicus"
"slt","Slit_0014","K00615","E2.2.1.1, tktA, tktB","transketolase","0.4726","0.6145","Sideroxydans lithotrophicus"
"slt","Slit_0015","K00134","GAPDH, gapA","glyceraldehyde 3-phosphate dehydrogenase","0.5166","0.5281","Sideroxydans lithotrophicus"
"slt","Slit_0016","K00927","PGK, pgk","phosphoglycerate kinase","0.3906","0.5214","Sideroxydans lithotrophicus"
"slt","Slit_0017","K00873","PK, pyk","pyruvate kinase","0.7341","0.8327","Sideroxydans lithotrophicus"
"slt","Slit_0018","K01624","FBA, fbaA","fructose-bisphosphate aldolase, class II","0.5327","0.3946","Sideroxydans lithotrophicus"
"slt","Slit_0022","K01601","rbcL","ribulose-bisphosphate carboxylase large chain","0.0071","0.0011","Sideroxydans lithotrophicus"
"slt","Slit_0025","K03841","FBP, fbp","fructose-1,6-bisphosphatase I","0.5073","0.5137","Sideroxydans lithotrophicus"
"slt","Slit_0026","K01588","purE","5-(carboxyamino)imidazole ribonucleotide mutase","0.0526","0.0937","Sideroxydans lithotrophicus"
"slt","Slit_0027","K01923","purC","phosphoribosylaminoimidazole-succinocarboxamide synthase","0.0544","0.0920","Sideroxydans lithotrophicus"
"slt","Slit_0028","K01673","cynT, can","carbonic anhydrase","0.0399","0.0279","Sideroxydans lithotrophicus"
"slt","Slit_0030","K00762","pyrE","orotate phosphoribosyltransferase","0.0259","0.1665","Sideroxydans lithotrophicus"
"slt","Slit_0031","K01142","E3.1.11.2, xthA","exodeoxyribonuclease III","0.0010","0.0110","Sideroxydans lithotrophicus"
"slt","Slit_0034","K08218","ampG","MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG","0.0000 ","0.0004","Sideroxydans lithotrophicus"
