"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"cpu","cpfrc_00001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00003","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00018","K03767","PPIA","peptidyl-prolyl cis-trans isomerase A (cyclophilin A)","0.0000 ","0.0178","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00030","K02013","ABC.FEV.A","iron complex transport system ATP-binding protein","0.0399","0.0544","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00031","K02015","ABC.FEV.P","iron complex transport system permease protein","0.0184","0.0354","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00032","K02015","ABC.FEV.P","iron complex transport system permease protein","0.0184","0.0354","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00033","K02016","ABC.FEV.S","iron complex transport system substrate-binding protein","0.0044","0.0127","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00037","K05364","pbpA","penicillin-binding protein A","0.0000 ","0.0344","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00045","K02016","ABC.FEV.S","iron complex transport system substrate-binding protein","0.0044","0.0127","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00046","K02013","ABC.FEV.A","iron complex transport system ATP-binding protein","0.0399","0.0544","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00047","K02015","ABC.FEV.P","iron complex transport system permease protein","0.0184","0.0354","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00049","K05343","treS","maltose alpha-D-glucosyltransferase / alpha-amylase","0.0206","0.0080","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00057","K05846","opuBD","osmoprotectant transport system permease protein","0.0000 ","0.0053","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00058","K05846","opuBD","osmoprotectant transport system permease protein","0.0000 ","0.0053","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00059","K05847","opuA","osmoprotectant transport system ATP-binding protein","0.0000 ","0.0053","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00062","K01012","bioB","biotin synthase","0.0544","0.1254","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00065","K01241","amn","AMP nucleosidase","0.0098","0.0553","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00068","K01858","INO1, ISYNA1","myo-inositol-1-phosphate synthase","0.0080","0.0008","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00070","K01046","E3.1.1.3","triacylglycerol lipase","0.0035","0.0033","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00075","K06966","K06966","uncharacterized protein","0.0012","0.0125","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00084","K03475","PTS-Ula-EIIC, ulaA, sgaT","PTS system, ascorbate-specific IIC component","0.0026","0.0060","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00087","K01246","tag","DNA-3-methyladenine glycosylase I","0.0012","0.0100","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00094","K00864","glpK, GK","glycerol kinase","0.0046","0.0302","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00100","K05845","opuC","osmoprotectant transport system substrate-binding protein","0.0000 ","0.0053","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00112","K11707","troA, mntA, znuA","manganese/zinc/iron transport system substrate-binding protein","0.0000 ","0.0067","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00113","K11710","troB, mntB, znuC","manganese/zinc/iron transport system ATP- binding protein","0.0000 ","0.0053","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00114","K11708","troC, mntC, znuB","manganese/zinc/iron transport system permease protein","0.0000 ","0.0058","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00115","K11709","troD, mntD, znuB","manganese/zinc/iron transport system permease protein","0.0000 ","0.0058","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00116","K11707","troA, mntA, znuA","manganese/zinc/iron transport system substrate-binding protein","0.0000 ","0.0067","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00117","K19302","bcrC","undecaprenyl-diphosphatase","0.0000 ","0.0619","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00122","K00817","hisC","histidinol-phosphate aminotransferase","0.1003","0.1197","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00125","K02803","PTS-Nag-EIIB, nagE","PTS system, N-acetylglucosamine-specific IIB component","0.0022","0.0007","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00126","K02777","PTS-Glc-EIIA, crr","PTS system, sugar-specific IIA component","0.0192","0.0150","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00128","K04561","norB","nitric oxide reductase subunit B","0.0039","0.0051","Corynebacterium pseudotuberculosis FRC41"
"cpu","cpfrc_00132","K06215","pdxS, pdx1","pyridoxal 5-phosphate synthase pdxS subunit","0.0000 ","0.0470","Corynebacterium pseudotuberculosis FRC41"
