"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"tte","TTE0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Thermoanaerobacter tengcongensis"
"tte","TTE0002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Thermoanaerobacter tengcongensis"
"tte","TTE0004","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Thermoanaerobacter tengcongensis"
"tte","TTE0006","K01187","malZ","alpha-glucosidase","0.0285","0.0110","Thermoanaerobacter tengcongensis"
"tte","TTE0014","K01653","E2.2.1.6S, ilvH, ilvN","acetolactate synthase I/III small subunit","0.0190","0.0562","Thermoanaerobacter tengcongensis"
"tte","TTE0015","K00053","ilvC","ketol-acid reductoisomerase","0.0563","0.1147","Thermoanaerobacter tengcongensis"
"tte","TTE0016","K01649","leuA, IMS","2-isopropylmalate synthase","0.0107","0.0293","Thermoanaerobacter tengcongensis"
"tte","TTE0017","K01703","leuC, IPMI-L","3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit","0.0463","0.0763","Thermoanaerobacter tengcongensis"
"tte","TTE0018","K01704","leuD, IPMI-S","3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit","0.0482","0.0748","Thermoanaerobacter tengcongensis"
"tte","TTE0019","K00052","leuB, IMDH","3-isopropylmalate dehydrogenase","0.0322","0.0634","Thermoanaerobacter tengcongensis"
"tte","TTE0020","K01687","ilvD","dihydroxy-acid dehydratase","0.0429","0.0806","Thermoanaerobacter tengcongensis"
"tte","TTE0021","K01652","E2.2.1.6L, ilvB, ilvG, ilvI","acetolactate synthase I/II/III large subunit","0.0184","0.0311","Thermoanaerobacter tengcongensis"
"tte","TTE0024","K03100","lepB, TPP","signal peptidase I","0.3262","0.4509","Thermoanaerobacter tengcongensis"
"tte","TTE0025","K01875","SARS, serS","seryl-tRNA synthetase","0.6103","0.5347","Thermoanaerobacter tengcongensis"
"tte","TTE0039","K02343","DPO3G, dnaX","DNA polymerase III subunit gamma/tau","0.9384","0.9971","Thermoanaerobacter tengcongensis"
"tte","TTE0041","K06187","recR","recombination protein RecR","0.0040","0.0446","Thermoanaerobacter tengcongensis"
"tte","TTE0051","K00059","fabG","3-oxoacyl-[acyl-carrier protein] reductase","0.7026","0.4376","Thermoanaerobacter tengcongensis"
"tte","TTE0054","K02035","ABC.PE.S","peptide/nickel transport system substrate-binding protein","0.0016","0.0015","Thermoanaerobacter tengcongensis"
"tte","TTE0055","K02033","ABC.PE.P","peptide/nickel transport system permease protein","0.0016","0.0026","Thermoanaerobacter tengcongensis"
"tte","TTE0056","K02034","ABC.PE.P1","peptide/nickel transport system permease protein","0.0075","0.0026","Thermoanaerobacter tengcongensis"
"tte","TTE0057","K02031","ABC.PE.A","peptide/nickel transport system ATP-binding protein","0.0000 ","0.0004","Thermoanaerobacter tengcongensis"
"tte","TTE0058","K02032","ABC.PE.A1","peptide/nickel transport system ATP-binding protein","0.0000 ","0.0004","Thermoanaerobacter tengcongensis"
"tte","TTE0061","K01190","lacZ","beta-galactosidase","0.0000 ","0.0000 ","Thermoanaerobacter tengcongensis"
"tte","TTE0065","K00966","GMPP","mannose-1-phosphate guanylyltransferase","0.0464","0.0289","Thermoanaerobacter tengcongensis"
"tte","TTE0075","K01677","E4.2.1.2AA, fumA","fumarate hydratase subunit alpha","0.1422","0.0503","Thermoanaerobacter tengcongensis"
"tte","TTE0076","K01678","E4.2.1.2AB, fumB","fumarate hydratase subunit beta","0.1422","0.0503","Thermoanaerobacter tengcongensis"
"tte","TTE0077","K21929","udg","uracil-DNA glycosylase","0.0000 ","0.0182","Thermoanaerobacter tengcongensis"
"tte","TTE0085","K07235","tusD, dsrE","tRNA 2-thiouridine synthesizing protein D","0.0426","0.0594","Thermoanaerobacter tengcongensis"
"tte","TTE0086","K07236","tusC, dsrF","tRNA 2-thiouridine synthesizing protein C","0.0509","0.0643","Thermoanaerobacter tengcongensis"
"tte","TTE0087","K07237","tusB, dsrH","tRNA 2-thiouridine synthesizing protein B","0.0127","0.0575","Thermoanaerobacter tengcongensis"
"tte","TTE0088","K00382","DLD, lpd, pdhD","dihydrolipoamide dehydrogenase","0.5030","0.4139","Thermoanaerobacter tengcongensis"
"tte","TTE0089","K02437","gcvH, GCSH","glycine cleavage system H protein","0.4306","0.3273","Thermoanaerobacter tengcongensis"
"tte","TTE0090","K00845","glk","glucokinase","0.0051","0.0269","Thermoanaerobacter tengcongensis"
"tte","TTE0091","K01246","tag","DNA-3-methyladenine glycosylase I","0.0012","0.0100","Thermoanaerobacter tengcongensis"
"tte","TTE0093","K01582","E4.1.1.18, ldcC, cadA","lysine decarboxylase","0.0000 ","0.0108","Thermoanaerobacter tengcongensis"
"tte","TTE0094","K00943","tmk, DTYMK","dTMP kinase","0.7026","0.4891","Thermoanaerobacter tengcongensis"
"tte","TTE0097","K02341","DPO3D2, holB","DNA polymerase III subunit delta","0.9384","0.9971","Thermoanaerobacter tengcongensis"
"tte","TTE0103","K01478","arcA","arginine deiminase","0.0206","0.0235","Thermoanaerobacter tengcongensis"
"tte","TTE0109","K00970","pcnB","poly(A) polymerase","0.0234","0.1016","Thermoanaerobacter tengcongensis"
"tte","TTE0110","K01874","MARS, metG","methionyl-tRNA synthetase","0.3906","0.3932","Thermoanaerobacter tengcongensis"
"tte","TTE0124","K00337","nuoH","NADH-quinone oxidoreductase subunit H","0.0936","0.0437","Thermoanaerobacter tengcongensis"
"tte","TTE0125","K00331","nuoB","NADH-quinone oxidoreductase subunit B","0.0936","0.0437","Thermoanaerobacter tengcongensis"
"tte","TTE0127","K00333","nuoD","NADH-quinone oxidoreductase subunit D","0.1207","0.0319","Thermoanaerobacter tengcongensis"
"tte","TTE0128","K00338","nuoI","NADH-quinone oxidoreductase subunit I","0.1462","0.0307","Thermoanaerobacter tengcongensis"
"tte","TTE0137","K01624","FBA, fbaA","fructose-bisphosphate aldolase, class II","0.5327","0.3946","Thermoanaerobacter tengcongensis"
"tte","TTE0138","K03628","rho","transcription termination factor Rho","0.2427","0.1615","Thermoanaerobacter tengcongensis"
