"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"osp","Odosp_0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Odoribacter splanchnicus"
"osp","Odosp_0005","K06223","dam","DNA adenine methylase","0.0192","0.0218","Odoribacter splanchnicus"
"osp","Odosp_0031","K00849","galK","galactokinase","0.0000 ","0.0261","Odoribacter splanchnicus"
"osp","Odosp_0032","K01785","galM, GALM","aldose 1-epimerase","0.0000 ","0.0000 ","Odoribacter splanchnicus"
"osp","Odosp_0034","K03077","ulaF, sgaE","L-ribulose-5-phosphate 4-epimerase","0.0000 ","0.0000 ","Odoribacter splanchnicus"
"osp","Odosp_0035","K01804","araA","L-arabinose isomerase","0.0000 ","4.31E-","Odoribacter splanchnicus"
"osp","Odosp_0036","K00853","araB","L-ribulokinase","0.0000 ","4.31E-","Odoribacter splanchnicus"
"osp","Odosp_0046","K00134","GAPDH, gapA","glyceraldehyde 3-phosphate dehydrogenase","0.5166","0.5281","Odoribacter splanchnicus"
"osp","Odosp_0123","K01586","lysA","diaminopimelate decarboxylase","0.0710","0.1073","Odoribacter splanchnicus"
"osp","Odosp_0124","K01955","carB, CPA2","carbamoyl-phosphate synthase large subunit","0.4583","0.4389","Odoribacter splanchnicus"
"osp","Odosp_0125","K01654","E2.5.1.56, neuB","N-acetylneuraminate synthase","0.0000 ","0.0172","Odoribacter splanchnicus"
"osp","Odosp_0133","K08679","E5.1.3.6","UDP-glucuronate 4-epimerase","0.0035","0.0200","Odoribacter splanchnicus"
"osp","Odosp_0134","K00012","UGDH, ugd","UDPglucose 6-dehydrogenase","0.0463","0.0911","Odoribacter splanchnicus"
"osp","Odosp_0139","K01867","WARS, trpS","tryptophanyl-tRNA synthetase","0.5166","0.4923","Odoribacter splanchnicus"
"osp","Odosp_0140","K03550","ruvA","holliday junction DNA helicase RuvA","0.0362","0.0821","Odoribacter splanchnicus"
"osp","Odosp_0144","K01243","mtnN, mtn, pfs","adenosylhomocysteine nucleosidase","0.0429","0.1589","Odoribacter splanchnicus"
"osp","Odosp_0145","K07173","luxS","S-ribosylhomocysteine lyase","0.0000 ","0.0000 ","Odoribacter splanchnicus"
"osp","Odosp_0149","K03183","ubiE","demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase","0.3865","0.2014","Odoribacter splanchnicus"
"osp","Odosp_0150","K02548","menA","1,4-dihydroxy-2-naphthoate octaprenyltransferase","0.0722","0.0758","Odoribacter splanchnicus"
"osp","Odosp_0151","K01478","arcA","arginine deiminase","0.0206","0.0235","Odoribacter splanchnicus"
"osp","Odosp_0166","K00845","glk","glucokinase","0.0051","0.0269","Odoribacter splanchnicus"
"osp","Odosp_0171","K03118","tatC","sec-independent protein translocase protein TatC","0.0584","0.1144","Odoribacter splanchnicus"
"osp","Odosp_0172","K03116","tatA","sec-independent protein translocase protein TatA","0.0206","0.0739","Odoribacter splanchnicus"
"osp","Odosp_0173","K03628","rho","transcription termination factor Rho","0.2427","0.1615","Odoribacter splanchnicus"
"osp","Odosp_0176","K03737","por, nifJ","pyruvate-ferredoxin/flavodoxin oxidoreductase","0.7509","0.7507","Odoribacter splanchnicus"
"osp","Odosp_0198","K01972","E6.5.1.2, ligA, ligB","DNA ligase (NAD+)","0.7656","0.6583","Odoribacter splanchnicus"
"osp","Odosp_0221","K03111","ssb","single-strand DNA-binding protein","0.4028","0.5247","Odoribacter splanchnicus"
"osp","Odosp_0235","K01785","galM, GALM","aldose 1-epimerase","0.0000 ","0.0000 ","Odoribacter splanchnicus"
"osp","Odosp_0240","K01923","purC","phosphoribosylaminoimidazole-succinocarboxamide synthase","0.0544","0.0920","Odoribacter splanchnicus"
"osp","Odosp_0242","K02428","rdgB","XTP/dITP diphosphohydrolase","0.2749","0.2063","Odoribacter splanchnicus"
"osp","Odosp_0247","K09812","ftsE","cell division transport system ATP-binding protein","0.1086","0.0737","Odoribacter splanchnicus"
"osp","Odosp_0248","K01783","rpe, RPE","ribulose-phosphate 3-epimerase","0.3164","0.3150","Odoribacter splanchnicus"
"osp","Odosp_0251","K12373","HEXA_B","hexosaminidase","0.0031","0.0048","Odoribacter splanchnicus"
