"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"hrb","Hrubri_0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0034","K07665","cusR, copR, silR","two-component system, OmpR family, copper resistance phosphate regulon response regulator CusR","0.0000 ","0.0028","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0035","K07644","cusS, copS, silS","two-component system, OmpR family, heavy metal sensor histidine kinase CusS","0.0000 ","0.0013","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0038","K01895","ACSS, acs","acetyl-CoA synthetase","0.0111","0.0269","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0043","K03406","mcp","methyl-accepting chemotaxis protein","0.0071","0.0042","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0049","K03406","mcp","methyl-accepting chemotaxis protein","0.0071","0.0042","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0052","K18118","aarC, cat1","succinyl-CoA:acetate CoA-transferase","0.0426","0.0229","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0058","K01951","guaA, GMPS","GMP synthase (glutamine-hydrolysing)","0.4583","0.4623","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0064","K01754","E4.3.1.19, ilvA, tdcB","threonine dehydratase","0.2176","0.1963","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0075","K01476","E3.5.3.1, rocF, arg","arginase","0.0000 ","0.0005","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0090","K00981","E2.7.7.41, CDS1, CDS2, cdsA","phosphatidate cytidylyltransferase","0.8212","0.9472","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0094","K00995","pgsA, PGS1","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase","0.5261","0.1601","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0100","K01919","gshA","glutamate--cysteine ligase","0.0526","0.0617","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0101","K01920","gshB","glutathione synthase","0.0144","0.0293","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0102","K02821","PTS-Ula-EIIA, ulaC, sgaA","PTS system, ascorbate-specific IIA component","0.0022","0.0063","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0104","K08483","PTS-EI.PTSI, ptsI","phosphotransferase system, enzyme I, PtsI","0.0137","0.0186","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0105","K00641","metX","homoserine O-acetyltransferase","0.0342","0.0381","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0107","K08218","ampG","MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG","0.0000 ","0.0004","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0108","K14236","tRNA-Tyr","tRNA Tyr","0.0000 ","0.2024","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0109","K14225","tRNA-Gly","tRNA Gly","0.0000 ","0.2024","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0110","K14234","tRNA-Thr","tRNA Thr","0.0060","0.2024","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0112","K14235","tRNA-Trp","tRNA Trp","0.0060","0.2024","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0113","K03073","secE","preprotein translocase subunit SecE","0.5987","0.5577","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0115","K02867","RP-L11, MRPL11, rplK","large subunit ribosomal protein L11","0.5327","0.5955","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0116","K02863","RP-L1, MRPL1, rplA","large subunit ribosomal protein L1","0.4306","0.5610","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0117","K02864","RP-L10, MRPL10, rplJ","large subunit ribosomal protein L10","0.5800","0.6162","Herbaspirillum rubrisubalbicans"
"hrb","Hrubri_0118","K02935","RP-L7, MRPL12, rplL","large subunit ribosomal protein L7/L12","0.6601","0.6651","Herbaspirillum rubrisubalbicans"
