"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"bxi","BK049_00025","K03572","mutL","DNA mismatch repair protein MutL","0.0103","0.0318","Bacillus xiamenensis"
"bxi","BK049_00030","K03555","mutS","DNA mismatch repair protein MutS","0.0046","0.0241","Bacillus xiamenensis"
"bxi","BK049_00050","K00639","kbl, GCAT","glycine C-acetyltransferase","0.0021","0.0164","Bacillus xiamenensis"
"bxi","BK049_00055","K00060","tdh","threonine 3-dehydrogenase","0.0000 ","0.0004","Bacillus xiamenensis"
"bxi","BK049_00075","K18682","rny","ribonucrease Y","0.0239","0.0353","Bacillus xiamenensis"
"bxi","BK049_00080","K03553","recA","recombination protein RecA","0.0156","0.0636","Bacillus xiamenensis"
"bxi","BK049_00085","K03742","pncC","nicotinamide-nucleotide amidase","0.0000 ","0.1524","Bacillus xiamenensis"
"bxi","BK049_00090","K00995","pgsA, PGS1","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase","0.5261","0.1601","Bacillus xiamenensis"
"bxi","BK049_00110","K00059","fabG","3-oxoacyl-[acyl-carrier protein] reductase","0.7026","0.4376","Bacillus xiamenensis"
"bxi","BK049_00165","K12574","rnj","ribonuclease J","0.1142","0.0776","Bacillus xiamenensis"
"bxi","BK049_00170","K01714","dapA","4-hydroxy-tetrahydrodipicolinate synthase","0.4899","0.3442","Bacillus xiamenensis"
"bxi","BK049_00175","K00928","lysC","aspartate kinase","0.3479","0.4527","Bacillus xiamenensis"
"bxi","BK049_00180","K00133","asd","aspartate-semialdehyde dehydrogenase","0.4295","0.3677","Bacillus xiamenensis"
"bxi","BK049_00215","K00962","pnp, PNPT1","polyribonucleotide nucleotidyltransferase","0.0841","0.1783","Bacillus xiamenensis"
"bxi","BK049_00220","K02956","RP-S15, MRPS15, rpsO","small subunit ribosomal protein S15","0.2910","0.4866","Bacillus xiamenensis"
"bxi","BK049_00225","K11753","ribF","riboflavin kinase / FMN adenylyltransferase","0.6293","0.5031","Bacillus xiamenensis"
"bxi","BK049_00270","K19355","MAN","mannan endo-1,4-beta-mannosidase","0.0000 ","0.0002","Bacillus xiamenensis"
"bxi","BK049_00285","K01179","E3.2.1.4","endoglucanase","0.0044","0.0058","Bacillus xiamenensis"
"bxi","BK049_00290","K03763","DPO3A2, polC","DNA polymerase III subunit alpha, Gram-positive type","0.8420","0.9050","Bacillus xiamenensis"
"bxi","BK049_00295","K01881","PARS, proS","prolyl-tRNA synthetase","0.6601","0.5571","Bacillus xiamenensis"
"bxi","BK049_00300","K11749","rseP","regulator of sigma E protease","0.0563","0.0923","Bacillus xiamenensis"
"bxi","BK049_00305","K00099","dxr","1-deoxy-D-xylulose-5-phosphate reductoisomerase","0.5774","0.3985","Bacillus xiamenensis"
"bxi","BK049_00310","K00981","E2.7.7.41, CDS1, CDS2, cdsA","phosphatidate cytidylyltransferase","0.8212","0.9472","Bacillus xiamenensis"
"bxi","BK049_00315","K00806","uppS","undecaprenyl diphosphate synthase","0.6186","0.2407","Bacillus xiamenensis"
"bxi","BK049_00325","K09903","pyrH","uridylate kinase","0.8789","0.5971","Bacillus xiamenensis"
"bxi","BK049_00335","K02967","RP-S2, MRPS2, rpsB","small subunit ribosomal protein S2","0.4440","0.5564","Bacillus xiamenensis"
"bxi","BK049_00345","K02405","fliA","RNA polymerase sigma factor for flagellar operon FliA","0.0000 ","0.0062","Bacillus xiamenensis"
"bxi","BK049_00350","K03411","cheD","chemotaxis protein CheD","0.0000 ","0.0000 ","Bacillus xiamenensis"
"bxi","BK049_00355","K03410","cheC","chemotaxis protein CheC","0.0000 ","0.0000 ","Bacillus xiamenensis"
"bxi","BK049_00360","K03408","cheW","purine-binding chemotaxis protein CheW","0.0270","0.0084","Bacillus xiamenensis"
"bxi","BK049_00365","K03407","cheA","two-component system, chemotaxis family, sensor kinase CheA","0.0016","0.0078","Bacillus xiamenensis"
"bxi","BK049_00370","K03412","cheB","two-component system, chemotaxis family, response regulator CheB","0.0000 ","0.0034","Bacillus xiamenensis"
"bxi","BK049_00385","K02400","flhA","flagellar biosynthesis protein FlhA","0.0000 ","0.0007","Bacillus xiamenensis"
"bxi","BK049_00390","K02401","flhB","flagellar biosynthetic protein FlhB","0.0000 ","0.0007","Bacillus xiamenensis"
"bxi","BK049_00395","K02421","fliR","flagellar biosynthetic protein FliR","0.0000 ","0.0013","Bacillus xiamenensis"
"bxi","BK049_00400","K02420","fliQ","flagellar biosynthetic protein FliQ","0.0000 ","0.0013","Bacillus xiamenensis"
"bxi","BK049_00405","K02419","fliP","flagellar biosynthetic protein FliP","0.0000 ","0.0007","Bacillus xiamenensis"
"bxi","BK049_00410","K02418","fliOZ, fliO","flagellar protein FliO/FliZ","0.0021","0.0042","Bacillus xiamenensis"
"bxi","BK049_00415","K03413","cheY","two-component system, chemotaxis family, response regulator CheY","0.0000 ","0.0036","Bacillus xiamenensis"
"bxi","BK049_00420","K02417","fliNY, fliN","flagellar motor switch protein FliN/FliY","0.0067","0.0087","Bacillus xiamenensis"
"bxi","BK049_00425","K02416","fliM","flagellar motor switch protein FliM","0.0000 ","0.0039","Bacillus xiamenensis"
"bxi","BK049_00440","K02390","flgE","flagellar hook protein FlgE","0.0000 ","0.0007","Bacillus xiamenensis"
"bxi","BK049_00445","K02389","flgD","flagellar basal-body rod modification protein FlgD","0.0000 ","0.0007","Bacillus xiamenensis"
"bxi","BK049_00450","K02414","fliK","flagellar hook-length control protein FliK","0.0000 ","0.0007","Bacillus xiamenensis"
"bxi","BK049_00460","K02413","fliJ","flagellar FliJ protein","0.0024","0.0037","Bacillus xiamenensis"
"bxi","BK049_00465","K02412","fliI","flagellum-specific ATP synthase","0.0000 ","0.0007","Bacillus xiamenensis"
"bxi","BK049_00470","K02411","fliH","flagellar assembly protein FliH","0.0000 ","0.0007","Bacillus xiamenensis"
"bxi","BK049_00475","K02410","fliG","flagellar motor switch protein FliG","0.0000 ","0.0039","Bacillus xiamenensis"
"bxi","BK049_00480","K02409","fliF","flagellar M-ring protein FliF","0.0000 ","0.0013","Bacillus xiamenensis"
"bxi","BK049_00485","K02408","fliE","flagellar hook-basal body complex protein FliE","0.0016","0.0053","Bacillus xiamenensis"
"bxi","BK049_00490","K02388","flgC","flagellar basal-body rod protein FlgC","0.0000 ","0.0007","Bacillus xiamenensis"
"bxi","BK049_00495","K02387","flgB","flagellar basal-body rod protein FlgB","0.0000 ","0.0007","Bacillus xiamenensis"
"bxi","BK049_00535","K01902","sucD","succinyl-CoA synthetase alpha subunit","0.0631","0.0742","Bacillus xiamenensis"
"bxi","BK049_00540","K01903","sucC","succinyl-CoA synthetase beta subunit","0.0322","0.0831","Bacillus xiamenensis"
"bxi","BK049_00555","K03470","rnhB","ribonuclease HII","0.0093","0.1015","Bacillus xiamenensis"
"bxi","BK049_00565","K02884","RP-L19, MRPL19, rplS","large subunit ribosomal protein L19","0.3906","0.5424","Bacillus xiamenensis"
"bxi","BK049_00590","K02959","RP-S16, MRPS16, rpsP","small subunit ribosomal protein S16","0.3752","0.5158","Bacillus xiamenensis"
"bxi","BK049_00595","K03106","SRP54, ffh","signal recognition particle subunit SRP54","0.5327","0.5766","Bacillus xiamenensis"
"bxi","BK049_00605","K03110","ftsY","fused signal recognition particle receptor","0.6601","0.5766","Bacillus xiamenensis"
"bxi","BK049_00620","K02078","acpP","acyl carrier protein","0.4873","0.1020","Bacillus xiamenensis"
"bxi","BK049_00625","K00059","fabG","3-oxoacyl-[acyl-carrier protein] reductase","0.7026","0.4376","Bacillus xiamenensis"
"bxi","BK049_00630","K00645","fabD","[acyl-carrier-protein] S-malonyltransferase","0.7026","0.4710","Bacillus xiamenensis"
"bxi","BK049_00635","K03621","plsX","glycerol-3-phosphate acyltransferase PlsX","0.7026","0.6424","Bacillus xiamenensis"
"bxi","BK049_00645","K03655","recG","ATP-dependent DNA helicase RecG","0.0000 ","0.0283","Bacillus xiamenensis"
"bxi","BK049_00650","K01752","E4.3.1.17, sdaA, sdaB, tdcG","L-serine dehydratase","0.1877","0.2699","Bacillus xiamenensis"
"bxi","BK049_00655","K01752","E4.3.1.17, sdaA, sdaB, tdcG","L-serine dehydratase","0.1877","0.2699","Bacillus xiamenensis"
"bxi","BK049_00670","K02902","RP-L28, MRPL28, rpmB","large subunit ribosomal protein L28","0.3164","0.5072","Bacillus xiamenensis"
"bxi","BK049_00680","K00949","thiN, TPK1, THI80","thiamine pyrophosphokinase","0.0796","0.0972","Bacillus xiamenensis"
"bxi","BK049_00685","K01783","rpe, RPE","ribulose-phosphate 3-epimerase","0.3164","0.3150","Bacillus xiamenensis"
"bxi","BK049_00690","K06949","rsgA, engC","ribosome biogenesis GTPase / thiamine phosphate phosphatase","0.3865","0.2740","Bacillus xiamenensis"
"bxi","BK049_00715","K00604","MTFMT, fmt","methionyl-tRNA formyltransferase","0.5166","0.6569","Bacillus xiamenensis"
"bxi","BK049_00725","K04066","priA","primosomal protein N (replication factor Y) (superfamily II helicase)","0.1039","0.1241","Bacillus xiamenensis"
"bxi","BK049_00730","K13038","coaBC, dfp","phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase","0.4153","0.3095","Bacillus xiamenensis"
"bxi","BK049_00735","K03060","rpoZ","DNA-directed RNA polymerase subunit omega","0.7119","0.8249","Bacillus xiamenensis"
"bxi","BK049_00740","K00942","E2.7.4.8, gmk","guanylate kinase","0.8789","0.5063","Bacillus xiamenensis"
"bxi","BK049_00765","K02304","MET8","precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase","0.0127","0.0329","Bacillus xiamenensis"
"bxi","BK049_00770","K03794","sirB","sirohydrochlorin ferrochelatase","0.0241","0.0292","Bacillus xiamenensis"
"bxi","BK049_00775","K02303","cobA","uroporphyrin-III C-methyltransferase","0.0180","0.0406","Bacillus xiamenensis"
"bxi","BK049_00780","K00860","cysC","adenylylsulfate kinase","0.0750","0.0945","Bacillus xiamenensis"
"bxi","BK049_00785","K00958","sat, met3","sulfate adenylyltransferase","0.0564","0.0388","Bacillus xiamenensis"
"bxi","BK049_00795","K00390","cysH","phosphoadenosine phosphosulfate reductase","0.0144","0.0272","Bacillus xiamenensis"
"bxi","BK049_00800","K00762","pyrE","orotate phosphoribosyltransferase","0.0259","0.1665","Bacillus xiamenensis"
"bxi","BK049_00805","K01591","pyrF","orotidine-5-phosphate decarboxylase","0.0665","0.1970","Bacillus xiamenensis"
"bxi","BK049_00810","K17828","pyrDI","dihydroorotate dehydrogenase (NAD+) catalytic subunit","0.0959","0.1443","Bacillus xiamenensis"
"bxi","BK049_00815","K02823","pyrDII","dihydroorotate dehydrogenase electron transfer subunit","0.0000 ","0.1265","Bacillus xiamenensis"
"bxi","BK049_00820","K01955","carB, CPA2","carbamoyl-phosphate synthase large subunit","0.4583","0.4389","Bacillus xiamenensis"
