"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"saal","L336_0006","K11175","purN","phosphoribosylglycinamide formyltransferase 1","0.3479","0.4101","Candidatus Saccharimonas aalborgensis"
"saal","L336_0009","K00942","E2.7.4.8, gmk","guanylate kinase","0.8789","0.5063","Candidatus Saccharimonas aalborgensis"
"saal","L336_0017","K02992","RP-S7, MRPS7, rpsG","small subunit ribosomal protein S7","0.7119","0.6883","Candidatus Saccharimonas aalborgensis"
"saal","L336_0018","K02950","RP-S12, MRPS12, rpsL","small subunit ribosomal protein S12","0.5625","0.6211","Candidatus Saccharimonas aalborgensis"
"saal","L336_0020","K03046","rpoC","DNA-directed RNA polymerase subunit beta","0.9384","0.8387","Candidatus Saccharimonas aalborgensis"
"saal","L336_0021","K03043","rpoB","DNA-directed RNA polymerase subunit beta","0.9384","0.8359","Candidatus Saccharimonas aalborgensis"
"saal","L336_0025","K01892","HARS, hisS","histidyl-tRNA synthetase","0.6103","0.5347","Candidatus Saccharimonas aalborgensis"
"saal","L336_0031","K01493","comEB","dCMP deaminase","0.1422","0.1520","Candidatus Saccharimonas aalborgensis"
"saal","L336_0037","K00995","pgsA, PGS1","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase","0.5261","0.1601","Candidatus Saccharimonas aalborgensis"
"saal","L336_0041","K03655","recG","ATP-dependent DNA helicase RecG","0.0000 ","0.0283","Candidatus Saccharimonas aalborgensis"
"saal","L336_0043","K01866","YARS, tyrS","tyrosyl-tRNA synthetase","0.6601","0.5571","Candidatus Saccharimonas aalborgensis"
"saal","L336_0058","K01256","pepN","aminopeptidase N","0.0298","0.0588","Candidatus Saccharimonas aalborgensis"
"saal","L336_0059","K03470","rnhB","ribonuclease HII","0.0093","0.1015","Candidatus Saccharimonas aalborgensis"
"saal","L336_0060","K02884","RP-L19, MRPL19, rplS","large subunit ribosomal protein L19","0.3906","0.5424","Candidatus Saccharimonas aalborgensis"
