"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"bcac","CGC64_00005","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Bacteroides caccae"
"bcac","CGC64_00015","K00525","E1.17.4.1A, nrdA, nrdE","ribonucleoside-diphosphate reductase alpha chain","0.7656","0.6595","Bacteroides caccae"
"bcac","CGC64_00020","K00705","malQ","4-alpha-glucanotransferase","0.0144","0.0200","Bacteroides caccae"
"bcac","CGC64_00025","K01633","folB","dihydroneopterin aldolase / 7,8-dihydroneopterin epimerase","0.4583","0.2731","Bacteroides caccae"
"bcac","CGC64_00030","K01734","mgsA","methylglyoxal synthase","0.0024","0.0061","Bacteroides caccae"
"bcac","CGC64_00040","K02517","lpxL, htrB","Kdo2-lipid IVA lauroyltransferase","0.1623","0.0916","Bacteroides caccae"
"bcac","CGC64_00050","K01897","ACSL, fadD","long-chain acyl-CoA synthetase","0.0000 ","0.0000 ","Bacteroides caccae"
"bcac","CGC64_00090","K02939","RP-L9, MRPL9, rplI","large subunit ribosomal protein L9","0.0090","0.3152","Bacteroides caccae"
"bcac","CGC64_00095","K02963","RP-S18, MRPS18, rpsR","small subunit ribosomal protein S18","0.4440","0.5564","Bacteroides caccae"
"bcac","CGC64_00100","K02990","RP-S6, MRPS6, rpsF","small subunit ribosomal protein S6","0.5030","0.5709","Bacteroides caccae"
"bcac","CGC64_00115","K07636","phoR","two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR","0.0120","0.0013","Bacteroides caccae"
"bcac","CGC64_00185","K00800","aroA","3-phosphoshikimate 1-carboxyvinyltransferase","0.1299","0.1579","Bacteroides caccae"
"bcac","CGC64_00225","K09816","znuB","zinc transport system permease protein","0.0016","0.0058","Bacteroides caccae"
"bcac","CGC64_00285","K02337","DPO3A1, dnaE","DNA polymerase III subunit alpha","0.9384","0.7471","Bacteroides caccae"
"bcac","CGC64_00295","K01613","psd, PISD","phosphatidylserine decarboxylase","0.2176","0.1484","Bacteroides caccae"
"bcac","CGC64_00300","K17103","CHO1, pssA","CDP-diacylglycerol---serine O-phosphatidyltransferase","0.3583","0.2425","Bacteroides caccae"
"bcac","CGC64_00330","K03524","birA","BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase","0.5498","0.3672","Bacteroides caccae"
"bcac","CGC64_00350","K09903","pyrH","uridylate kinase","0.8789","0.5971","Bacteroides caccae"
"bcac","CGC64_00370","K06949","rsgA, engC","ribosome biogenesis GTPase / thiamine phosphate phosphatase","0.3865","0.2740","Bacteroides caccae"
"bcac","CGC64_00375","K03585","acrA, mexA, adeI, smeD, mtrC, cmeA","membrane fusion protein, multidrug efflux system","0.0015","0.0094","Bacteroides caccae"
