"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"xcu","J159_00078","K03194","virB1","type IV secretion system protein VirB1","0.0000 ","0.0204","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00079","K03196","virB11, lvhB11","type IV secretion system protein VirB11","0.0000 ","0.0012","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00080","K03195","virB10, lvhB10","type IV secretion system protein VirB10","0.0000 ","0.0001","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00081","K03204","virB9, lvhB9","type IV secretion system protein VirB9","0.0000 ","0.0001","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00082","K03203","virB8, lvhB8","type IV secretion system protein VirB8","0.0000 ","0.0001","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00083","K03201","virB6, lvhB6","type IV secretion system protein VirB6","0.0000 ","0.0001","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00086","K03200","virB5, lvhB5","type IV secretion system protein VirB5","0.0000 ","0.0001","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00087","K03199","virB4, lvhB4","type IV secretion system protein VirB4","0.0000 ","0.0001","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00088","K03198","virB3, lvhB3","type IV secretion system protein VirB3","0.0000 ","0.0001","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00089","K03197","virB2, lvhB2","type IV secretion system protein VirB2","0.0000 ","0.0000 ","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00111","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00112","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00113","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00123","K03474","pdxJ","pyridoxine 5-phosphate synthase","0.2365","0.1560","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00125","K06131","clsA_B","cardiolipin synthase A/B","0.0144","0.0916","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00133","K00058","serA, PHGDH","D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase","0.1073","0.1203","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00139","K01179","E3.2.1.4","endoglucanase","0.0044","0.0058","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00140","K01179","E3.2.1.4","endoglucanase","0.0044","0.0058","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00141","K01179","E3.2.1.4","endoglucanase","0.0044","0.0058","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00143","K00266","gltD","glutamate synthase (NADPH/NADH) small chain","0.2338","0.2051","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00144","K00265","gltB","glutamate synthase (NADPH/NADH) large chain","0.2338","0.2722","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00148","K01434","E3.5.1.11","penicillin amidase","0.0000 ","0.0012","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00154","K01791","wecB","UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)","0.0075","0.0070","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00161","K01953","asnB, ASNS","asparagine synthase (glutamine-hydrolysing)","0.0302","0.0397","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00169","K01953","asnB, ASNS","asparagine synthase (glutamine-hydrolysing)","0.0302","0.0397","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00196","K00059","fabG","3-oxoacyl-[acyl-carrier protein] reductase","0.7026","0.4376","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00201","K00355","NQO1","NAD(P)H dehydrogenase (quinone)","0.0000 ","0.0465","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00236","K03841","FBP, fbp","fructose-1,6-bisphosphatase I","0.5073","0.5137","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00237","K00832","tyrB","aromatic-amino-acid transaminase","0.1446","0.1315","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00241","K00138","aldB","aldehyde dehydrogenase","0.0016","0.0092","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00245","K10979","ku","DNA end-binding protein Ku","0.0000 ","0.0000 ","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00246","K00101","lldD","L-lactate dehydrogenase (cytochrome)","0.0017","0.0122","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00254","K00209","fabV, ter","enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+)","0.5916","0.4932","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00256","K00874","kdgK","2-dehydro-3-deoxygluconokinase","0.0018","0.0093","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00269","K16147","glgE","starch synthase (maltosyl-transferring)","0.0051","0.0080","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00270","K05343","treS","maltose alpha-D-glucosyltransferase / alpha-amylase","0.0206","0.0080","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00271","K00700","GBE1, glgB","1,4-alpha-glucan branching enzyme","0.0137","0.0162","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00273","K00064","E1.1.1.122","D-threo-aldose 1-dehydrogenase","0.0000 ","0.0112","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00276","K02554","mhpD","2-keto-4-pentenoate hydratase","0.0000 ","0.0000 ","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00282","K01815","kduI","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase","0.0000 ","4.31E-","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00283","K00065","kduD","2-deoxy-D-gluconate 3-dehydrogenase","0.0000 ","0.0295","Xanthomonas citri subsp. citri UI7"
"xcu","J159_00284","K01808","rpiB","ribose 5-phosphate isomerase B","0.5995","0.5491","Xanthomonas citri subsp. citri UI7"
