"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"cnt","JT31_00045","K13497","trpGD","anthranilate synthase/phosphoribosyltransferase","0.0887","0.0778","Cedecea neteri SSMD04"
"cnt","JT31_00050","K01657","trpE","anthranilate synthase component I","0.0429","0.0698","Cedecea neteri SSMD04"
"cnt","JT31_00080","K05349","bglX","beta-glucosidase","0.0024","0.0063","Cedecea neteri SSMD04"
"cnt","JT31_00090","K19221","cobA, btuR","cob(I)alamin adenosyltransferase","0.0085","0.0355","Cedecea neteri SSMD04"
"cnt","JT31_00125","K01681","ACO, acnA","aconitate hydratase","0.1854","0.2183","Cedecea neteri SSMD04"
"cnt","JT31_00140","K01497","ribA, RIB1","GTP cyclohydrolase II","0.4227","0.3180","Cedecea neteri SSMD04"
"cnt","JT31_00145","K01096","pgpB","phosphatidylglycerophosphatase B","0.1465","0.0842","Cedecea neteri SSMD04"
"cnt","JT31_00160","K01591","pyrF","orotidine-5-phosphate decarboxylase","0.0665","0.1970","Cedecea neteri SSMD04"
"cnt","JT31_00180","K00656","E2.3.1.54, pflD","formate C-acetyltransferase","0.7260","0.7634","Cedecea neteri SSMD04"
"cnt","JT31_00200","K13816","rpfF","DSF synthase","0.0000 ","0.0014","Cedecea neteri SSMD04"
"cnt","JT31_00205","K14051","gmr","c-di-GMP phosphodiesterase Gmr","0.0000 ","0.0004","Cedecea neteri SSMD04"
"cnt","JT31_00220","K00208","fabI","enoyl-[acyl-carrier protein] reductase I","0.5376","0.5020","Cedecea neteri SSMD04"
"cnt","JT31_00225","K19230","sapF","cationic peptide transport system ATP-binding protein","0.0000 ","0.0024","Cedecea neteri SSMD04"
"cnt","JT31_00230","K19229","sapD","cationic peptide transport system ATP-binding protein","0.0035","0.0024","Cedecea neteri SSMD04"
"cnt","JT31_00235","K19228","sapC","cationic peptide transport system permease protein","0.0000 ","0.0027","Cedecea neteri SSMD04"
"cnt","JT31_00240","K19227","sapB","cationic peptide transport system permease protein","0.0000 ","0.0027","Cedecea neteri SSMD04"
"cnt","JT31_00245","K19226","sapA","cationic peptide transport system substrate-binding protein","0.0000 ","0.0016","Cedecea neteri SSMD04"
"cnt","JT31_00305","K15580","oppA, mppA","oligopeptide transport system substrate-binding protein","0.0000 ","0.0068","Cedecea neteri SSMD04"
"cnt","JT31_00370","K03737","por, nifJ","pyruvate-ferredoxin/flavodoxin oxidoreductase","0.7509","0.7507","Cedecea neteri SSMD04"
"cnt","JT31_00390","K03778","ldhA","D-lactate dehydrogenase","0.0016","0.0134","Cedecea neteri SSMD04"
"cnt","JT31_00415","K00146","feaB","phenylacetaldehyde dehydrogenase","0.0026","0.0071","Cedecea neteri SSMD04"
"cnt","JT31_00430","K12541","lapB","ATP-binding cassette, subfamily C, bacterial LapB","0.0029","0.0057","Cedecea neteri SSMD04"
"cnt","JT31_00450","K00276","AOC3, AOC2, tynA","primary-amine oxidase","0.0000 ","0.0000 ","Cedecea neteri SSMD04"
"cnt","JT31_00460","K02618","paaZ","oxepin-CoA hydrolase / 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase","0.0000 ","0.0001","Cedecea neteri SSMD04"
"cnt","JT31_00465","K02609","paaA","ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA","0.0000 ","0.0010","Cedecea neteri SSMD04"
"cnt","JT31_00470","K02610","paaB","ring-1,2-phenylacetyl-CoA epoxidase subunit PaaB","0.0000 ","0.0001","Cedecea neteri SSMD04"
"cnt","JT31_00475","K02611","paaC","ring-1,2-phenylacetyl-CoA epoxidase subunit PaaC","0.0039","0.0010","Cedecea neteri SSMD04"
"cnt","JT31_00480","K02612","paaD","ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD","0.0000 ","0.0001","Cedecea neteri SSMD04"
"cnt","JT31_00485","K02613","paaE","ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE","0.0000 ","0.0083","Cedecea neteri SSMD04"
"cnt","JT31_00490","K01692","paaF, echA","enoyl-CoA hydratase","0.0091","0.0090","Cedecea neteri SSMD04"
"cnt","JT31_00495","K15866","paaG","2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase","0.0000 ","0.0013","Cedecea neteri SSMD04"
"cnt","JT31_00500","K00074","paaH, hbd, fadB, mmgB","3-hydroxybutyryl-CoA dehydrogenase","0.0021","0.0057","Cedecea neteri SSMD04"
"cnt","JT31_00505","K02614","paaI","acyl-CoA thioesterase","0.0000 ","0.0018","Cedecea neteri SSMD04"
"cnt","JT31_00510","K02615","paaJ","3-oxo-5,6-didehydrosuberyl-CoA/3-oxoadipyl-CoA thiolase","0.0000 ","0.0093","Cedecea neteri SSMD04"
"cnt","JT31_00515","K01912","paaK","phenylacetate-CoA ligase","0.0000 ","0.0000 ","Cedecea neteri SSMD04"
"cnt","JT31_00530","K02031","ABC.PE.A","peptide/nickel transport system ATP-binding protein","0.0000 ","0.0004","Cedecea neteri SSMD04"
"cnt","JT31_00535","K02034","ABC.PE.P1","peptide/nickel transport system permease protein","0.0075","0.0026","Cedecea neteri SSMD04"
"cnt","JT31_00540","K02033","ABC.PE.P","peptide/nickel transport system permease protein","0.0016","0.0026","Cedecea neteri SSMD04"
"cnt","JT31_00545","K02035","ABC.PE.S","peptide/nickel transport system substrate-binding protein","0.0016","0.0015","Cedecea neteri SSMD04"
"cnt","JT31_00595","K00426","cydB","cytochrome d ubiquinol oxidase subunit II","0.0046","0.0231","Cedecea neteri SSMD04"
"cnt","JT31_00600","K00425","cydA","cytochrome d ubiquinol oxidase subunit I","0.0184","0.0390","Cedecea neteri SSMD04"
"cnt","JT31_00610","K01233","csn","chitosanase","0.0000 ","0.0375","Cedecea neteri SSMD04"
"cnt","JT31_00615","K01092","E3.1.3.25, IMPA, suhB","myo-inositol-1(or 4)-monophosphatase","0.1110","0.1479","Cedecea neteri SSMD04"
"cnt","JT31_00665","K05814","ugpA","sn-glycerol 3-phosphate transport system permease protein","0.0000 ","0.0056","Cedecea neteri SSMD04"
"cnt","JT31_00670","K05815","ugpE","sn-glycerol 3-phosphate transport system permease protein","0.0000 ","0.0053","Cedecea neteri SSMD04"
"cnt","JT31_00675","K03651","cpdA","3,5-cyclic-AMP phosphodiesterase","0.0067","0.0203","Cedecea neteri SSMD04"
"cnt","JT31_00680","K05816","ugpC","sn-glycerol 3-phosphate transport system ATP-binding protein","0.0000 ","0.0057","Cedecea neteri SSMD04"
"cnt","JT31_00685","K05813","ugpB","sn-glycerol 3-phosphate transport system substrate-binding protein","0.0000 ","0.0053","Cedecea neteri SSMD04"
"cnt","JT31_00715","K00137","prr","aminobutyraldehyde dehydrogenase","0.0044","0.0049","Cedecea neteri SSMD04"
