"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"cter","A606_00005","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Corynebacterium terpenotabidum"
"cter","A606_00010","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Corynebacterium terpenotabidum"
"cter","A606_00015","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Corynebacterium terpenotabidum"
"cter","A606_00040","K04091","ssuD","alkanesulfonate monooxygenase","0.0000 ","0.0079","Corynebacterium terpenotabidum"
"cter","A606_00045","K15552","tauC","taurine transport system permease protein","0.0000 ","0.0007","Corynebacterium terpenotabidum"
"cter","A606_00050","K15551","tauA","taurine transport system substrate-binding protein","0.0000 ","0.0000 ","Corynebacterium terpenotabidum"
"cter","A606_00095","K02035","ABC.PE.S","peptide/nickel transport system substrate-binding protein","0.0016","0.0015","Corynebacterium terpenotabidum"
"cter","A606_00100","K02033","ABC.PE.P","peptide/nickel transport system permease protein","0.0016","0.0026","Corynebacterium terpenotabidum"
"cter","A606_00105","K02034","ABC.PE.P1","peptide/nickel transport system permease protein","0.0075","0.0026","Corynebacterium terpenotabidum"
"cter","A606_00110","K02031","ABC.PE.A","peptide/nickel transport system ATP-binding protein","0.0000 ","0.0004","Corynebacterium terpenotabidum"
"cter","A606_00115","K01130","E3.1.6.1, aslA","arylsulfatase","0.0000 ","0.0000 ","Corynebacterium terpenotabidum"
"cter","A606_00200","K02016","ABC.FEV.S","iron complex transport system substrate-binding protein","0.0044","0.0127","Corynebacterium terpenotabidum"
"cter","A606_00240","K02016","ABC.FEV.S","iron complex transport system substrate-binding protein","0.0044","0.0127","Corynebacterium terpenotabidum"
"cter","A606_00265","K10215","ethA","monooxygenase","0.0000 ","0.0170","Corynebacterium terpenotabidum"
"cter","A606_00275","K03767","PPIA","peptidyl-prolyl cis-trans isomerase A (cyclophilin A)","0.0000 ","0.0178","Corynebacterium terpenotabidum"
"cter","A606_00290","K01664","pabA","para-aminobenzoate synthetase component II","0.0024","0.1645","Corynebacterium terpenotabidum"
"cter","A606_00305","K05364","pbpA","penicillin-binding protein A","0.0000 ","0.0344","Corynebacterium terpenotabidum"
"cter","A606_00420","K00135","gabD","succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase","0.0245","0.0296","Corynebacterium terpenotabidum"
"cter","A606_00430","K07250","gabT","4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase","0.0029","0.0181","Corynebacterium terpenotabidum"
"cter","A606_00440","K00135","gabD","succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase","0.0245","0.0296","Corynebacterium terpenotabidum"
