"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"fna","OOM_0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0011","K00609","pyrB, PYR2","aspartate carbamoyltransferase catalytic subunit","0.0526","0.2378","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0012","K01955","carB, CPA2","carbamoyl-phosphate synthase large subunit","0.4583","0.4389","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0013","K01956","carA, CPA1","carbamoyl-phosphate synthase small subunit","0.4583","0.4389","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0017","K01465","URA4, pyrC","dihydroorotase","0.0386","0.1747","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0029","K01591","pyrF","orotidine-5-phosphate decarboxylase","0.0665","0.1970","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0030","K00254","DHODH, pyrD","dihydroorotate dehydrogenase","0.0463","0.1443","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0038","K01704","leuD, IPMI-S","3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit","0.0482","0.0748","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0041","K00826","E2.6.1.42, ilvE","branched-chain amino acid aminotransferase","0.0166","0.0653","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0042","K01006","ppdK","pyruvate, orthophosphate dikinase","0.4471","0.4267","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0046","K02517","lpxL, htrB","Kdo2-lipid IVA lauroyltransferase","0.1623","0.0916","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0047","K02517","lpxL, htrB","Kdo2-lipid IVA lauroyltransferase","0.1623","0.0916","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0048","K03217","yidC, spoIIIJ, OXA1, ccfA","YidC/Oxa1 family membrane protein insertase","0.5327","0.5418","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0050","K02914","RP-L34, MRPL34, rpmH","large subunit ribosomal protein L34","0.3752","0.5158","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0052","K00014","aroE","shikimate dehydrogenase","0.1039","0.1242","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0053","K01924","murC","UDP-N-acetylmuramate--alanine ligase","0.8149","0.6201","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0064","K03760","eptA, pmrC","lipid A ethanolaminephosphotransferase","0.0000 ","0.0043","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0065","K00901","dgkA, DGK","diacylglycerol kinase (ATP)","0.0685","0.0786","Francisella noatunensis subsp. orientalis Toba 04"
"fna","OOM_0079","K03271","gmhA, lpcA","D-sedoheptulose 7-phosphate isomerase","0.0472","0.0727","Francisella noatunensis subsp. orientalis Toba 04"
