"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"ipi","CEW91_00005","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Idiomarina piscisalsi"
"ipi","CEW91_00010","K02914","RP-L34, MRPL34, rpmH","large subunit ribosomal protein L34","0.3752","0.5158","Idiomarina piscisalsi"
"ipi","CEW91_00025","K03217","yidC, spoIIIJ, OXA1, ccfA","YidC/Oxa1 family membrane protein insertase","0.5327","0.5418","Idiomarina piscisalsi"
"ipi","CEW91_00045","K01759","GLO1, gloA","lactoylglutathione lyase","0.0000 ","0.0104","Idiomarina piscisalsi"
"ipi","CEW91_00085","K02108","ATPF0A, atpB","F-type H+-transporting ATPase subunit a","0.3003","0.3956","Idiomarina piscisalsi"
"ipi","CEW91_00090","K02110","ATPF0C, atpE","F-type H+-transporting ATPase subunit c","0.2416","0.2823","Idiomarina piscisalsi"
"ipi","CEW91_00095","K02109","ATPF0B, atpF","F-type H+-transporting ATPase subunit b","0.2660","0.3800","Idiomarina piscisalsi"
"ipi","CEW91_00100","K02113","ATPF1D, atpH","F-type H+-transporting ATPase subunit delta","0.2338","0.3650","Idiomarina piscisalsi"
"ipi","CEW91_00105","K02111","ATPF1A, atpA","F-type H+-transporting ATPase subunit alpha","0.3635","0.4331","Idiomarina piscisalsi"
"ipi","CEW91_00110","K02115","ATPF1G, atpG","F-type H+-transporting ATPase subunit gamma","0.3262","0.4160","Idiomarina piscisalsi"
"ipi","CEW91_00115","K02112","ATPF1B, atpD","F-type H+-transporting ATPase subunit beta","0.4028","0.4508","Idiomarina piscisalsi"
"ipi","CEW91_00120","K02114","ATPF1E, atpC","F-type H+-transporting ATPase subunit epsilon","0.0665","0.2761","Idiomarina piscisalsi"
"ipi","CEW91_00125","K04042","glmU","bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase","0.5073","0.2081","Idiomarina piscisalsi"
"ipi","CEW91_00130","K00820","glmS, GFPT","glucosamine--fructose-6-phosphate aminotransferase (isomerizing)","0.6712","0.7161","Idiomarina piscisalsi"
"ipi","CEW91_00165","K00799","GST, gst","glutathione S-transferase","0.0402","0.0384","Idiomarina piscisalsi"
"ipi","CEW91_00170","K01652","E2.2.1.6L, ilvB, ilvG, ilvI","acetolactate synthase I/II/III large subunit","0.0184","0.0311","Idiomarina piscisalsi"
"ipi","CEW91_00230","K06016","pydC","beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase","0.0044","0.1559","Idiomarina piscisalsi"
"ipi","CEW91_00245","K03673","dsbA","thiol:disulfide interchange protein DsbA","0.0000 ","0.0184","Idiomarina piscisalsi"
"ipi","CEW91_00320","K13543","hemDX","uroporphyrinogen III methyltransferase / synthase","0.4891","0.1783","Idiomarina piscisalsi"
"ipi","CEW91_00325","K01749","hemC, HMBS","hydroxymethylbilane synthase","0.4471","0.2333","Idiomarina piscisalsi"
"ipi","CEW91_00330","K01586","lysA","diaminopimelate decarboxylase","0.0710","0.1073","Idiomarina piscisalsi"
"ipi","CEW91_00335","K01778","dapF","diaminopimelate epimerase","0.3297","0.2269","Idiomarina piscisalsi"
"ipi","CEW91_00350","K20862","yigB","FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase","0.5680","0.1942","Idiomarina piscisalsi"
"ipi","CEW91_00355","K03657","uvrD, pcrA","DNA helicase II / ATP-dependent DNA helicase PcrA","0.0351","0.0917","Idiomarina piscisalsi"
