"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"mbac","BN1209_0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Candidatus Methylopumilus turicensis"
"mbac","BN1209_0002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Candidatus Methylopumilus turicensis"
"mbac","BN1209_0009","K01961","accC","acetyl-CoA carboxylase, biotin carboxylase subunit","0.6943","0.5149","Candidatus Methylopumilus turicensis"
"mbac","BN1209_0010","K02160","accB, bccP","acetyl-CoA carboxylase biotin carboxyl carrier protein","0.6398","0.6233","Candidatus Methylopumilus turicensis"
"mbac","BN1209_0011","K03786","aroQ, qutE","3-dehydroquinate dehydratase II","0.1693","0.1315","Candidatus Methylopumilus turicensis"
"mbac","BN1209_0017","K00523","ascD, ddhD, rfbI","CDP-4-dehydro-6-deoxyglucose reductase, E3","0.0000 ","0.0198","Candidatus Methylopumilus turicensis"
"mbac","BN1209_0018","K01626","E2.5.1.54, aroF, aroG, aroH","3-deoxy-7-phosphoheptulonate synthase","0.0606","0.0964","Candidatus Methylopumilus turicensis"
"mbac","BN1209_0020","K02496","hemX","uroporphyrin-III C-methyltransferase","0.0221","0.0383","Candidatus Methylopumilus turicensis"
"mbac","BN1209_0021","K01719","hemD, UROS","uroporphyrinogen-III synthase","0.3727","0.2247","Candidatus Methylopumilus turicensis"
"mbac","BN1209_0022","K01749","hemC, HMBS","hydroxymethylbilane synthase","0.4471","0.2333","Candidatus Methylopumilus turicensis"
"mbac","BN1209_0023","K01755","argH, ASL","argininosuccinate lyase","0.1192","0.1646","Candidatus Methylopumilus turicensis"
"mbac","BN1209_0026","K02428","rdgB","XTP/dITP diphosphohydrolase","0.2749","0.2063","Candidatus Methylopumilus turicensis"
"mbac","BN1209_0029","K00942","E2.7.4.8, gmk","guanylate kinase","0.8789","0.5063","Candidatus Methylopumilus turicensis"
"mbac","BN1209_0030","K03060","rpoZ","DNA-directed RNA polymerase subunit omega","0.7119","0.8249","Candidatus Methylopumilus turicensis"
"mbac","BN1209_0031","K01139","spoT","GTP diphosphokinase / guanosine-3,5-bis(diphosphate) 3-diphosphatase","0.0609","0.0641","Candidatus Methylopumilus turicensis"
