"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"tuz","TUZN_0004","K00860","cysC","adenylylsulfate kinase","0.0750","0.0945","Thermoproteus uzoniensis"
"tuz","TUZN_0044","K10112","msmX, msmK, malK, sugC, ggtA, msiK","multiple sugar transport system ATP-binding protein","0.0080","0.0057","Thermoproteus uzoniensis"
"tuz","TUZN_0048","K21308","soeB","sulfite dehydrogenase (quinone) subunit SoeB","0.0000 ","0.0068","Thermoproteus uzoniensis"
"tuz","TUZN_0067","K01869","LARS, leuS","leucyl-tRNA synthetase","0.6103","0.5347","Thermoproteus uzoniensis"
"tuz","TUZN_0068","K03118","tatC","sec-independent protein translocase protein TatC","0.0584","0.1144","Thermoproteus uzoniensis"
"tuz","TUZN_0078","K01515","nudF","ADP-ribose pyrophosphatase","0.0000 ","0.0343","Thermoproteus uzoniensis"
"tuz","TUZN_0079","K03146","THI4, THI1","thiamine thiazole synthase","0.0000 ","0.0811","Thermoproteus uzoniensis"
"tuz","TUZN_0083","K00174","korA, oorA, oforA","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha","0.7777","0.7464","Thermoproteus uzoniensis"
"tuz","TUZN_0084","K00175","korB, oorB, oforB","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta","0.7777","0.7464","Thermoproteus uzoniensis"
"tuz","TUZN_0089","K17851","dpd","D-proline dehydrogenase","0.0000 ","0.0240","Thermoproteus uzoniensis"
"tuz","TUZN_0090","K10844","ERCC2, XPD","DNA excision repair protein ERCC-2","0.0000 ","0.0203","Thermoproteus uzoniensis"
"tuz","TUZN_0099","K10726","mcm, cdc21","replicative DNA helicase Mcm","0.0000 ","0.0772","Thermoproteus uzoniensis"
"tuz","TUZN_0109","K04518","pheA2","prephenate dehydratase","0.1142","0.0816","Thermoproteus uzoniensis"
"tuz","TUZN_0130","K01191","E3.2.1.24","alpha-mannosidase","0.0000 ","0.0000 ","Thermoproteus uzoniensis"
"tuz","TUZN_0131","K01443","nagA, AMDHD2","N-acetylglucosamine-6-phosphate deacetylase","0.0053","0.0294","Thermoproteus uzoniensis"
"tuz","TUZN_0136","K16846","suyB","(2R)-sulfolactate sulfo-lyase subunit beta","0.0000 ","0.0131","Thermoproteus uzoniensis"
"tuz","TUZN_0137","K16845","suyA","(2R)-sulfolactate sulfo-lyase subunit alpha","0.0000 ","0.0131","Thermoproteus uzoniensis"
"tuz","TUZN_0139","K15038","K15038","succinyl-CoA reductase","0.0080","0.0058","Thermoproteus uzoniensis"
"tuz","TUZN_0141","K14274","K14274","D-xylonolactonase","0.0000 ","0.0203","Thermoproteus uzoniensis"
"tuz","TUZN_0143","K02034","ABC.PE.P1","peptide/nickel transport system permease protein","0.0075","0.0026","Thermoproteus uzoniensis"
"tuz","TUZN_0144","K02033","ABC.PE.P","peptide/nickel transport system permease protein","0.0016","0.0026","Thermoproteus uzoniensis"
"tuz","TUZN_0145","K02035","ABC.PE.S","peptide/nickel transport system substrate-binding protein","0.0016","0.0015","Thermoproteus uzoniensis"
"tuz","TUZN_0147","K02032","ABC.PE.A1","peptide/nickel transport system ATP-binding protein","0.0000 ","0.0004","Thermoproteus uzoniensis"
"tuz","TUZN_0148","K02031","ABC.PE.A","peptide/nickel transport system ATP-binding protein","0.0000 ","0.0004","Thermoproteus uzoniensis"
"tuz","TUZN_0156","K01872","AARS, alaS","alanyl-tRNA synthetase","0.6601","0.5571","Thermoproteus uzoniensis"
"tuz","TUZN_0158","K02866","RP-L10e, RPL10","large subunit ribosomal protein L10e","0.0000 ","0.6883","Thermoproteus uzoniensis"
"tuz","TUZN_0162","K01999","livK","branched-chain amino acid transport system substrate-binding protein","0.0000 ","0.0005","Thermoproteus uzoniensis"
"tuz","TUZN_0163","K01997","livH","branched-chain amino acid transport system permease protein","0.0000 ","0.0000 ","Thermoproteus uzoniensis"
