"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"sto","STK_00380","K18382","adh1","NAD+-dependent secondary alcohol dehydrogenase Adh1","0.0000 ","0.0067","Sulfolobus tokodaii"
"sto","STK_00500","K01895","ACSS, acs","acetyl-CoA synthetase","0.0111","0.0269","Sulfolobus tokodaii"
"sto","STK_00530","K13953","adhP","alcohol dehydrogenase, propanol-preferring","0.0180","0.0178","Sulfolobus tokodaii"
"sto","STK_00560","K04034","bchE","anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase","0.0000 ","0.0285","Sulfolobus tokodaii"
"sto","STK_00640","K15038","K15038","succinyl-CoA reductase","0.0080","0.0058","Sulfolobus tokodaii"
"sto","STK_00690","K15016","K15016","enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase","0.0286","0.0038","Sulfolobus tokodaii"
"sto","STK_00700","K00059","fabG","3-oxoacyl-[acyl-carrier protein] reductase","0.7026","0.4376","Sulfolobus tokodaii"
"sto","STK_00790","K00626","E2.3.1.9, atoB","acetyl-CoA C-acetyltransferase","0.0206","0.0393","Sulfolobus tokodaii"
"sto","STK_00810","K00123","fdoG, fdfH","formate dehydrogenase major subunit","0.0000 ","0.0001","Sulfolobus tokodaii"
"sto","STK_00930","K16877","hmfA","2-furoyl-CoA dehydrogenase large subunit","0.0000 ","0.0203","Sulfolobus tokodaii"
"sto","STK_01000","K00261","GLUD1_2, gdhA","glutamate dehydrogenase (NAD(P)+)","0.3500","0.2061","Sulfolobus tokodaii"
"sto","STK_01030","K02827","qoxB","cytochrome aa3-600 menaquinol oxidase subunit I","0.0000 ","0.0160","Sulfolobus tokodaii"
"sto","STK_01050","K02826","qoxA","cytochrome aa3-600 menaquinol oxidase subunit II","0.0000 ","0.0171","Sulfolobus tokodaii"
"sto","STK_01140","K00027","ME2, sfcA, maeA","malate dehydrogenase (oxaloacetate-decarboxylating)","0.0016","0.0078","Sulfolobus tokodaii"
"sto","STK_01350","K02826","qoxA","cytochrome aa3-600 menaquinol oxidase subunit II","0.0000 ","0.0171","Sulfolobus tokodaii"
"sto","STK_01360","K02827","qoxB","cytochrome aa3-600 menaquinol oxidase subunit I","0.0000 ","0.0160","Sulfolobus tokodaii"
"sto","STK_01560","K01915","glnA, GLUL","glutamine synthetase","0.4736","0.4162","Sulfolobus tokodaii"
"sto","STK_01650","K00817","hisC","histidinol-phosphate aminotransferase","0.1003","0.1197","Sulfolobus tokodaii"
"sto","STK_01690","K01867","WARS, trpS","tryptophanyl-tRNA synthetase","0.5166","0.4923","Sulfolobus tokodaii"
"sto","STK_01720","K01934","MTHFS","5-formyltetrahydrofolate cyclo-ligase","0.0190","0.1716","Sulfolobus tokodaii"
"sto","STK_01760","K18532","AK6, FAP7","adenylate kinase","0.7777","0.7448","Sulfolobus tokodaii"
"sto","STK_01870","K01784","galE, GALE","UDP-glucose 4-epimerase","0.0526","0.0568","Sulfolobus tokodaii"
"sto","STK_01877","K03105","SRP19","signal recognition particle subunit SRP19","0.0000 ","0.0603","Sulfolobus tokodaii"
"sto","STK_01880","K02995","RP-S8e, RPS8","small subunit ribosomal protein S8e","0.0000 ","0.2901","Sulfolobus tokodaii"
"sto","STK_01890","K15888","uppS, cpdS","tritrans,polycis-undecaprenyl-diphosphate synthase [geranylgeranyl-diphosphate specific]","0.0000 ","0.1555","Sulfolobus tokodaii"
"sto","STK_01900","K05831","lysK, argE","LysW-gamma-L-lysine/LysW-L-ornithine carboxypeptidase","0.0000 ","0.0824","Sulfolobus tokodaii"
"sto","STK_01910","K05830","lysJ, argD","LysW-gamma-L-lysine/LysW-L-ornithine aminotransferase","0.1421","0.0658","Sulfolobus tokodaii"
"sto","STK_01920","K05827","lysX","[lysine-biosynthesis-protein LysW]---L-2-aminoadipate ligase","0.0000 ","0.0060","Sulfolobus tokodaii"
"sto","STK_01925","K05826","lysW","alpha-aminoadipate/glutamate carrier protein LysW","0.0000 ","0.0708","Sulfolobus tokodaii"
"sto","STK_01940","K05828","lysZ, argB","LysW-gamma-L-alpha-aminoadipate/LysW-L-glutamate kinase","0.1421","0.0813","Sulfolobus tokodaii"
"sto","STK_01950","K05829","lysY, argC","LysW-gamma-L-alpha-aminoadipyl-6-phosphate/LysW-L-glutamyl-5-phosphate reductase","0.1421","0.0813","Sulfolobus tokodaii"
"sto","STK_01980","K08094","hxlB","6-phospho-3-hexuloisomerase","0.0000 ","0.0000 ","Sulfolobus tokodaii"
"sto","STK_02035","K02927","RP-L40e, RPL40","large subunit ribosomal protein L40e","0.0000 ","0.2901","Sulfolobus tokodaii"
"sto","STK_02050","K09759","aspC","nondiscriminating aspartyl-tRNA synthetase","0.0000 ","0.2797","Sulfolobus tokodaii"
"sto","STK_02100","K04799","FEN1, RAD2","flap endonuclease-1","0.0000 ","0.0000 ","Sulfolobus tokodaii"
"sto","STK_02110","K02304","MET8","precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase","0.0127","0.0329","Sulfolobus tokodaii"
"sto","STK_02120","K02492","hemA","glutamyl-tRNA reductase","0.2206","0.1199","Sulfolobus tokodaii"
"sto","STK_02140","K01698","hemB, ALAD","porphobilinogen synthase","0.3579","0.2014","Sulfolobus tokodaii"
"sto","STK_02150","K01845","hemL","glutamate-1-semialdehyde 2,1-aminomutase","0.1623","0.1170","Sulfolobus tokodaii"
"sto","STK_02170","K01749","hemC, HMBS","hydroxymethylbilane synthase","0.4471","0.2333","Sulfolobus tokodaii"
"sto","STK_02180","K01719","hemD, UROS","uroporphyrinogen-III synthase","0.3727","0.2247","Sulfolobus tokodaii"
"sto","STK_02200","K00302","soxA","sarcosine oxidase, subunit alpha","0.0000 ","0.0010","Sulfolobus tokodaii"
"sto","STK_02210","K00303","soxB","sarcosine oxidase, subunit beta","0.0000 ","0.0023","Sulfolobus tokodaii"
"sto","STK_02230","K10747","LIG1","DNA ligase 1","0.0000 ","0.2360","Sulfolobus tokodaii"
