"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"pdm","ADU72_0042","K01607","pcaC","4-carboxymuconolactone decarboxylase","0.0000 ","0.0000 ","Pediococcus damnosus"
"pdm","ADU72_0053","K12373","HEXA_B","hexosaminidase","0.0031","0.0048","Pediococcus damnosus"
"pdm","ADU72_0073","K01208","cd, ma, nplT","cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase","0.0206","0.0080","Pediococcus damnosus"
"pdm","ADU72_0095","K01560","E3.8.1.2","2-haloacid dehalogenase","0.0000 ","0.0388","Pediococcus damnosus"
"pdm","ADU72_0097","K01652","E2.2.1.6L, ilvB, ilvG, ilvI","acetolactate synthase I/II/III large subunit","0.0184","0.0311","Pediococcus damnosus"
"pdm","ADU72_0098","K01575","alsD, budA, aldC","acetolactate decarboxylase","0.0000 ","0.0000 ","Pediococcus damnosus"
"pdm","ADU72_0105","K03523","bioY","biotin transport system substrate-specific component","0.0035","0.0073","Pediococcus damnosus"
"pdm","ADU72_0106","K03524","birA","BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase","0.5498","0.3672","Pediococcus damnosus"
"pdm","ADU72_0114","K02372","fabZ","3-hydroxyacyl-[acyl-carrier-protein] dehydratase","0.5987","0.6766","Pediococcus damnosus"
"pdm","ADU72_0116","K00648","fabH","3-oxoacyl-[acyl-carrier-protein] synthase III","0.7190","0.3716","Pediococcus damnosus"
"pdm","ADU72_0117","K02078","acpP","acyl carrier protein","0.4873","0.1020","Pediococcus damnosus"
"pdm","ADU72_0118","K00645","fabD","[acyl-carrier-protein] S-malonyltransferase","0.7026","0.4710","Pediococcus damnosus"
"pdm","ADU72_0119","K00059","fabG","3-oxoacyl-[acyl-carrier protein] reductase","0.7026","0.4376","Pediococcus damnosus"
"pdm","ADU72_0120","K09458","fabF","3-oxoacyl-[acyl-carrier-protein] synthase II","0.7026","0.5553","Pediococcus damnosus"
"pdm","ADU72_0121","K02160","accB, bccP","acetyl-CoA carboxylase biotin carboxyl carrier protein","0.6398","0.6233","Pediococcus damnosus"
"pdm","ADU72_0122","K02372","fabZ","3-hydroxyacyl-[acyl-carrier-protein] dehydratase","0.5987","0.6766","Pediococcus damnosus"
"pdm","ADU72_0123","K01961","accC","acetyl-CoA carboxylase, biotin carboxylase subunit","0.6943","0.5149","Pediococcus damnosus"
"pdm","ADU72_0124","K01963","accD","acetyl-CoA carboxylase carboxyl transferase subunit beta","0.6626","0.5064","Pediococcus damnosus"
"pdm","ADU72_0125","K01962","accA","acetyl-CoA carboxylase carboxyl transferase subunit alpha","0.6626","0.6603","Pediococcus damnosus"
"pdm","ADU72_0126","K00208","fabI","enoyl-[acyl-carrier protein] reductase I","0.5376","0.5020","Pediococcus damnosus"
"pdm","ADU72_0137","K01208","cd, ma, nplT","cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase","0.0206","0.0080","Pediococcus damnosus"
"pdm","ADU72_0162","K00691","mapA","maltose phosphorylase","0.0403","0.0078","Pediococcus damnosus"
"pdm","ADU72_0163","K01785","galM, GALM","aldose 1-epimerase","0.0000 ","0.0000 ","Pediococcus damnosus"
"pdm","ADU72_0164","K01838","pgmB","beta-phosphoglucomutase","0.0000 ","0.0043","Pediococcus damnosus"
"pdm","ADU72_0180","K01535","PMA1, PMA2","H+-transporting ATPase","0.0000 ","0.0188","Pediococcus damnosus"
"pdm","ADU72_0181","K01689","ENO, eno","enolase","0.4306","0.5736","Pediococcus damnosus"
"pdm","ADU72_0193","K01755","argH, ASL","argininosuccinate lyase","0.1192","0.1646","Pediococcus damnosus"
"pdm","ADU72_0194","K01940","argG, ASS1","argininosuccinate synthase","0.0584","0.1341","Pediococcus damnosus"
"pdm","ADU72_0208","K07693","desR","two-component system, NarL family, response regulator DesR","0.0000 ","0.0010","Pediococcus damnosus"
"pdm","ADU72_0209","K07778","desK","two-component system, NarL family, sensor histidine kinase DesK","0.0000 ","0.0013","Pediococcus damnosus"
"pdm","ADU72_0216","K00762","pyrE","orotate phosphoribosyltransferase","0.0259","0.1665","Pediococcus damnosus"
"pdm","ADU72_0217","K01955","carB, CPA2","carbamoyl-phosphate synthase large subunit","0.4583","0.4389","Pediococcus damnosus"
"pdm","ADU72_0218","K01956","carA, CPA1","carbamoyl-phosphate synthase small subunit","0.4583","0.4389","Pediococcus damnosus"
"pdm","ADU72_0219","K01465","URA4, pyrC","dihydroorotase","0.0386","0.1747","Pediococcus damnosus"
"pdm","ADU72_0220","K00609","pyrB, PYR2","aspartate carbamoyltransferase catalytic subunit","0.0526","0.2378","Pediococcus damnosus"
"pdm","ADU72_0221","K00244","frdA","fumarate reductase flavoprotein subunit","0.2589","0.1712","Pediococcus damnosus"
"pdm","ADU72_0232","K00135","gabD","succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase","0.0245","0.0296","Pediococcus damnosus"
"pdm","ADU72_0245","K00759","APRT, apt","adenine phosphoribosyltransferase","0.2016","0.1143","Pediococcus damnosus"
"pdm","ADU72_0246","K07462","recJ","single-stranded-DNA-specific exonuclease","0.0042","0.0324","Pediococcus damnosus"
"pdm","ADU72_0254","K03703","uvrC","excinuclease ABC subunit C","0.0009","0.0153","Pediococcus damnosus"
"pdm","ADU72_0268","K12574","rnj","ribonuclease J","0.1142","0.0776","Pediococcus damnosus"
"pdm","ADU72_0269","K02956","RP-S15, MRPS15, rpsO","small subunit ribosomal protein S15","0.2910","0.4866","Pediococcus damnosus"
"pdm","ADU72_0271","K02968","RP-S20, rpsT","small subunit ribosomal protein S20","0.2265","0.4557","Pediococcus damnosus"
"pdm","ADU72_0272","K02340","DPO3D1, holA","DNA polymerase III subunit delta","0.9384","0.9971","Pediococcus damnosus"
"pdm","ADU72_0274","K01493","comEB","dCMP deaminase","0.1422","0.1520","Pediococcus damnosus"
"pdm","ADU72_0276","K07177","K07177","Lon-like protease","0.0000 ","0.0004","Pediococcus damnosus"
"pdm","ADU72_0277","K00954","E2.7.7.3A, coaD, kdtB","pantetheine-phosphate adenylyltransferase","0.5327","0.4431","Pediococcus damnosus"
"pdm","ADU72_0280","K01958","PC, pyc","pyruvate carboxylase","0.1045","0.0458","Pediococcus damnosus"
"pdm","ADU72_0285","K01092","E3.1.3.25, IMPA, suhB","myo-inositol-1(or 4)-monophosphatase","0.1110","0.1479","Pediococcus damnosus"
"pdm","ADU72_0292","K01591","pyrF","orotidine-5-phosphate decarboxylase","0.0665","0.1970","Pediococcus damnosus"
"pdm","ADU72_0296","K02768","PTS-Fru-EIIA, fruB","PTS system, fructose-specific IIA component","0.0016","0.0042","Pediococcus damnosus"
"pdm","ADU72_0297","K00882","fruK","1-phosphofructokinase","0.0000 ","0.0906","Pediococcus damnosus"
"pdm","ADU72_0300","K00948","PRPS, prsA","ribose-phosphate pyrophosphokinase","0.7656","0.8943","Pediococcus damnosus"
"pdm","ADU72_0301","K03581","recD","exodeoxyribonuclease V alpha subunit","0.0058","0.0394","Pediococcus damnosus"
"pdm","ADU72_0304","K00566","mnmA, trmU","tRNA-uridine 2-sulfurtransferase","0.5166","0.3627","Pediococcus damnosus"
"pdm","ADU72_0306","K04487","iscS, NFS1","cysteine desulfurase","0.4010","0.3030","Pediococcus damnosus"
"pdm","ADU72_0307","K01243","mtnN, mtn, pfs","adenosylhomocysteine nucleosidase","0.0429","0.1589","Pediococcus damnosus"
"pdm","ADU72_0309","K01515","nudF","ADP-ribose pyrophosphatase","0.0000 ","0.0343","Pediococcus damnosus"
"pdm","ADU72_0311","K01870","IARS, ileS","isoleucyl-tRNA synthetase","0.7341","0.5753","Pediococcus damnosus"
"pdm","ADU72_0318","K02563","murG","UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase","0.7026","0.5912","Pediococcus damnosus"
"pdm","ADU72_0319","K01925","murD","UDP-N-acetylmuramoylalanine--D-glutamate ligase","0.5987","0.7314","Pediococcus damnosus"
"pdm","ADU72_0320","K01000","mraY","phospho-N-acetylmuramoyl-pentapeptide-transferase","0.6496","0.5029","Pediococcus damnosus"
"pdm","ADU72_0321","K08724","pbpB","penicillin-binding protein 2B","0.0080","0.0344","Pediococcus damnosus"
"pdm","ADU72_0330","K02781","PTS-Gut-EIIA, srlB","PTS system, glucitol/sorbitol-specific IIA component","0.0000 ","0.0012","Pediococcus damnosus"
"pdm","ADU72_0331","K07404","pgl","6-phosphogluconolactonase","0.0286","0.0147","Pediococcus damnosus"
"pdm","ADU72_0335","K00858","ppnK, NADK","NAD+ kinase","0.5327","0.4578","Pediococcus damnosus"
"pdm","ADU72_0336","K07816","E2.7.6.5X","putative GTP pyrophosphokinase","0.0000 ","0.0331","Pediococcus damnosus"
"pdm","ADU72_0351","K01101","E3.1.3.41","4-nitrophenyl phosphatase","0.0000 ","0.0170","Pediococcus damnosus"
"pdm","ADU72_0368","K00868","pdxK, pdxY","pyridoxine kinase","0.0579","0.0824","Pediococcus damnosus"
"pdm","ADU72_0373","K06881","nrnA","bifunctional oligoribonuclease and PAP phosphatase NrnA","0.1122","0.0407","Pediococcus damnosus"
"pdm","ADU72_0376","K07029","dagK","diacylglycerol kinase (ATP)","0.1706","0.3135","Pediococcus damnosus"
"pdm","ADU72_0377","K02434","gatB, PET112","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B","0.5916","0.4150","Pediococcus damnosus"
"pdm","ADU72_0378","K02433","gatA, QRSL1","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A","0.5916","0.2286","Pediococcus damnosus"
"pdm","ADU72_0379","K02435","gatC, GATC","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C","0.4842","0.3799","Pediococcus damnosus"
"pdm","ADU72_0381","K03657","uvrD, pcrA","DNA helicase II / ATP-dependent DNA helicase PcrA","0.0351","0.0917","Pediococcus damnosus"
"pdm","ADU72_0382","K01589","purK","5-(carboxyamino)imidazole ribonucleotide synthase","0.0429","0.0792","Pediococcus damnosus"
"pdm","ADU72_0383","K03816","xpt","xanthine phosphoribosyltransferase","0.2589","0.1143","Pediococcus damnosus"
"pdm","ADU72_0391","K02996","RP-S9, MRPS9, rpsI","small subunit ribosomal protein S9","0.5166","0.6003","Pediococcus damnosus"
"pdm","ADU72_0392","K02871","RP-L13, MRPL13, rplM","large subunit ribosomal protein L13","0.7119","0.6883","Pediococcus damnosus"
"pdm","ADU72_0394","K16785","ecfT","energy-coupling factor transport system permease protein","0.0394","0.0102","Pediococcus damnosus"
"pdm","ADU72_0395","K16787","ecfA2","energy-coupling factor transport system ATP-binding protein","0.0534","0.0143","Pediococcus damnosus"
"pdm","ADU72_0396","K16786","ecfA1","energy-coupling factor transport system ATP-binding protein","0.0534","0.0143","Pediococcus damnosus"
"pdm","ADU72_0397","K02879","RP-L17, MRPL17, rplQ","large subunit ribosomal protein L17","0.4726","0.5803","Pediococcus damnosus"
"pdm","ADU72_0398","K03040","rpoA","DNA-directed RNA polymerase subunit alpha","0.9384","0.8488","Pediococcus damnosus"
"pdm","ADU72_0399","K02948","RP-S11, MRPS11, rpsK","small subunit ribosomal protein S11","0.7119","0.6883","Pediococcus damnosus"
"pdm","ADU72_0400","K02952","RP-S13, rpsM","small subunit ribosomal protein S13","0.6103","0.6427","Pediococcus damnosus"
"pdm","ADU72_0402","K00939","adk, AK","adenylate kinase","0.8789","0.7609","Pediococcus damnosus"
"pdm","ADU72_0403","K03076","secY","preprotein translocase subunit SecY","0.6601","0.6114","Pediococcus damnosus"
"pdm","ADU72_0404","K02876","RP-L15, MRPL15, rplO","large subunit ribosomal protein L15","0.5625","0.6211","Pediococcus damnosus"
"pdm","ADU72_0405","K02907","RP-L30, MRPL30, rpmD","large subunit ribosomal protein L30","0.3727","0.4868","Pediococcus damnosus"
"pdm","ADU72_0406","K02988","RP-S5, MRPS5, rpsE","small subunit ribosomal protein S5","0.7119","0.6883","Pediococcus damnosus"
