"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"nth","Nther_0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Natranaerobius thermophilus"
"nth","Nther_0002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Natranaerobius thermophilus"
"nth","Nther_0004","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Natranaerobius thermophilus"
"nth","Nther_0011","K01921","ddl","D-alanine-D-alanine ligase","0.5987","0.5198","Natranaerobius thermophilus"
"nth","Nther_0012","K06215","pdxS, pdx1","pyridoxal 5-phosphate synthase pdxS subunit","0.0000 ","0.0470","Natranaerobius thermophilus"
"nth","Nther_0013","K01875","SARS, serS","seryl-tRNA synthetase","0.6103","0.5347","Natranaerobius thermophilus"
"nth","Nther_0015","K02343","DPO3G, dnaX","DNA polymerase III subunit gamma/tau","0.9384","0.9971","Natranaerobius thermophilus"
"nth","Nther_0017","K06187","recR","recombination protein RecR","0.0040","0.0446","Natranaerobius thermophilus"
"nth","Nther_0021","K03737","por, nifJ","pyruvate-ferredoxin/flavodoxin oxidoreductase","0.7509","0.7507","Natranaerobius thermophilus"
"nth","Nther_0022","K00174","korA, oorA, oforA","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha","0.7777","0.7464","Natranaerobius thermophilus"
"nth","Nther_0023","K00175","korB, oorB, oforB","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta","0.7777","0.7464","Natranaerobius thermophilus"
"nth","Nther_0024","K00177","korC, oorC","2-oxoglutarate ferredoxin oxidoreductase subunit gamma","0.0044","0.1681","Natranaerobius thermophilus"
"nth","Nther_0025","K00176","korD, oorD","2-oxoglutarate ferredoxin oxidoreductase subunit delta","0.0206","0.2277","Natranaerobius thermophilus"
"nth","Nther_0029","K00088","IMPDH, guaB","IMP dehydrogenase","0.3003","0.3932","Natranaerobius thermophilus"
"nth","Nther_0033","K00943","tmk, DTYMK","dTMP kinase","0.7026","0.4891","Natranaerobius thermophilus"
"nth","Nther_0038","K02341","DPO3D2, holB","DNA polymerase III subunit delta","0.9384","0.9971","Natranaerobius thermophilus"
"nth","Nther_0040","K01928","murE","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase","0.5681","0.4831","Natranaerobius thermophilus"
"nth","Nther_0043","K01874","MARS, metG","methionyl-tRNA synthetase","0.3906","0.3932","Natranaerobius thermophilus"
