"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"bsa","Bacsa_0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Bacteroides salanitronis"
"bsa","Bacsa_0006","K03075","secG","preprotein translocase subunit SecG","0.0644","0.3115","Bacteroides salanitronis"
"bsa","Bacsa_0011","K03628","rho","transcription termination factor Rho","0.2427","0.1615","Bacteroides salanitronis"
"bsa","Bacsa_0021","K00548","metH, MTR","5-methyltetrahydrofolate--homocysteine methyltransferase","0.0551","0.0781","Bacteroides salanitronis"
"bsa","Bacsa_0026","K06001","trpB","tryptophan synthase beta chain","0.1561","0.0712","Bacteroides salanitronis"
"bsa","Bacsa_0031","K00927","PGK, pgk","phosphoglycerate kinase","0.3906","0.5214","Bacteroides salanitronis"
"bsa","Bacsa_0033","K03655","recG","ATP-dependent DNA helicase RecG","0.0000 ","0.0283","Bacteroides salanitronis"
"bsa","Bacsa_0040","K03106","SRP54, ffh","signal recognition particle subunit SRP54","0.5327","0.5766","Bacteroides salanitronis"
"bsa","Bacsa_0053","K03648","UNG, UDG","uracil-DNA glycosylase","0.0184","0.0637","Bacteroides salanitronis"
"bsa","Bacsa_0054","K01914","asnA","aspartate--ammonia ligase","0.0426","0.0290","Bacteroides salanitronis"
"bsa","Bacsa_0060","K02377","TSTA3, fcl","GDP-L-fucose synthase","0.0091","0.0281","Bacteroides salanitronis"
"bsa","Bacsa_0073","K03270","kdsC","3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase)","0.2316","0.1497","Bacteroides salanitronis"
"bsa","Bacsa_0074","K01666","mhpE","4-hydroxy 2-oxovalerate aldolase","0.0000 ","0.0056","Bacteroides salanitronis"
"bsa","Bacsa_0089","K00794","ribH, RIB4","6,7-dimethyl-8-ribityllumazine synthase","0.2177","0.2963","Bacteroides salanitronis"
"bsa","Bacsa_0091","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Bacteroides salanitronis"
"bsa","Bacsa_0093","K01934","MTHFS","5-formyltetrahydrofolate cyclo-ligase","0.0190","0.1716","Bacteroides salanitronis"
"bsa","Bacsa_0095","K01493","comEB","dCMP deaminase","0.1422","0.1520","Bacteroides salanitronis"
