"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"btn","BTF1_00090","K03100","lepB, TPP","signal peptidase I","0.3262","0.4509","Bacillus thuringiensis HD-789"
"btn","BTF1_00140","K01676","E4.2.1.2A, fumA, fumB","fumarate hydratase, class I","0.0829","0.0774","Bacillus thuringiensis HD-789"
"btn","BTF1_00150","K01247","alkA","DNA-3-methyladenine glycosylase II","0.0000 ","0.0035","Bacillus thuringiensis HD-789"
"btn","BTF1_00190","K20895","ylmB","formylaminopyrimidine deformylase","0.0000 ","0.1130","Bacillus thuringiensis HD-789"
"btn","BTF1_00215","K01425","glsA, GLS","glutaminase","0.4954","0.4712","Bacillus thuringiensis HD-789"
"btn","BTF1_00220","K02803","PTS-Nag-EIIB, nagE","PTS system, N-acetylglucosamine-specific IIB component","0.0022","0.0007","Bacillus thuringiensis HD-789"
"btn","BTF1_00250","K01784","galE, GALE","UDP-glucose 4-epimerase","0.0526","0.0568","Bacillus thuringiensis HD-789"
"btn","BTF1_00260","K00656","E2.3.1.54, pflD","formate C-acetyltransferase","0.7260","0.7634","Bacillus thuringiensis HD-789"
"btn","BTF1_00270","K03429","ugtP","processive 1,2-diacylglycerol beta-glucosyltransferase","0.0060","0.1844","Bacillus thuringiensis HD-789"
"btn","BTF1_00325","K03575","mutY","A/G-specific adenine glycosylase","0.0000 ","0.0035","Bacillus thuringiensis HD-789"
"btn","BTF1_00350","K11085","msbA","ATP-binding cassette, subfamily B, bacterial MsbA","0.3149","0.0165","Bacillus thuringiensis HD-789"
"btn","BTF1_00360","K00265","gltB","glutamate synthase (NADPH/NADH) large chain","0.2338","0.2722","Bacillus thuringiensis HD-789"
"btn","BTF1_00365","K01845","hemL","glutamate-1-semialdehyde 2,1-aminomutase","0.1623","0.1170","Bacillus thuringiensis HD-789"
"btn","BTF1_00500","K03406","mcp","methyl-accepting chemotaxis protein","0.0071","0.0042","Bacillus thuringiensis HD-789"
"btn","BTF1_00545","K05816","ugpC","sn-glycerol 3-phosphate transport system ATP-binding protein","0.0000 ","0.0057","Bacillus thuringiensis HD-789"
"btn","BTF1_00550","K05814","ugpA","sn-glycerol 3-phosphate transport system permease protein","0.0000 ","0.0056","Bacillus thuringiensis HD-789"
"btn","BTF1_00555","K05815","ugpE","sn-glycerol 3-phosphate transport system permease protein","0.0000 ","0.0053","Bacillus thuringiensis HD-789"
"btn","BTF1_00560","K05813","ugpB","sn-glycerol 3-phosphate transport system substrate-binding protein","0.0000 ","0.0053","Bacillus thuringiensis HD-789"
"btn","BTF1_00590","K03406","mcp","methyl-accepting chemotaxis protein","0.0071","0.0042","Bacillus thuringiensis HD-789"
"btn","BTF1_00595","K11614","yufL, malK","two-component system, CitB family, sensor histidine kinase MalK","0.0000 ","0.0007","Bacillus thuringiensis HD-789"
"btn","BTF1_00600","K11615","malR","two-component system, CitB family, response regulator MalR","0.0000 ","0.0007","Bacillus thuringiensis HD-789"
"btn","BTF1_00605","K11616","maeN","malate:Na+ symporter","0.0000 ","0.0007","Bacillus thuringiensis HD-789"
"btn","BTF1_00610","K00027","ME2, sfcA, maeA","malate dehydrogenase (oxaloacetate-decarboxylating)","0.0016","0.0078","Bacillus thuringiensis HD-789"
"btn","BTF1_00670","K00123","fdoG, fdfH","formate dehydrogenase major subunit","0.0000 ","0.0001","Bacillus thuringiensis HD-789"
"btn","BTF1_00680","K01126","E3.1.4.46, glpQ, ugpQ","glycerophosphoryl diester phosphodiesterase","0.0000 ","0.0333","Bacillus thuringiensis HD-789"
"btn","BTF1_00685","K00259","ald","alanine dehydrogenase","0.3500","0.2236","Bacillus thuringiensis HD-789"
"btn","BTF1_00705","K00763","pncB, NAPRT1","nicotinate phosphoribosyltransferase","0.0685","0.2006","Bacillus thuringiensis HD-789"
"btn","BTF1_00710","K20480","nprR, nprA","HTH-type transcriptional regulator, quorum sensing regulator NprR","0.0000 ","0.0004","Bacillus thuringiensis HD-789"
"btn","BTF1_00715","K20481","nprX, nprRB","regulatory peptide NprX","0.0000 ","0.0207","Bacillus thuringiensis HD-789"
"btn","BTF1_00765","K01744","aspA","aspartate ammonia-lyase","0.0302","0.0397","Bacillus thuringiensis HD-789"
"btn","BTF1_00790","K02016","ABC.FEV.S","iron complex transport system substrate-binding protein","0.0044","0.0127","Bacillus thuringiensis HD-789"
"btn","BTF1_00795","K02015","ABC.FEV.P","iron complex transport system permease protein","0.0184","0.0354","Bacillus thuringiensis HD-789"
"btn","BTF1_00800","K02015","ABC.FEV.P","iron complex transport system permease protein","0.0184","0.0354","Bacillus thuringiensis HD-789"
"btn","BTF1_00805","K02013","ABC.FEV.A","iron complex transport system ATP-binding protein","0.0399","0.0544","Bacillus thuringiensis HD-789"
"btn","BTF1_00815","K00639","kbl, GCAT","glycine C-acetyltransferase","0.0021","0.0164","Bacillus thuringiensis HD-789"
"btn","BTF1_00840","K06131","clsA_B","cardiolipin synthase A/B","0.0144","0.0916","Bacillus thuringiensis HD-789"
"btn","BTF1_00865","K02818","PTS-Tre-EIIB, treB","PTS system, trehalose-specific IIB component","0.0000 ","0.0005","Bacillus thuringiensis HD-789"
"btn","BTF1_00870","K01226","treC","trehalose-6-phosphate hydrolase","0.0106","0.0080","Bacillus thuringiensis HD-789"
"btn","BTF1_00915","K10041","ABC.GLN1.A","putative glutamine transport system ATP-binding protein","0.0000 ","0.0053","Bacillus thuringiensis HD-789"
"btn","BTF1_00920","K10039","ABC.GLN1.S","putative glutamine transport system substrate-binding protein","0.0000 ","0.0060","Bacillus thuringiensis HD-789"
"btn","BTF1_00925","K10040","ABC.GLN1.P","putative glutamine transport system permease protein","0.0000 ","0.0059","Bacillus thuringiensis HD-789"
"btn","BTF1_00930","K10040","ABC.GLN1.P","putative glutamine transport system permease protein","0.0000 ","0.0059","Bacillus thuringiensis HD-789"
"btn","BTF1_01030","K00852","rbsK, RBKS","ribokinase","0.0015","0.0048","Bacillus thuringiensis HD-789"
"btn","BTF1_01035","K06726","rbsD","D-ribose pyranase","0.0000 ","0.0053","Bacillus thuringiensis HD-789"
"btn","BTF1_01040","K10441","rbsA","ribose transport system ATP-binding protein","0.0000 ","0.0057","Bacillus thuringiensis HD-789"
"btn","BTF1_01045","K10440","rbsC","ribose transport system permease protein","0.0000 ","0.0053","Bacillus thuringiensis HD-789"
"btn","BTF1_01050","K10439","rbsB","ribose transport system substrate-binding protein","0.0020","0.0020","Bacillus thuringiensis HD-789"
"btn","BTF1_01055","K00616","E2.2.1.2, talA, talB","transaldolase","0.2499","0.2247","Bacillus thuringiensis HD-789"
"btn","BTF1_01080","K00004","BDH, butB","(R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase","0.0000 ","0.0008","Bacillus thuringiensis HD-789"
"btn","BTF1_01090","K01114","plc","phospholipase C","0.0000 ","0.0000 ","Bacillus thuringiensis HD-789"
"btn","BTF1_01095","K01117","E3.1.4.12","sphingomyelin phosphodiesterase","0.0000 ","0.0203","Bacillus thuringiensis HD-789"
"btn","BTF1_01120","K06153","bacA","undecaprenyl-diphosphatase","0.0287","0.0496","Bacillus thuringiensis HD-789"
"btn","BTF1_01125","K03406","mcp","methyl-accepting chemotaxis protein","0.0071","0.0042","Bacillus thuringiensis HD-789"
"btn","BTF1_01215","K02829","qoxD","cytochrome aa3-600 menaquinol oxidase subunit IV","0.0000 ","0.0184","Bacillus thuringiensis HD-789"
"btn","BTF1_01220","K02828","qoxC","cytochrome aa3-600 menaquinol oxidase subunit III","0.0000 ","0.0169","Bacillus thuringiensis HD-789"
"btn","BTF1_01225","K02827","qoxB","cytochrome aa3-600 menaquinol oxidase subunit I","0.0000 ","0.0160","Bacillus thuringiensis HD-789"
"btn","BTF1_01230","K02826","qoxA","cytochrome aa3-600 menaquinol oxidase subunit II","0.0000 ","0.0171","Bacillus thuringiensis HD-789"
"btn","BTF1_01295","K02040","pstS","phosphate transport system substrate-binding protein","0.0099","0.0481","Bacillus thuringiensis HD-789"
"btn","BTF1_01300","K02037","pstC","phosphate transport system permease protein","0.0099","0.0317","Bacillus thuringiensis HD-789"
"btn","BTF1_01305","K02038","pstA","phosphate transport system permease protein","0.0184","0.0317","Bacillus thuringiensis HD-789"
"btn","BTF1_01340","K03707","tenA","thiaminase (transcriptional activator TenA)","0.0000 ","0.0811","Bacillus thuringiensis HD-789"
"btn","BTF1_01345","K15600","thiZ","putative hydroxymethylpyrimidine transport system ATP-binding protein","0.0000 ","0.0053","Bacillus thuringiensis HD-789"
"btn","BTF1_01350","K15599","thiX","putative hydroxymethylpyrimidine transport system permease protein","0.0071","0.0060","Bacillus thuringiensis HD-789"
"btn","BTF1_01355","K15598","thiY","putative hydroxymethylpyrimidine transport system substrate-binding protein","0.0000 ","0.0053","Bacillus thuringiensis HD-789"
"btn","BTF1_01360","K10810","tenI","thiazole tautomerase (transcriptional regulator TenI)","0.0000 ","0.1297","Bacillus thuringiensis HD-789"
"btn","BTF1_01365","K03153","thiO","glycine oxidase","0.0572","0.0832","Bacillus thuringiensis HD-789"
"btn","BTF1_01370","K03154","thiS","sulfur carrier protein","0.0551","0.0894","Bacillus thuringiensis HD-789"
"btn","BTF1_01375","K03149","thiG","thiazole synthase","0.1086","0.1495","Bacillus thuringiensis HD-789"
"btn","BTF1_01385","K00941","thiD","hydroxymethylpyrimidine/phosphomethylpyrimidine kinase","0.1238","0.1645","Bacillus thuringiensis HD-789"
"btn","BTF1_01405","K01546","kdpA","K+-transporting ATPase ATPase A chain","0.0000 ","0.0007","Bacillus thuringiensis HD-789"
"btn","BTF1_01410","K01547","kdpB","K+-transporting ATPase ATPase B chain","0.0000 ","0.0007","Bacillus thuringiensis HD-789"
"btn","BTF1_01415","K01548","kdpC","K+-transporting ATPase ATPase C chain","0.0000 ","0.0007","Bacillus thuringiensis HD-789"
"btn","BTF1_01420","K07646","kdpD","two-component system, OmpR family, sensor histidine kinase KdpD","0.0000 ","0.0007","Bacillus thuringiensis HD-789"
"btn","BTF1_01620","K02759","PTS-Cel-EIIA, celC, chbA","PTS system, cellobiose-specific IIA component","0.0000 ","0.0002","Bacillus thuringiensis HD-789"
"btn","BTF1_01625","K02760","PTS-Cel-EIIB, celA, chbB","PTS system, cellobiose-specific IIB component","0.0029","0.0027","Bacillus thuringiensis HD-789"
"btn","BTF1_01630","K02761","PTS-Cel-EIIC, celB, chbC","PTS system, cellobiose-specific IIC component","0.0000 ","0.0002","Bacillus thuringiensis HD-789"
"btn","BTF1_01675","K02033","ABC.PE.P","peptide/nickel transport system permease protein","0.0016","0.0026","Bacillus thuringiensis HD-789"
"btn","BTF1_01680","K02034","ABC.PE.P1","peptide/nickel transport system permease protein","0.0075","0.0026","Bacillus thuringiensis HD-789"
"btn","BTF1_01715","K10979","ku","DNA end-binding protein Ku","0.0000 ","0.0000 ","Bacillus thuringiensis HD-789"
"btn","BTF1_01780","K07106","murQ","N-acetylmuramic acid 6-phosphate etherase","0.0000 ","0.0172","Bacillus thuringiensis HD-789"
"btn","BTF1_01785","K02809","PTS-Scr-EIIB, scrA, sacP, sacX, ptsS","PTS system, sucrose-specific IIB component","0.0000 ","0.0005","Bacillus thuringiensis HD-789"
"btn","BTF1_01820","K00619","argA","amino-acid N-acetyltransferase","0.1421","0.0509","Bacillus thuringiensis HD-789"
"btn","BTF1_01880","K03781","katE, CAT, catB, srpA","catalase","0.0000 ","0.0000 ","Bacillus thuringiensis HD-789"
"btn","BTF1_01895","K00131","gapN","glyceraldehyde-3-phosphate dehydrogenase (NADP+)","0.0716","0.0117","Bacillus thuringiensis HD-789"
"btn","BTF1_01900","K18889","mdlA, smdA","ATP-binding cassette, subfamily B, multidrug efflux pump","0.0000 ","0.0165","Bacillus thuringiensis HD-789"
"btn","BTF1_01905","K18890","mdlB, smdB","ATP-binding cassette, subfamily B, multidrug efflux pump","0.0000 ","0.0165","Bacillus thuringiensis HD-789"
"btn","BTF1_01910","K02424","fliY","cystine transport system substrate-binding protein","0.0000 ","0.0060","Bacillus thuringiensis HD-789"
"btn","BTF1_01915","K10009","ABC.CYST.P","cystine transport system permease protein","0.0020","0.0059","Bacillus thuringiensis HD-789"
"btn","BTF1_01920","K10010","ABC.CYST.A","cystine transport system ATP-binding protein","0.0000 ","0.0053","Bacillus thuringiensis HD-789"
"btn","BTF1_01965","K01652","E2.2.1.6L, ilvB, ilvG, ilvI","acetolactate synthase I/II/III large subunit","0.0184","0.0311","Bacillus thuringiensis HD-789"
"btn","BTF1_01970","K01575","alsD, budA, aldC","acetolactate decarboxylase","0.0000 ","0.0000 ","Bacillus thuringiensis HD-789"
"btn","BTF1_01980","K03652","MPG","DNA-3-methyladenine glycosylase","0.0000 ","0.0035","Bacillus thuringiensis HD-789"
"btn","BTF1_02065","K01448","E3.5.1.28B, amiA, amiB, amiC","N-acetylmuramoyl-L-alanine amidase","0.0606","0.0578","Bacillus thuringiensis HD-789"
"btn","BTF1_02080","K01777","prdF","proline racemase","0.0000 ","0.0240","Bacillus thuringiensis HD-789"
"btn","BTF1_02090","K02035","ABC.PE.S","peptide/nickel transport system substrate-binding protein","0.0016","0.0015","Bacillus thuringiensis HD-789"
"btn","BTF1_02095","K02033","ABC.PE.P","peptide/nickel transport system permease protein","0.0016","0.0026","Bacillus thuringiensis HD-789"
"btn","BTF1_02100","K02034","ABC.PE.P1","peptide/nickel transport system permease protein","0.0075","0.0026","Bacillus thuringiensis HD-789"
"btn","BTF1_02105","K02031","ABC.PE.A","peptide/nickel transport system ATP-binding protein","0.0000 ","0.0004","Bacillus thuringiensis HD-789"
"btn","BTF1_02110","K02032","ABC.PE.A1","peptide/nickel transport system ATP-binding protein","0.0000 ","0.0004","Bacillus thuringiensis HD-789"
"btn","BTF1_02145","K01857","pcaB","3-carboxy-cis,cis-muconate cycloisomerase","0.0000 ","0.0203","Bacillus thuringiensis HD-789"
"btn","BTF1_02310","K11637","citS","two-component system, CitB family, sensor histidine kinase CitS","0.0000 ","0.0007","Bacillus thuringiensis HD-789"
"btn","BTF1_02315","K11638","K11638, citT","two-component system, CitB family, response regulator CitT","0.0000 ","0.0007","Bacillus thuringiensis HD-789"
"btn","BTF1_02340","K00558","DNMT1, dcm","DNA (cytosine-5)-methyltransferase 1","0.1370","0.1102","Bacillus thuringiensis HD-789"
"btn","BTF1_02360","K03657","uvrD, pcrA","DNA helicase II / ATP-dependent DNA helicase PcrA","0.0351","0.0917","Bacillus thuringiensis HD-789"
"btn","BTF1_02380","K02314","dnaB","replicative DNA helicase","0.6807","0.7836","Bacillus thuringiensis HD-789"
"btn","BTF1_02565","K17103","CHO1, pssA","CDP-diacylglycerol---serine O-phosphatidyltransferase","0.3583","0.2425","Bacillus thuringiensis HD-789"
"btn","BTF1_02590","K00863","DAK, TKFC","triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing)","0.0044","0.0029","Bacillus thuringiensis HD-789"
"btn","BTF1_02600","K00863","DAK, TKFC","triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing)","0.0044","0.0029","Bacillus thuringiensis HD-789"
"btn","BTF1_02745","K03594","bfr","bacterioferritin","0.0000 ","0.0280","Bacillus thuringiensis HD-789"
"btn","BTF1_02755","K00575","cheR","chemotaxis protein methyltransferase CheR","0.0000 ","0.0032","Bacillus thuringiensis HD-789"
"btn","BTF1_02760","K03407","cheA","two-component system, chemotaxis family, sensor kinase CheA","0.0016","0.0078","Bacillus thuringiensis HD-789"
"btn","BTF1_02815","K01442","E3.5.1.24","choloylglycine hydrolase","0.0029","0.0040","Bacillus thuringiensis HD-789"
"btn","BTF1_02900","K01569","oxdD","oxalate decarboxylase","0.0000 ","0.0716","Bacillus thuringiensis HD-789"
"btn","BTF1_02930","K00864","glpK, GK","glycerol kinase","0.0046","0.0302","Bacillus thuringiensis HD-789"
"btn","BTF1_02935","K00111","glpA, glpD","glycerol-3-phosphate dehydrogenase","0.0013","0.0904","Bacillus thuringiensis HD-789"
"btn","BTF1_02975","K03657","uvrD, pcrA","DNA helicase II / ATP-dependent DNA helicase PcrA","0.0351","0.0917","Bacillus thuringiensis HD-789"
"btn","BTF1_03095","K12555","pbp2A","penicillin-binding protein 2A","0.0000 ","0.0518","Bacillus thuringiensis HD-789"
"btn","BTF1_03100","K01599","hemE, UROD","uroporphyrinogen decarboxylase","0.4306","0.2372","Bacillus thuringiensis HD-789"
"btn","BTF1_03105","K01772","hemH, FECH","protoporphyrin/coproporphyrin ferrochelatase","0.4153","0.2412","Bacillus thuringiensis HD-789"
"btn","BTF1_03110","K00231","PPOX, hemY","protoporphyrinogen/coproporphyrinogen III oxidase","0.0725","0.0452","Bacillus thuringiensis HD-789"
"btn","BTF1_03180","K03800","lplA, lplJ","lipoate---protein ligase","0.0170","0.1122","Bacillus thuringiensis HD-789"
"btn","BTF1_03190","K01897","ACSL, fadD","long-chain acyl-CoA synthetase","0.0000 ","0.0000 ","Bacillus thuringiensis HD-789"
"btn","BTF1_03320","K03406","mcp","methyl-accepting chemotaxis protein","0.0071","0.0042","Bacillus thuringiensis HD-789"
"btn","BTF1_03340","K01638","aceB, glcB","malate synthase","0.0000 ","0.0000 ","Bacillus thuringiensis HD-789"
"btn","BTF1_03345","K01637","E4.1.3.1, aceA","isocitrate lyase","0.0000 ","0.0000 ","Bacillus thuringiensis HD-789"
"btn","BTF1_03375","K02250","comK","competence protein ComK","0.0000 ","0.0004","Bacillus thuringiensis HD-789"
"btn","BTF1_03385","K03100","lepB, TPP","signal peptidase I","0.3262","0.4509","Bacillus thuringiensis HD-789"
"btn","BTF1_03445","K00819","rocD, OAT","ornithine--oxo-acid transaminase","0.0044","0.0191","Bacillus thuringiensis HD-789"
"btn","BTF1_03460","K01953","asnB, ASNS","asparagine synthase (glutamine-hydrolysing)","0.0302","0.0397","Bacillus thuringiensis HD-789"
"btn","BTF1_03465","K01772","hemH, FECH","protoporphyrin/coproporphyrin ferrochelatase","0.4153","0.2412","Bacillus thuringiensis HD-789"
"btn","BTF1_03470","K03781","katE, CAT, catB, srpA","catalase","0.0000 ","0.0000 ","Bacillus thuringiensis HD-789"
"btn","BTF1_03575","K21064","ycsE, yitU, ywtE","5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase","0.0464","0.2053","Bacillus thuringiensis HD-789"
