"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"hso","HS_0002","K03462","NAMPT","nicotinamide phosphoribosyltransferase","0.0039","0.0222","Haemophilus somnus 129PT"
"hso","HS_0003","K00769","gpt","xanthine phosphoribosyltransferase","0.2718","0.1143","Haemophilus somnus 129PT"
"hso","HS_0004","K01270","pepD","dipeptidase D","0.0472","0.0460","Haemophilus somnus 129PT"
"hso","HS_0005","K03555","mutS","DNA mismatch repair protein MutS","0.0046","0.0241","Haemophilus somnus 129PT"
"hso","HS_0006","K00014","aroE","shikimate dehydrogenase","0.1039","0.1242","Haemophilus somnus 129PT"
"hso","HS_0040","K00604","MTFMT, fmt","methionyl-tRNA formyltransferase","0.5166","0.6569","Haemophilus somnus 129PT"
"hso","HS_0042","K07685","narP","two-component system, NarL family, nitrate/nitrite response regulator NarP","0.0039","0.0010","Haemophilus somnus 129PT"
"hso","HS_0043","K05851","cyaA","adenylate cyclase, class 1","0.0031","0.0048","Haemophilus somnus 129PT"
"hso","HS_0044","K01749","hemC, HMBS","hydroxymethylbilane synthase","0.4471","0.2333","Haemophilus somnus 129PT"
"hso","HS_0045","K01719","hemD, UROS","uroporphyrinogen-III synthase","0.3727","0.2247","Haemophilus somnus 129PT"
"hso","HS_0046","K02496","hemX","uroporphyrin-III C-methyltransferase","0.0221","0.0383","Haemophilus somnus 129PT"
"hso","HS_0049","K11216","lsrK","autoinducer-2 kinase","0.0000 ","0.0071","Haemophilus somnus 129PT"
"hso","HS_0050","K11531","lsrR","lsr operon transcriptional repressor","0.0000 ","0.0063","Haemophilus somnus 129PT"
"hso","HS_0051","K10558","lsrA, ego","AI-2 transport system ATP-binding protein","0.0000 ","0.0057","Haemophilus somnus 129PT"
"hso","HS_0052","K10556","lsrC","AI-2 transport system permease protein","0.0000 ","0.0053","Haemophilus somnus 129PT"
"hso","HS_0053","K10557","lsrD","AI-2 transport system permease protein","0.0000 ","0.0053","Haemophilus somnus 129PT"
"hso","HS_0054","K10555","lsrB","AI-2 transport system substrate-binding protein","0.0000 ","0.0057","Haemophilus somnus 129PT"
"hso","HS_0055","K08321","lsrF","3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase","0.0000 ","0.1802","Haemophilus somnus 129PT"
"hso","HS_0056","K11530","lsrG","(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase","0.0000 ","0.0063","Haemophilus somnus 129PT"
"hso","HS_0057","K01783","rpe, RPE","ribulose-phosphate 3-epimerase","0.3164","0.3150","Haemophilus somnus 129PT"
"hso","HS_0058","K02946","RP-S10, MRPS10, rpsJ","small subunit ribosomal protein S10","0.4873","0.5756","Haemophilus somnus 129PT"
"hso","HS_0059","K02906","RP-L3, MRPL3, rplC","large subunit ribosomal protein L3","0.7341","0.6833","Haemophilus somnus 129PT"
"hso","HS_0060","K02926","RP-L4, MRPL4, rplD","large subunit ribosomal protein L4","0.6807","0.6601","Haemophilus somnus 129PT"
"hso","HS_0061","K02892","RP-L23, MRPL23, rplW","large subunit ribosomal protein L23","0.5987","0.6114","Haemophilus somnus 129PT"
"hso","HS_0062","K02886","RP-L2, MRPL2, rplB","large subunit ribosomal protein L2","0.7119","0.6883","Haemophilus somnus 129PT"
"hso","HS_0063","K02965","RP-S19, rpsS","small subunit ribosomal protein S19","0.4873","0.5756","Haemophilus somnus 129PT"
"hso","HS_0064","K02890","RP-L22, MRPL22, rplV","large subunit ribosomal protein L22","0.4873","0.5756","Haemophilus somnus 129PT"
"hso","HS_0065","K02982","RP-S3, rpsC","small subunit ribosomal protein S3","0.7119","0.6883","Haemophilus somnus 129PT"
"hso","HS_0066","K02878","RP-L16, MRPL16, rplP","large subunit ribosomal protein L16","0.7119","0.6883","Haemophilus somnus 129PT"
"hso","HS_0067","K02904","RP-L29, rpmC","large subunit ribosomal protein L29","0.4873","0.5756","Haemophilus somnus 129PT"
"hso","HS_0068","K02961","RP-S17, MRPS17, rpsQ","small subunit ribosomal protein S17","0.4873","0.5756","Haemophilus somnus 129PT"
"hso","HS_0070","K02874","RP-L14, MRPL14, rplN","large subunit ribosomal protein L14","0.5166","0.6003","Haemophilus somnus 129PT"
"hso","HS_0071","K02895","RP-L24, MRPL24, rplX","large subunit ribosomal protein L24","0.5800","0.6162","Haemophilus somnus 129PT"
"hso","HS_0072","K02931","RP-L5, MRPL5, rplE","large subunit ribosomal protein L5","0.7119","0.6883","Haemophilus somnus 129PT"
"hso","HS_0073","K02954","RP-S14, MRPS14, rpsN","small subunit ribosomal protein S14","0.5625","0.6211","Haemophilus somnus 129PT"
"hso","HS_0074","K02994","RP-S8, rpsH","small subunit ribosomal protein S8","0.6293","0.6378","Haemophilus somnus 129PT"
"hso","HS_0075","K02933","RP-L6, MRPL6, rplF","large subunit ribosomal protein L6","0.7656","0.7124","Haemophilus somnus 129PT"
"hso","HS_0076","K02881","RP-L18, MRPL18, rplR","large subunit ribosomal protein L18","0.5625","0.6211","Haemophilus somnus 129PT"
"hso","HS_0077","K02988","RP-S5, MRPS5, rpsE","small subunit ribosomal protein S5","0.7119","0.6883","Haemophilus somnus 129PT"
"hso","HS_0078","K02907","RP-L30, MRPL30, rpmD","large subunit ribosomal protein L30","0.3727","0.4868","Haemophilus somnus 129PT"
"hso","HS_0079","K02876","RP-L15, MRPL15, rplO","large subunit ribosomal protein L15","0.5625","0.6211","Haemophilus somnus 129PT"
"hso","HS_0080","K03076","secY","preprotein translocase subunit SecY","0.6601","0.6114","Haemophilus somnus 129PT"
"hso","HS_0080a","K02919","RP-L36, MRPL36, rpmJ","large subunit ribosomal protein L36","0.1815","0.4208","Haemophilus somnus 129PT"
"hso","HS_0081","K02952","RP-S13, rpsM","small subunit ribosomal protein S13","0.6103","0.6427","Haemophilus somnus 129PT"
"hso","HS_0082","K02948","RP-S11, MRPS11, rpsK","small subunit ribosomal protein S11","0.7119","0.6883","Haemophilus somnus 129PT"
"hso","HS_0083","K02986","RP-S4, rpsD","small subunit ribosomal protein S4","0.7119","0.6883","Haemophilus somnus 129PT"
"hso","HS_0084","K03040","rpoA","DNA-directed RNA polymerase subunit alpha","0.9384","0.8488","Haemophilus somnus 129PT"
"hso","HS_0085","K02879","RP-L17, MRPL17, rplQ","large subunit ribosomal protein L17","0.4726","0.5803","Haemophilus somnus 129PT"
"hso","HS_0087","K06211","nadR","HTH-type transcriptional regulator, transcriptional repressor of NAD biosynthesis genes","0.5052","0.3468","Haemophilus somnus 129PT"
"hso","HS_0089","K02858","ribB, RIB3","3,4-dihydroxy 2-butanone 4-phosphate synthase","0.2472","0.2616","Haemophilus somnus 129PT"
"hso","HS_0090","K00788","thiE","thiamine-phosphate pyrophosphorylase","0.1443","0.1297","Haemophilus somnus 129PT"
"hso","HS_0091","K00941","thiD","hydroxymethylpyrimidine/phosphomethylpyrimidine kinase","0.1238","0.1645","Haemophilus somnus 129PT"
"hso","HS_0092","K00878","thiM","hydroxyethylthiazole kinase","0.0000 ","0.0811","Haemophilus somnus 129PT"
"hso","HS_0093","K03584","recO","DNA repair protein RecO (recombination protein O)","0.0010","0.0357","Haemophilus somnus 129PT"
"hso","HS_0095","K00951","relA","GTP pyrophosphokinase","0.0198","0.0641","Haemophilus somnus 129PT"
"hso","HS_0096","K00901","dgkA, DGK","diacylglycerol kinase (ATP)","0.0685","0.0786","Haemophilus somnus 129PT"
"hso","HS_0105","K00647","fabB","3-oxoacyl-[acyl-carrier-protein] synthase I","0.7777","0.5553","Haemophilus somnus 129PT"
"hso","HS_0107","K00059","fabG","3-oxoacyl-[acyl-carrier protein] reductase","0.7026","0.4376","Haemophilus somnus 129PT"
"hso","HS_0108","K09458","fabF","3-oxoacyl-[acyl-carrier-protein] synthase II","0.7026","0.5553","Haemophilus somnus 129PT"
"hso","HS_0111","K02078","acpP","acyl carrier protein","0.4873","0.1020","Haemophilus somnus 129PT"
"hso","HS_0112","K02078","acpP","acyl carrier protein","0.4873","0.1020","Haemophilus somnus 129PT"
"hso","HS_0122","K00058","serA, PHGDH","D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase","0.1073","0.1203","Haemophilus somnus 129PT"
"hso","HS_0123","K01807","rpiA","ribose 5-phosphate isomerase A","0.6496","0.7260","Haemophilus somnus 129PT"
"hso","HS_0125","K02428","rdgB","XTP/dITP diphosphohydrolase","0.2749","0.2063","Haemophilus somnus 129PT"
"hso","HS_0128","K02619","pabC","4-amino-4-deoxychorismate lyase","0.0017","0.1705","Haemophilus somnus 129PT"
"hso","HS_0129","K01665","pabB","para-aminobenzoate synthetase component I","0.0137","0.1631","Haemophilus somnus 129PT"
"hso","HS_0130","K01664","pabA","para-aminobenzoate synthetase component II","0.0024","0.1645","Haemophilus somnus 129PT"
"hso","HS_0133","K03217","yidC, spoIIIJ, OXA1, ccfA","YidC/Oxa1 family membrane protein insertase","0.5327","0.5418","Haemophilus somnus 129PT"
"hso","HS_0135a","K02914","RP-L34, MRPL34, rpmH","large subunit ribosomal protein L34","0.3752","0.5158","Haemophilus somnus 129PT"
"hso","HS_0136","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Haemophilus somnus 129PT"
"hso","HS_0137","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Haemophilus somnus 129PT"
"hso","HS_0138","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Haemophilus somnus 129PT"
"hso","HS_0139","K10914","crp","CRP/FNR family transcriptional regulator, cyclic AMP receptor protein","0.0000 ","5.20E-","Haemophilus somnus 129PT"
"hso","HS_0142","K01520","dut, DUT","dUTP pyrophosphatase","0.3727","0.3207","Haemophilus somnus 129PT"
"hso","HS_0143","K13038","coaBC, dfp","phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase","0.4153","0.3095","Haemophilus somnus 129PT"
"hso","HS_0145","K02902","RP-L28, MRPL28, rpmB","large subunit ribosomal protein L28","0.3164","0.5072","Haemophilus somnus 129PT"
"hso","HS_0145a","K02913","RP-L33, MRPL33, rpmG","large subunit ribosomal protein L33","0.0687","0.3611","Haemophilus somnus 129PT"
"hso","HS_0146","K10563","mutM, fpg","formamidopyrimidine-DNA glycosylase","0.0011","0.0071","Haemophilus somnus 129PT"
"hso","HS_0147","K01652","E2.2.1.6L, ilvB, ilvG, ilvI","acetolactate synthase I/II/III large subunit","0.0184","0.0311","Haemophilus somnus 129PT"
"hso","HS_0148","K11258","ilvM","acetolactate synthase II small subunit","0.0426","0.0408","Haemophilus somnus 129PT"
"hso","HS_0150","K03181","ubiC","chorismate--pyruvate lyase","0.0342","0.0632","Haemophilus somnus 129PT"
"hso","HS_0151","K12573","rnr, vacB","ribonuclease R","0.0090","0.0479","Haemophilus somnus 129PT"
"hso","HS_0154","K00640","cysE","serine O-acetyltransferase","0.0386","0.0820","Haemophilus somnus 129PT"
"hso","HS_0155","K00057","gpsA","glycerol-3-phosphate dehydrogenase (NAD(P)+)","0.2265","0.0904","Haemophilus somnus 129PT"
"hso","HS_0156","K03071","secB","preprotein translocase subunit SecB","0.0016","0.2412","Haemophilus somnus 129PT"
"hso","HS_0158","K07792","dcuB","anaerobic C4-dicarboxylate transporter DcuB","0.0000 ","0.0007","Haemophilus somnus 129PT"
"hso","HS_0159","K03179","ubiA","4-hydroxybenzoate polyprenyltransferase","0.2743","0.0958","Haemophilus somnus 129PT"
"hso","HS_0160","K02439","glpE","thiosulfate sulfurtransferase","0.0031","0.0090","Haemophilus somnus 129PT"
"hso","HS_0163a","K02911","RP-L32, MRPL32, rpmF","large subunit ribosomal protein L32","0.2338","0.4521","Haemophilus somnus 129PT"
"hso","HS_0165","K00648","fabH","3-oxoacyl-[acyl-carrier-protein] synthase III","0.7190","0.3716","Haemophilus somnus 129PT"
"hso","HS_0166","K00645","fabD","[acyl-carrier-protein] S-malonyltransferase","0.7026","0.4710","Haemophilus somnus 129PT"
"hso","HS_0167","K00059","fabG","3-oxoacyl-[acyl-carrier protein] reductase","0.7026","0.4376","Haemophilus somnus 129PT"
"hso","HS_0168","K02078","acpP","acyl carrier protein","0.4873","0.1020","Haemophilus somnus 129PT"
"hso","HS_0169","K02867","RP-L11, MRPL11, rplK","large subunit ribosomal protein L11","0.5327","0.5955","Haemophilus somnus 129PT"
"hso","HS_0170","K02863","RP-L1, MRPL1, rplA","large subunit ribosomal protein L1","0.4306","0.5610","Haemophilus somnus 129PT"
"hso","HS_0171","K02864","RP-L10, MRPL10, rplJ","large subunit ribosomal protein L10","0.5800","0.6162","Haemophilus somnus 129PT"
"hso","HS_0172","K02935","RP-L7, MRPL12, rplL","large subunit ribosomal protein L7/L12","0.6601","0.6651","Haemophilus somnus 129PT"
"hso","HS_0173","K03628","rho","transcription termination factor Rho","0.2427","0.1615","Haemophilus somnus 129PT"
"hso","HS_0174","K03732","rhlB","ATP-dependent RNA helicase RhlB","0.0026","0.0313","Haemophilus somnus 129PT"
"hso","HS_0175","K01783","rpe, RPE","ribulose-phosphate 3-epimerase","0.3164","0.3150","Haemophilus somnus 129PT"
"hso","HS_0176","K01091","gph","phosphoglycolate phosphatase","0.0000 ","0.0024","Haemophilus somnus 129PT"
"hso","HS_0177","K01867","WARS, trpS","tryptophanyl-tRNA synthetase","0.5166","0.4923","Haemophilus somnus 129PT"
"hso","HS_0183","K01754","E4.3.1.19, ilvA, tdcB","threonine dehydratase","0.2176","0.1963","Haemophilus somnus 129PT"
"hso","HS_0184","K03527","ispH, lytB","4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase","0.5261","0.3796","Haemophilus somnus 129PT"
"hso","HS_0185","K03101","lspA","signal peptidase II","0.2338","0.2223","Haemophilus somnus 129PT"
"hso","HS_0186","K01870","IARS, ileS","isoleucyl-tRNA synthetase","0.7341","0.5753","Haemophilus somnus 129PT"
"hso","HS_0188","K11753","ribF","riboflavin kinase / FMN adenylyltransferase","0.6293","0.5031","Haemophilus somnus 129PT"
"hso","HS_0189","K00287","folA","dihydrofolate reductase","0.7829","0.7222","Haemophilus somnus 129PT"
"hso","HS_0192","K00931","proB","glutamate 5-kinase","0.0792","0.1238","Haemophilus somnus 129PT"
