"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"mhyo","MHL_0071","K01887","RARS, argS","arginyl-tRNA synthetase","0.5800","0.5082","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0073","K01624","FBA, fbaA","fructose-bisphosphate aldolase, class II","0.5327","0.3946","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0115","K03100","lepB, TPP","signal peptidase I","0.3262","0.4509","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0193","K03553","recA","recombination protein RecA","0.0156","0.0636","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0205","K02110","ATPF0C, atpE","F-type H+-transporting ATPase subunit c","0.2416","0.2823","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0206","K02109","ATPF0B, atpF","F-type H+-transporting ATPase subunit b","0.2660","0.3800","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0213","K02113","ATPF1D, atpH","F-type H+-transporting ATPase subunit delta","0.2338","0.3650","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0218","K02115","ATPF1G, atpG","F-type H+-transporting ATPase subunit gamma","0.3262","0.4160","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0224","K02112","ATPF1B, atpD","F-type H+-transporting ATPase subunit beta","0.4028","0.4508","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0242","K03106","SRP54, ffh","signal recognition particle subunit SRP54","0.5327","0.5766","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0255","K01151","nfo","deoxyribonuclease IV","0.0098","0.0100","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0283","K03703","uvrC","excinuclease ABC subunit C","0.0009","0.0153","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0307","K02992","RP-S7, MRPS7, rpsG","small subunit ribosomal protein S7","0.7119","0.6883","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0310","K02950","RP-S12, MRPS12, rpsL","small subunit ribosomal protein S12","0.5625","0.6211","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0397","K01803","TPI, tpiA","triosephosphate isomerase (TIM)","0.5625","0.7010","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0499","K00850","pfkA, PFK","6-phosphofructokinase 1","0.5774","0.5374","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0517","K00759","APRT, apt","adenine phosphoribosyltransferase","0.2016","0.1143","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0518","K00161","PDHA, pdhA","pyruvate dehydrogenase E1 component alpha subunit","0.1209","0.0478","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0545","K03648","UNG, UDG","uracil-DNA glycosylase","0.0184","0.0637","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0548","K02888","RP-L21, MRPL21, rplU","large subunit ribosomal protein L21","0.3906","0.5424","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0549","K02899","RP-L27, MRPL27, rpmA","large subunit ribosomal protein L27","0.3906","0.5424","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0611","K06949","rsgA, engC","ribosome biogenesis GTPase / thiamine phosphate phosphatase","0.3865","0.2740","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0652","K03040","rpoA","DNA-directed RNA polymerase subunit alpha","0.9384","0.8488","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0653","K02948","RP-S11, MRPS11, rpsK","small subunit ribosomal protein S11","0.7119","0.6883","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0654","K02952","RP-S13, rpsM","small subunit ribosomal protein S13","0.6103","0.6427","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0660","K00939","adk, AK","adenylate kinase","0.8789","0.7609","Mycoplasma hyopneumoniae 7422"
"mhyo","MHL_0674","K02876","RP-L15, MRPL15, rplO","large subunit ribosomal protein L15","0.5625","0.6211","Mycoplasma hyopneumoniae 7422"
