"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"msi","Msm_0001","K03601","xseA","exodeoxyribonuclease VII large subunit","0.0000 ","0.0099","Methanobrevibacter smithii"
"msi","Msm_0004","K06966","K06966","uncharacterized protein","0.0012","0.0125","Methanobrevibacter smithii"
"msi","Msm_0021","K00059","fabG","3-oxoacyl-[acyl-carrier protein] reductase","0.7026","0.4376","Methanobrevibacter smithii"
"msi","Msm_0033","K00077","panE, apbA","2-dehydropantoate 2-reductase","0.0526","0.2248","Methanobrevibacter smithii"
"msi","Msm_0055","K11646","K11646","3-dehydroquinate synthase II","0.0000 ","0.0245","Methanobrevibacter smithii"
"msi","Msm_0056","K16306","K16306","fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase","0.6172","0.4303","Methanobrevibacter smithii"
"msi","Msm_0058","K03657","uvrD, pcrA","DNA helicase II / ATP-dependent DNA helicase PcrA","0.0351","0.0917","Methanobrevibacter smithii"
"msi","Msm_0060","K06982","pok","pantoate kinase","0.0000 ","0.1863","Methanobrevibacter smithii"
"msi","Msm_0065","K14654","RIB7, arfC","2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5-phosphate reductase","0.0000 ","0.2304","Methanobrevibacter smithii"
"msi","Msm_0071","K01874","MARS, metG","methionyl-tRNA synthetase","0.3906","0.3932","Methanobrevibacter smithii"
"msi","Msm_0073","K18882","priL, pri2, priB","DNA primase large subunit","0.0000 ","0.4564","Methanobrevibacter smithii"
"msi","Msm_0075","K02683","priS, pri1, priA","DNA primase small subunit","0.0000 ","0.4564","Methanobrevibacter smithii"
"msi","Msm_0077","K00943","tmk, DTYMK","dTMP kinase","0.7026","0.4891","Methanobrevibacter smithii"
"msi","Msm_0079","K11781","cofH","FO synthase subunit 2","0.0000 ","9.16E-","Methanobrevibacter smithii"
"msi","Msm_0080","K06034","comD","sulfopyruvate decarboxylase subunit alpha","0.0000 ","9.16E-","Methanobrevibacter smithii"
"msi","Msm_0081","K13039","comE","sulfopyruvate decarboxylase subunit beta","0.0000 ","0.0040","Methanobrevibacter smithii"
"msi","Msm_0082","K22480","N/A","","N/A","N/A","Methanobrevibacter smithii"
"msi","Msm_0083","K22481","N/A","","N/A","N/A","Methanobrevibacter smithii"
"msi","Msm_0084","K22482","N/A","","N/A","N/A","Methanobrevibacter smithii"
"msi","Msm_0086","K08097","comA","phosphosulfolactate synthase","0.0000 ","9.16E-","Methanobrevibacter smithii"
"msi","Msm_0089","K00286","proC","pyrroline-5-carboxylate reductase","0.0526","0.0624","Methanobrevibacter smithii"
"msi","Msm_0096","K15888","uppS, cpdS","tritrans,polycis-undecaprenyl-diphosphate synthase [geranylgeranyl-diphosphate specific]","0.0000 ","0.1555","Methanobrevibacter smithii"
"msi","Msm_0101","K05936","cobM, cbiF","precorrin-4/cobalt-precorrin-4 C11-methyltransferase","0.0024","0.0310","Methanobrevibacter smithii"
"msi","Msm_0102","K00549","metE","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase","0.0429","0.1899","Methanobrevibacter smithii"
"msi","Msm_0116","K07141","mocA","molybdenum cofactor cytidylyltransferase","0.0000 ","0.0063","Methanobrevibacter smithii"
"msi","Msm_0118","K01925","murD","UDP-N-acetylmuramoylalanine--D-glutamate ligase","0.5987","0.7314","Methanobrevibacter smithii"
"msi","Msm_0124","K17104","E2.5.1.41","phosphoglycerol geranylgeranyltransferase","0.0000 ","0.0333","Methanobrevibacter smithii"
"msi","Msm_0125","K02927","RP-L40e, RPL40","large subunit ribosomal protein L40e","0.0000 ","0.2901","Methanobrevibacter smithii"
"msi","Msm_0129","K00952","nadM","nicotinamide-nucleotide adenylyltransferase","0.5531","0.3402","Methanobrevibacter smithii"
"msi","Msm_0130","K03635","MOCS2B, moaE","molybdopterin synthase catalytic subunit","0.0115","0.0336","Methanobrevibacter smithii"
"msi","Msm_0135","K00441","frhB","coenzyme F420 hydrogenase subunit beta","0.0000 ","0.0003","Methanobrevibacter smithii"
"msi","Msm_0140","K09722","K09722, pps","4-phosphopantoate---beta-alanine ligase","0.0000 ","0.1175","Methanobrevibacter smithii"
"msi","Msm_0147","K01937","pyrG, CTPS","CTP synthase","0.7895","0.5413","Methanobrevibacter smithii"
"msi","Msm_0153","K15635","apgM","2,3-bisphosphoglycerate-independent phosphoglycerate mutase","0.5281","0.4225","Methanobrevibacter smithii"
"msi","Msm_0154","K00003","E1.1.1.3","homoserine dehydrogenase","0.1029","0.1079","Methanobrevibacter smithii"
"msi","Msm_0156","K02435","gatC, GATC","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C","0.4842","0.3799","Methanobrevibacter smithii"
"msi","Msm_0160","K01953","asnB, ASNS","asparagine synthase (glutamine-hydrolysing)","0.0302","0.0397","Methanobrevibacter smithii"
"msi","Msm_0174","K01740","metY","O-acetylhomoserine (thiol)-lyase","0.1142","0.0577","Methanobrevibacter smithii"
"msi","Msm_0175","K00641","metX","homoserine O-acetyltransferase","0.0342","0.0381","Methanobrevibacter smithii"
"msi","Msm_0181","K02922","RP-L37e, RPL37","large subunit ribosomal protein L37e","0.0000 ","0.2901","Methanobrevibacter smithii"
"msi","Msm_0184","K14653","arfB","2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one 5-monophosphate deformylase","0.0000 ","0.1584","Methanobrevibacter smithii"
"msi","Msm_0192","K01755","argH, ASL","argininosuccinate lyase","0.1192","0.1646","Methanobrevibacter smithii"
"msi","Msm_0193","K02977","RP-S27Ae, RPS27A","small subunit ribosomal protein S27Ae","0.0000 ","0.2901","Methanobrevibacter smithii"
"msi","Msm_0194","K02974","RP-S24e, RPS24","small subunit ribosomal protein S24e","0.0000 ","0.2901","Methanobrevibacter smithii"
"msi","Msm_0196","K03050","rpoE2","DNA-directed RNA polymerase subunit E","0.8098","0.8186","Methanobrevibacter smithii"
"msi","Msm_0197","K03049","rpoE1","DNA-directed RNA polymerase subunit E","0.8098","0.8186","Methanobrevibacter smithii"
"msi","Msm_0198","K01507","ppa","inorganic pyrophosphatase","0.3722","0.1858","Methanobrevibacter smithii"
"msi","Msm_0201","K02991","RP-S6e, RPS6","small subunit ribosomal protein S6e","0.0000 ","","Methanobrevibacter smithii"
"msi","Msm_0203","K00940","ndk, NME","nucleoside-diphosphate kinase","0.7341","0.8327","Methanobrevibacter smithii"
"msi","Msm_0204","K02896","RP-L24e, RPL24","large subunit ribosomal protein L24e","0.0000 ","0.2901","Methanobrevibacter smithii"
"msi","Msm_0205","K02979","RP-S28e, RPS28","small subunit ribosomal protein S28e","0.0000 ","0.2901","Methanobrevibacter smithii"
"msi","Msm_0206","K02936","RP-L7Ae, RPL7A","large subunit ribosomal protein L7Ae","0.0000 ","0.2901","Methanobrevibacter smithii"
"msi","Msm_0214","K01733","thrC","threonine synthase","0.1110","0.1922","Methanobrevibacter smithii"
"msi","Msm_0216","K01867","WARS, trpS","tryptophanyl-tRNA synthetase","0.5166","0.4923","Methanobrevibacter smithii"
"msi","Msm_0227","K00021","HMGCR","hydroxymethylglutaryl-CoA reductase (NADPH)","0.0000 ","0.0041","Methanobrevibacter smithii"
"msi","Msm_0228","K01902","sucD","succinyl-CoA synthetase alpha subunit","0.0631","0.0742","Methanobrevibacter smithii"
"msi","Msm_0231","K03785","aroD","3-dehydroquinate dehydratase I","0.1532","0.1315","Methanobrevibacter smithii"
"msi","Msm_0237","K03186","ubiX, bsdB, PAD1","flavin prenyltransferase","0.0788","0.0786","Methanobrevibacter smithii"
"msi","Msm_0238","K02191","cbiT","cobalt-precorrin-6B (C15)-methyltransferase","0.0000 ","0.0280","Methanobrevibacter smithii"
"msi","Msm_0240","K03752","mobA","molybdenum cofactor guanylyltransferase","0.0000 ","0.0063","Methanobrevibacter smithii"
"msi","Msm_0241","K12589","RRP42, EXOSC7","exosome complex component RRP42","0.0000 ","0.0508","Methanobrevibacter smithii"
"msi","Msm_0242","K11600","RRP41, EXOSC4, SKI6","exosome complex component RRP41","0.0000 ","0.0422","Methanobrevibacter smithii"
"msi","Msm_0243","K03679","RRP4, EXOSC2","exosome complex component RRP4","0.0000 ","0.0305","Methanobrevibacter smithii"
"msi","Msm_0245","K03432","psmA, prcA","proteasome alpha subunit","0.0000 ","0.0017","Methanobrevibacter smithii"
"msi","Msm_0264","K04487","iscS, NFS1","cysteine desulfurase","0.4010","0.3030","Methanobrevibacter smithii"
"msi","Msm_0265","K01740","metY","O-acetylhomoserine (thiol)-lyase","0.1142","0.0577","Methanobrevibacter smithii"
"msi","Msm_0268","K01883","CARS, cysS","cysteinyl-tRNA synthetase","0.6601","0.3696","Methanobrevibacter smithii"
"msi","Msm_0270","K00640","cysE","serine O-acetyltransferase","0.0386","0.0820","Methanobrevibacter smithii"
"msi","Msm_0271","K01738","cysK","cysteine synthase A","0.0899","0.1017","Methanobrevibacter smithii"
"msi","Msm_0272","K10773","NTH","endonuclease III","0.0010","0.0113","Methanobrevibacter smithii"
"msi","Msm_0273","K00800","aroA","3-phosphoshikimate 1-carboxyvinyltransferase","0.1299","0.1579","Methanobrevibacter smithii"
"msi","Msm_0275","K01873","VARS, valS","valyl-tRNA synthetase","0.6601","0.5571","Methanobrevibacter smithii"
"msi","Msm_0277","K01890","FARSB, pheT","phenylalanyl-tRNA synthetase beta chain","0.7119","0.5803","Methanobrevibacter smithii"
"msi","Msm_0284","K01807","rpiA","ribose 5-phosphate isomerase A","0.6496","0.7260","Methanobrevibacter smithii"
"msi","Msm_0286","K00096","araM, egsA","glycerol-1-phosphate dehydrogenase [NAD(P)+]","0.0000 ","0.0333","Methanobrevibacter smithii"
"msi","Msm_0287","K01881","PARS, proS","prolyl-tRNA synthetase","0.6601","0.5571","Methanobrevibacter smithii"
"msi","Msm_0288","K14941","cofC","2-phospho-L-lactate guanylyltransferase","0.0000 ","9.16E-","Methanobrevibacter smithii"
"msi","Msm_0289","K00941","thiD","hydroxymethylpyrimidine/phosphomethylpyrimidine kinase","0.1238","0.1645","Methanobrevibacter smithii"
"msi","Msm_0298","K02877","RP-L15e, RPL15","large subunit ribosomal protein L15e","0.0000 ","0.2901","Methanobrevibacter smithii"
"msi","Msm_0300","K02035","ABC.PE.S","peptide/nickel transport system substrate-binding protein","0.0016","0.0015","Methanobrevibacter smithii"
"msi","Msm_0301","K02033","ABC.PE.P","peptide/nickel transport system permease protein","0.0016","0.0026","Methanobrevibacter smithii"
"msi","Msm_0302","K02034","ABC.PE.P1","peptide/nickel transport system permease protein","0.0075","0.0026","Methanobrevibacter smithii"
"msi","Msm_0303","K02031","ABC.PE.A","peptide/nickel transport system ATP-binding protein","0.0000 ","0.0004","Methanobrevibacter smithii"
"msi","Msm_0304","K02032","ABC.PE.A1","peptide/nickel transport system ATP-binding protein","0.0000 ","0.0004","Methanobrevibacter smithii"
"msi","Msm_0307","K00852","rbsK, RBKS","ribokinase","0.0015","0.0048","Methanobrevibacter smithii"
"msi","Msm_0308","K00672","ftr","formylmethanofuran--tetrahydromethanopterin N-formyltransferase","0.0000 ","0.0000 ","Methanobrevibacter smithii"
"msi","Msm_0327","K01784","galE, GALE","UDP-glucose 4-epimerase","0.0526","0.0568","Methanobrevibacter smithii"
"msi","Msm_0330","K01895","ACSS, acs","acetyl-CoA synthetase","0.0111","0.0269","Methanobrevibacter smithii"
"msi","Msm_0331","K00188","vorD","2-oxoisovalerate ferredoxin oxidoreductase, delta subunit","0.0000 ","0.1795","Methanobrevibacter smithii"
"msi","Msm_0332","K00186","vorA","2-oxoisovalerate ferredoxin oxidoreductase, alpha subunit","0.0000 ","0.3539","Methanobrevibacter smithii"
"msi","Msm_0333","K00187","vorB","2-oxoisovalerate ferredoxin oxidoreductase, beta subunit","0.0000 ","0.3539","Methanobrevibacter smithii"
"msi","Msm_0334","K09482","gatD","glutamyl-tRNA(Gln) amidotransferase subunit D","0.5211","0.3173","Methanobrevibacter smithii"
"msi","Msm_0335","K03330","gatE","glutamyl-tRNA(Gln) amidotransferase subunit E","0.5211","0.3506","Methanobrevibacter smithii"
"msi","Msm_0340","K00384","trxB","thioredoxin reductase (NADPH)","0.1650","0.2275","Methanobrevibacter smithii"
"msi","Msm_0343","K01951","guaA, GMPS","GMP synthase (glutamine-hydrolysing)","0.4583","0.4623","Methanobrevibacter smithii"
"msi","Msm_0345","K01951","guaA, GMPS","GMP synthase (glutamine-hydrolysing)","0.4583","0.4623","Methanobrevibacter smithii"
"msi","Msm_0350","K09011","cimA","D-citramalate synthase","0.0000 ","0.0389","Methanobrevibacter smithii"
"msi","Msm_0354","K03420","psmR","proteasome regulatory subunit","0.0000 ","0.0000 ","Methanobrevibacter smithii"
"msi","Msm_0359","K01924","murC","UDP-N-acetylmuramate--alanine ligase","0.8149","0.6201","Methanobrevibacter smithii"
"msi","Msm_0360","K01000","mraY","phospho-N-acetylmuramoyl-pentapeptide-transferase","0.6496","0.5029","Methanobrevibacter smithii"
"msi","Msm_0371","K08681","pdxT, pdx2","5-phosphate synthase pdxT subunit","0.0000 ","0.0470","Methanobrevibacter smithii"
"msi","Msm_0373","K10978","aksF","methanogen homoisocitrate dehydrogenase","0.0000 ","0.0301","Methanobrevibacter smithii"
"msi","Msm_0374","K01897","ACSL, fadD","long-chain acyl-CoA synthetase","0.0000 ","0.0000 ","Methanobrevibacter smithii"
"msi","Msm_0375","K00930","argB","acetylglutamate kinase","0.0463","0.0630","Methanobrevibacter smithii"
"msi","Msm_0376","K05352","tarJ","ribitol-5-phosphate 2-dehydrogenase (NADP+)","0.0080","0.0003","Methanobrevibacter smithii"
"msi","Msm_0377","K21030","tarI","D-ribitol-5-phosphate cytidylyltransferase","0.0080","0.1299","Methanobrevibacter smithii"
"msi","Msm_0379","K00620","argJ","glutamate N-acetyltransferase / amino-acid N-acetyltransferase","0.1209","0.0773","Methanobrevibacter smithii"
"msi","Msm_0387","K01912","paaK","phenylacetate-CoA ligase","0.0000 ","0.0000 ","Methanobrevibacter smithii"
"msi","Msm_0393","K18210","tfrB","fumarate reductase (CoM/CoB) subunit B","0.0000 ","0.0017","Methanobrevibacter smithii"
"msi","Msm_0398","K00761","upp, UPRT","uracil phosphoribosyltransferase","0.0177","0.1551","Methanobrevibacter smithii"
"msi","Msm_0402","K01494","dcd","dCTP deaminase","0.3149","0.2584","Methanobrevibacter smithii"
"msi","Msm_0403","K01880","GARS, glyS1","glycyl-tRNA synthetase","0.0987","0.1960","Methanobrevibacter smithii"
"msi","Msm_0415","K09903","pyrH","uridylate kinase","0.8789","0.5971","Methanobrevibacter smithii"
"msi","Msm_0424","K03124","TFIIB, GTF2B, SUA7, tfb","transcription initiation factor TFIIB","0.0000 ","","Methanobrevibacter smithii"
"msi","Msm_0426","K08093","hxlA","3-hexulose-6-phosphate synthase","0.0000 ","0.0000 ","Methanobrevibacter smithii"
"msi","Msm_0427","K02316","dnaG","DNA primase","0.3877","0.2987","Methanobrevibacter smithii"
"msi","Msm_0429","K03523","bioY","biotin transport system substrate-specific component","0.0035","0.0073","Methanobrevibacter smithii"
"msi","Msm_0433","K02120","ATPVD, ntpD, atpD","V/A-type H+/Na+-transporting ATPase subunit D","0.0000 ","0.0160","Methanobrevibacter smithii"
