"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"jeu","BJP62_00070","K14221","tRNA-Asp","tRNA Asp","0.0000 ","0.2024","Jeongeupia sp. USM3"
"jeu","BJP62_00075","K14237","tRNA-Val","tRNA Val","0.0060","0.2024","Jeongeupia sp. USM3"
"jeu","BJP62_00080","K02452","gspC","general secretion pathway protein C","0.0000 ","0.0005","Jeongeupia sp. USM3"
"jeu","BJP62_00085","K02453","gspD","general secretion pathway protein D","0.0000 ","0.0005","Jeongeupia sp. USM3"
"jeu","BJP62_00090","K02454","gspE","general secretion pathway protein E","0.0000 ","0.0010","Jeongeupia sp. USM3"
"jeu","BJP62_00115","K01875","SARS, serS","seryl-tRNA synthetase","0.6103","0.5347","Jeongeupia sp. USM3"
"jeu","BJP62_00150","K00831","serC, PSAT1","phosphoserine aminotransferase","0.1238","0.1765","Jeongeupia sp. USM3"
"jeu","BJP62_00160","K14170","pheA","chorismate mutase / prephenate dehydratase","0.1083","0.1017","Jeongeupia sp. USM3"
"jeu","BJP62_00165","K06966","K06966","uncharacterized protein","0.0012","0.0125","Jeongeupia sp. USM3"
"jeu","BJP62_00170","K00817","hisC","histidinol-phosphate aminotransferase","0.1003","0.1197","Jeongeupia sp. USM3"
"jeu","BJP62_00220","K10536","aguA","agmatine deiminase","0.0317","0.0111","Jeongeupia sp. USM3"
"jeu","BJP62_00225","K02010","afuC, fbpC","iron(III) transport system ATP-binding protein","0.0026","0.0068","Jeongeupia sp. USM3"
"jeu","BJP62_00230","K02011","afuB, fbpB","iron(III) transport system permease protein","0.0098","0.0095","Jeongeupia sp. USM3"
"jeu","BJP62_00235","K02012","afuA, fbpA","iron(III) transport system substrate-binding protein","0.0080","0.0073","Jeongeupia sp. USM3"
"jeu","BJP62_00240","K07774","tctD","two-component system, OmpR family, response regulator TctD","0.0000 ","0.0028","Jeongeupia sp. USM3"
"jeu","BJP62_00245","K07649","tctE","two-component system, OmpR family, sensor histidine kinase TctE","0.0000 ","0.0013","Jeongeupia sp. USM3"
"jeu","BJP62_00270","K01512","acyP","acylphosphatase","0.0000 ","0.0000 ","Jeongeupia sp. USM3"
"jeu","BJP62_00275","K01874","MARS, metG","methionyl-tRNA synthetase","0.3906","0.3932","Jeongeupia sp. USM3"
"jeu","BJP62_00280","K20976","hptB","histidine phosphotransfer protein HptB","0.0000 ","3.23E-","Jeongeupia sp. USM3"
"jeu","BJP62_00295","K07649","tctE","two-component system, OmpR family, sensor histidine kinase TctE","0.0000 ","0.0013","Jeongeupia sp. USM3"
"jeu","BJP62_00305","K01772","hemH, FECH","protoporphyrin/coproporphyrin ferrochelatase","0.4153","0.2412","Jeongeupia sp. USM3"
"jeu","BJP62_00365","K00798","MMAB, pduO","cob(I)alamin adenosyltransferase","0.0067","0.0376","Jeongeupia sp. USM3"
"jeu","BJP62_00380","K14228","tRNA-Leu","tRNA Leu","0.0060","0.2024","Jeongeupia sp. USM3"
"jeu","BJP62_00385","K14228","tRNA-Leu","tRNA Leu","0.0060","0.2024","Jeongeupia sp. USM3"
"jeu","BJP62_00390","K12573","rnr, vacB","ribonuclease R","0.0090","0.0479","Jeongeupia sp. USM3"
"jeu","BJP62_00420","K07798","cusB, silB","membrane fusion protein, Cu(I)/Ag(I) efflux system","0.0000 ","0.0011","Jeongeupia sp. USM3"
"jeu","BJP62_00425","K07787","cusA, silA","Cu(I)/Ag(I) efflux system membrane protein CusA/SilA","0.0000 ","0.0007","Jeongeupia sp. USM3"
"jeu","BJP62_00435","K07644","cusS, copS, silS","two-component system, OmpR family, heavy metal sensor histidine kinase CusS","0.0000 ","0.0013","Jeongeupia sp. USM3"
"jeu","BJP62_00440","K07665","cusR, copR, silR","two-component system, OmpR family, copper resistance phosphate regulon response regulator CusR","0.0000 ","0.0028","Jeongeupia sp. USM3"
"jeu","BJP62_00470","K07677","rcsC","two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC","0.0000 ","0.0210","Jeongeupia sp. USM3"
"jeu","BJP62_00475","K07687","rcsB","two-component system, NarL family, captular synthesis response regulator RcsB","0.0000 ","0.0010","Jeongeupia sp. USM3"
"jeu","BJP62_00500","K07677","rcsC","two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC","0.0000 ","0.0210","Jeongeupia sp. USM3"
"jeu","BJP62_00505","K07687","rcsB","two-component system, NarL family, captular synthesis response regulator RcsB","0.0000 ","0.0010","Jeongeupia sp. USM3"
"jeu","BJP62_00525","K02013","ABC.FEV.A","iron complex transport system ATP-binding protein","0.0399","0.0544","Jeongeupia sp. USM3"
"jeu","BJP62_00530","K02015","ABC.FEV.P","iron complex transport system permease protein","0.0184","0.0354","Jeongeupia sp. USM3"
"jeu","BJP62_00535","K02016","ABC.FEV.S","iron complex transport system substrate-binding protein","0.0044","0.0127","Jeongeupia sp. USM3"
"jeu","BJP62_00575","K00278","nadB","L-aspartate oxidase","0.0858","0.1247","Jeongeupia sp. USM3"
"jeu","BJP62_00600","K04771","degP, htrA","serine protease Do","0.0015","0.0052","Jeongeupia sp. USM3"
