"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"thd","BHV28_00010","K00891","E2.7.1.71, aroK, aroL","shikimate kinase","0.1756","0.1196","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00020","K01735","aroB","3-dehydroquinate synthase","0.1039","0.1485","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00030","K14219","tRNA-Arg","tRNA Arg","0.0000 ","0.2024","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00050","K12541","lapB","ATP-binding cassette, subfamily C, bacterial LapB","0.0029","0.0057","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00120","K06131","clsA_B","cardiolipin synthase A/B","0.0144","0.0916","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00160","K03101","lspA","signal peptidase II","0.2338","0.2223","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00230","K06861","lptB","lipopolysaccharide export system ATP-binding protein","0.3018","0.1430","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00290","K02884","RP-L19, MRPL19, rplS","large subunit ribosomal protein L19","0.3906","0.5424","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00300","K01703","leuC, IPMI-L","3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit","0.0463","0.0763","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00320","K00241","sdhC, frdC","succinate dehydrogenase / fumarate reductase, cytochrome b subunit","0.2684","0.2467","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00330","K00242","sdhD, frdD","succinate dehydrogenase / fumarate reductase, membrane anchor subunit","0.2867","0.2319","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00340","K00239","sdhA, frdA","succinate dehydrogenase / fumarate reductase, flavoprotein subunit","0.2684","0.2219","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00350","K00240","sdhB, frdB","succinate dehydrogenase / fumarate reductase, iron-sulfur subunit","0.2338","0.2373","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00440","K03523","bioY","biotin transport system substrate-specific component","0.0035","0.0073","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00450","K16783","bioN","biotin transport system permease protein","0.0000 ","0.0102","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00460","K16784","bioM","biotin transport system ATP-binding protein","0.0000 ","0.0143","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00480","K13747","nspC","carboxynorspermidine decarboxylase","0.0039","0.0391","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00600","K01890","FARSB, pheT","phenylalanyl-tRNA synthetase beta chain","0.7119","0.5803","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00610","K01889","FARSA, pheS","phenylalanyl-tRNA synthetase alpha chain","0.6601","0.5571","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00630","K02887","RP-L20, MRPL20, rplT","large subunit ribosomal protein L20","0.4873","0.5756","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00640","K02916","RP-L35, MRPL35, rpmI","large subunit ribosomal protein L35","0.3752","0.5158","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00660","K10773","NTH","endonuclease III","0.0010","0.0113","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00890","K00604","MTFMT, fmt","methionyl-tRNA formyltransferase","0.5166","0.6569","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00930","K04566","lysK","lysyl-tRNA synthetase, class I","0.0825","0.1904","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00960","K01673","cynT, can","carbonic anhydrase","0.0399","0.0279","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00970","K00868","pdxK, pdxY","pyridoxine kinase","0.0579","0.0824","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_00980","K15371","GDH2","glutamate dehydrogenase","0.3003","0.2395","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_01000","K00761","upp, UPRT","uracil phosphoribosyltransferase","0.0177","0.1551","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_01010","K03183","ubiE","demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase","0.3865","0.2014","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_01030","K13038","coaBC, dfp","phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase","0.4153","0.3095","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_01060","K02911","RP-L32, MRPL32, rpmF","large subunit ribosomal protein L32","0.2338","0.4521","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_01070","K03814","mtgA","monofunctional glycosyltransferase","0.0016","0.0175","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_01080","K00795","ispA","farnesyl diphosphate synthase","0.2867","0.2081","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_01090","K03526","gcpE, ispG","(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase","0.6310","0.4182","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_01100","K00052","leuB, IMDH","3-isopropylmalate dehydrogenase","0.0322","0.0634","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_01120","K10026","queE","7-carboxy-7-deazaguanine synthase","0.0013","0.1471","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_01130","K01737","queD, ptpS, PTS","6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase","0.0013","0.1482","Candidatus Tokpelaia hoelldoblerii"
"thd","BHV28_01170","K14155","patB, malY","cystathione beta-lyase","0.4044","0.3065","Candidatus Tokpelaia hoelldoblerii"
