"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"oto","ADJ79_00015","K05847","opuA","osmoprotectant transport system ATP-binding protein","0.0000 ","0.0053","Ottowia sp. oral taxon 894"
"oto","ADJ79_00045","K10001","gltI, aatJ","glutamate/aspartate transport system substrate-binding protein","0.0000 ","0.0007","Ottowia sp. oral taxon 894"
"oto","ADJ79_00055","K05973","phaZ","poly(3-hydroxybutyrate) depolymerase","0.0035","0.0026","Ottowia sp. oral taxon 894"
"oto","ADJ79_00060","K01847","MUT","methylmalonyl-CoA mutase","0.0029","0.1311","Ottowia sp. oral taxon 894"
"oto","ADJ79_00075","K01966","PCCB, pccB","propionyl-CoA carboxylase beta chain","0.0031","0.0878","Ottowia sp. oral taxon 894"
"oto","ADJ79_00080","K01965","PCCA, pccA","propionyl-CoA carboxylase alpha chain","0.0039","0.0942","Ottowia sp. oral taxon 894"
"oto","ADJ79_00115","K02226","cobC, phpB","alpha-ribazole phosphatase","0.0000 ","0.1004","Ottowia sp. oral taxon 894"
"oto","ADJ79_00120","K02233","E2.7.8.26, cobS, cobV","adenosylcobinamide-GDP ribazoletransferase","0.0016","0.0326","Ottowia sp. oral taxon 894"
"oto","ADJ79_00130","K01679","E4.2.1.2B, fumC","fumarate hydratase, class II","0.1043","0.1495","Ottowia sp. oral taxon 894"
"oto","ADJ79_00155","K11085","msbA","ATP-binding cassette, subfamily B, bacterial MsbA","0.3149","0.0165","Ottowia sp. oral taxon 894"
"oto","ADJ79_00160","K00990","glnD","[protein-PII] uridylyltransferase","0.0000 ","0.0007","Ottowia sp. oral taxon 894"
"oto","ADJ79_00170","K03800","lplA, lplJ","lipoate---protein ligase","0.0170","0.1122","Ottowia sp. oral taxon 894"
"oto","ADJ79_00230","K02033","ABC.PE.P","peptide/nickel transport system permease protein","0.0016","0.0026","Ottowia sp. oral taxon 894"
"oto","ADJ79_00235","K02034","ABC.PE.P1","peptide/nickel transport system permease protein","0.0075","0.0026","Ottowia sp. oral taxon 894"
"oto","ADJ79_00245","K01937","pyrG, CTPS","CTP synthase","0.7895","0.5413","Ottowia sp. oral taxon 894"
"oto","ADJ79_00255","K05936","cobM, cbiF","precorrin-4/cobalt-precorrin-4 C11-methyltransferase","0.0024","0.0310","Ottowia sp. oral taxon 894"
"oto","ADJ79_00265","K06042","cobH-cbiC","precorrin-8X/cobalt-precorrin-8 methylmutase","0.0026","0.0308","Ottowia sp. oral taxon 894"
"oto","ADJ79_00275","K04043","dnaK","molecular chaperone DnaK","0.3525","0.3257","Ottowia sp. oral taxon 894"
"oto","ADJ79_00310","K05367","pbpC","penicillin-binding protein 1C","0.0000 ","0.0175","Ottowia sp. oral taxon 894"
"oto","ADJ79_00315","K02048","cysP, sbp","sulfate transport system substrate-binding protein","0.0000 ","0.0000 ","Ottowia sp. oral taxon 894"
"oto","ADJ79_00320","K02046","cysU","sulfate transport system permease protein","0.0000 ","0.0013","Ottowia sp. oral taxon 894"
"oto","ADJ79_00325","K02047","cysW","sulfate transport system permease protein","0.0000 ","0.0013","Ottowia sp. oral taxon 894"
"oto","ADJ79_00335","K02045","cysA","sulfate transport system ATP-binding protein","0.0000 ","0.0021","Ottowia sp. oral taxon 894"
"oto","ADJ79_00350","K01649","leuA, IMS","2-isopropylmalate synthase","0.0107","0.0293","Ottowia sp. oral taxon 894"
"oto","ADJ79_00355","K03149","thiG","thiazole synthase","0.1086","0.1495","Ottowia sp. oral taxon 894"
"oto","ADJ79_00395","K01915","glnA, GLUL","glutamine synthetase","0.4736","0.4162","Ottowia sp. oral taxon 894"
"oto","ADJ79_00445","K00763","pncB, NAPRT1","nicotinate phosphoribosyltransferase","0.0685","0.2006","Ottowia sp. oral taxon 894"
"oto","ADJ79_00450","K00019","E1.1.1.30, bdh","3-hydroxybutyrate dehydrogenase","0.0000 ","0.0294","Ottowia sp. oral taxon 894"
"oto","ADJ79_00475","K02455","gspF","general secretion pathway protein F","0.0000 ","0.0009","Ottowia sp. oral taxon 894"
"oto","ADJ79_00490","K14219","tRNA-Arg","tRNA Arg","0.0000 ","0.2024","Ottowia sp. oral taxon 894"
"oto","ADJ79_00505","K14234","tRNA-Thr","tRNA Thr","0.0060","0.2024","Ottowia sp. oral taxon 894"
"oto","ADJ79_00585","K19221","cobA, btuR","cob(I)alamin adenosyltransferase","0.0085","0.0355","Ottowia sp. oral taxon 894"
"oto","ADJ79_00590","K02013","ABC.FEV.A","iron complex transport system ATP-binding protein","0.0399","0.0544","Ottowia sp. oral taxon 894"
"oto","ADJ79_00595","K02015","ABC.FEV.P","iron complex transport system permease protein","0.0184","0.0354","Ottowia sp. oral taxon 894"
"oto","ADJ79_00600","K01736","aroC","chorismate synthase","0.1496","0.1733","Ottowia sp. oral taxon 894"
"oto","ADJ79_00615","K02230","cobN","cobaltochelatase CobN","0.0116","0.0312","Ottowia sp. oral taxon 894"
