"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"rpj","N234_00005","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Ralstonia pickettii DTP0602"
"rpj","N234_00010","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Ralstonia pickettii DTP0602"
"rpj","N234_00195","K00432","gpx","glutathione peroxidase","0.0000 ","0.0000 ","Ralstonia pickettii DTP0602"
"rpj","N234_00200","K00799","GST, gst","glutathione S-transferase","0.0402","0.0384","Ralstonia pickettii DTP0602"
"rpj","N234_00210","K01464","DPYS, dht, hydA","dihydropyrimidinase","0.0000 ","0.0011","Ralstonia pickettii DTP0602"
"rpj","N234_00215","K01799","nicE, maiA","maleate isomerase","0.0000 ","0.0000 ","Ralstonia pickettii DTP0602"
"rpj","N234_00240","K01451","hipO","hippurate hydrolase","0.0000 ","0.0002","Ralstonia pickettii DTP0602"
"rpj","N234_00320","K02434","gatB, PET112","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B","0.5916","0.4150","Ralstonia pickettii DTP0602"
"rpj","N234_00335","K02433","gatA, QRSL1","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A","0.5916","0.2286","Ralstonia pickettii DTP0602"
"rpj","N234_00340","K02435","gatC, GATC","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C","0.4842","0.3799","Ralstonia pickettii DTP0602"
"rpj","N234_00360","K05515","mrdA","penicillin-binding protein 2","0.2106","0.0687","Ralstonia pickettii DTP0602"
"rpj","N234_00390","K03801","lipB","lipoyl(octanoyl) transferase","0.3018","0.2428","Ralstonia pickettii DTP0602"
"rpj","N234_00395","K03644","lipA","lipoyl synthase","0.2427","0.2360","Ralstonia pickettii DTP0602"
"rpj","N234_00440","K02067","mlaD, linM","phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein","0.0000 ","0.0053","Ralstonia pickettii DTP0602"
"rpj","N234_00445","K02065","mlaF, linL, mkl","phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein","0.0012","0.0117","Ralstonia pickettii DTP0602"
"rpj","N234_00450","K02066","mlaE, linK","phospholipid/cholesterol/gamma-HCH transport system permease protein","0.0012","0.0117","Ralstonia pickettii DTP0602"
"rpj","N234_00455","K03524","birA","BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase","0.5498","0.3672","Ralstonia pickettii DTP0602"
"rpj","N234_00460","K03525","coaX","type III pantothenate kinase","0.4954","0.4088","Ralstonia pickettii DTP0602"
"rpj","N234_00470","K21345","rfaE2","D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase","0.0882","0.0267","Ralstonia pickettii DTP0602"
"rpj","N234_00500","K01692","paaF, echA","enoyl-CoA hydratase","0.0091","0.0090","Ralstonia pickettii DTP0602"
"rpj","N234_00505","K16171","faaH","fumarylacetoacetate (FAA) hydrolase","0.0000 ","0.0000 ","Ralstonia pickettii DTP0602"
"rpj","N234_00525","K01055","pcaD","3-oxoadipate enol-lactonase","0.0000 ","0.0032","Ralstonia pickettii DTP0602"
"rpj","N234_00540","K00548","metH, MTR","5-methyltetrahydrofolate--homocysteine methyltransferase","0.0551","0.0781","Ralstonia pickettii DTP0602"
"rpj","N234_00545","K00548","metH, MTR","5-methyltetrahydrofolate--homocysteine methyltransferase","0.0551","0.0781","Ralstonia pickettii DTP0602"
"rpj","N234_00585","K01887","RARS, argS","arginyl-tRNA synthetase","0.5800","0.5082","Ralstonia pickettii DTP0602"
"rpj","N234_00595","K03673","dsbA","thiol:disulfide interchange protein DsbA","0.0000 ","0.0184","Ralstonia pickettii DTP0602"
"rpj","N234_00625","K00253","IVD, ivd","isovaleryl-CoA dehydrogenase","0.0106","0.0046","Ralstonia pickettii DTP0602"
"rpj","N234_00635","K01673","cynT, can","carbonic anhydrase","0.0399","0.0279","Ralstonia pickettii DTP0602"
