"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"rpf","Rpic12D_0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Ralstonia pickettii 12D"
"rpf","Rpic12D_0002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Ralstonia pickettii 12D"
"rpf","Rpic12D_0030","K00789","metK","S-adenosylmethionine synthetase","0.7119","0.5349","Ralstonia pickettii 12D"
"rpf","Rpic12D_0031","K02517","lpxL, htrB","Kdo2-lipid IVA lauroyltransferase","0.1623","0.0916","Ralstonia pickettii 12D"
"rpf","Rpic12D_0032","K02517","lpxL, htrB","Kdo2-lipid IVA lauroyltransferase","0.1623","0.0916","Ralstonia pickettii 12D"
"rpf","Rpic12D_0033","K01778","dapF","diaminopimelate epimerase","0.3297","0.2269","Ralstonia pickettii 12D"
"rpf","Rpic12D_0035","K00762","pyrE","orotate phosphoribosyltransferase","0.0259","0.1665","Ralstonia pickettii 12D"
"rpf","Rpic12D_0036","K01142","E3.1.11.2, xthA","exodeoxyribonuclease III","0.0010","0.0110","Ralstonia pickettii 12D"
"rpf","Rpic12D_0037","K00145","argC","N-acetyl-gamma-glutamyl-phosphate reductase","0.0463","0.0630","Ralstonia pickettii 12D"
"rpf","Rpic12D_0044","K08218","ampG","MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG","0.0000 ","0.0004","Ralstonia pickettii 12D"
"rpf","Rpic12D_0047","K01633","folB","dihydroneopterin aldolase / 7,8-dihydroneopterin epimerase","0.4583","0.2731","Ralstonia pickettii 12D"
"rpf","Rpic12D_0048","K01476","E3.5.3.1, rocF, arg","arginase","0.0000 ","0.0005","Ralstonia pickettii 12D"
"rpf","Rpic12D_0049","K00819","rocD, OAT","ornithine--oxo-acid transaminase","0.0044","0.0191","Ralstonia pickettii 12D"
"rpf","Rpic12D_0065","K11904","vgrG","type VI secretion system secreted protein VgrG","0.0000 ","0.0001","Ralstonia pickettii 12D"
"rpf","Rpic12D_0067","K00077","panE, apbA","2-dehydropantoate 2-reductase","0.0526","0.2248","Ralstonia pickettii 12D"
