"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"lhe","lhv_0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0004","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0007","K02990","RP-S6, MRPS6, rpsF","small subunit ribosomal protein S6","0.5030","0.5709","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0008","K03111","ssb","single-strand DNA-binding protein","0.4028","0.5247","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0009","K02963","RP-S18, MRPS18, rpsR","small subunit ribosomal protein S18","0.4440","0.5564","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0017","K02939","RP-L9, MRPL9, rplI","large subunit ribosomal protein L9","0.0090","0.3152","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0018","K02314","dnaB","replicative DNA helicase","0.6807","0.7836","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0019","K02044","phnD","phosphonate transport system substrate-binding protein","0.0024","0.0083","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0022","K00847","E2.7.1.4, scrK","fructokinase","0.0013","0.0090","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0042","K00527","rtpR","ribonucleoside-triphosphate reductase (thioredoxin)","0.3934","0.2575","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0048","K00831","serC, PSAT1","phosphoserine aminotransferase","0.1238","0.1765","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0049","K00058","serA, PHGDH","D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase","0.1073","0.1203","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0064","K03778","ldhA","D-lactate dehydrogenase","0.0016","0.0134","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0066","K01142","E3.1.11.2, xthA","exodeoxyribonuclease III","0.0010","0.0110","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0095","K07668","vicR","two-component system, OmpR family, response regulator VicR","0.1120","0.0028","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0096","K07652","vicK","two-component system, OmpR family, sensor histidine kinase VicK","0.0179","0.0013","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0100","K04771","degP, htrA","serine protease Do","0.0015","0.0052","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0102","K01259","pip","proline iminopeptidase","0.0021","0.0070","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0103","K16785","ecfT","energy-coupling factor transport system permease protein","0.0394","0.0102","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0104","K16786","ecfA1","energy-coupling factor transport system ATP-binding protein","0.0534","0.0143","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0122","K17076","K17076, lysY","putative lysine transport system ATP-binding protein","0.0000 ","0.0053","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0123","K17073","lysX1","putative lysine transport system substrate-binding protein","0.0000 ","0.0060","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0124","K03652","MPG","DNA-3-methyladenine glycosylase","0.0000 ","0.0035","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0130","K06131","clsA_B","cardiolipin synthase A/B","0.0144","0.0916","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0132","K03469","rnhA, RNASEH1","ribonuclease HI","0.0206","0.1042","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0137","K00948","PRPS, prsA","ribose-phosphate pyrophosphokinase","0.7656","0.8943","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0143","K01921","ddl","D-alanine-D-alanine ligase","0.5987","0.5198","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0153","K08728","E2.4.2.6","nucleoside deoxyribosyltransferase","0.0000 ","0.1443","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0154","K20112","PTS-Gal-EIIA","PTS system, galactose-specific IIA component","0.0000 ","0.0050","Lactobacillus helveticus DPC 4571"
"lhe","lhv_0157","K02044","phnD","phosphonate transport system substrate-binding protein","0.0024","0.0083","Lactobacillus helveticus DPC 4571"
