"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"oih","OB0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Oceanobacillus iheyensis"
"oih","OB0002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Oceanobacillus iheyensis"
"oih","OB0004","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Oceanobacillus iheyensis"
"oih","OB0010","K00088","IMPDH, guaB","IMP dehydrogenase","0.3003","0.3932","Oceanobacillus iheyensis"
"oih","OB0011","K07258","dacC, dacA, dacD","serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6)","0.0012","0.0145","Oceanobacillus iheyensis"
"oih","OB0012","K01875","SARS, serS","seryl-tRNA synthetase","0.6103","0.5347","Oceanobacillus iheyensis"
"oih","OB0013","K00286","proC","pyrroline-5-carboxylate reductase","0.0526","0.0624","Oceanobacillus iheyensis"
"oih","OB0015","K15519","dck","deoxyadenosine/deoxycytidine kinase","0.0882","0.2496","Oceanobacillus iheyensis"
"oih","OB0016","K15518","dgk","deoxyguanosine kinase","0.0631","0.0455","Oceanobacillus iheyensis"
"oih","OB0022","K01895","ACSS, acs","acetyl-CoA synthetase","0.0111","0.0269","Oceanobacillus iheyensis"
"oih","OB0027","K02002","proX","glycine betaine/proline transport system substrate-binding protein","0.0000 ","0.0053","Oceanobacillus iheyensis"
"oih","OB0029","K02343","DPO3G, dnaX","DNA polymerase III subunit gamma/tau","0.9384","0.9971","Oceanobacillus iheyensis"
"oih","OB0031","K06187","recR","recombination protein RecR","0.0040","0.0446","Oceanobacillus iheyensis"
"oih","OB0036","K00943","tmk, DTYMK","dTMP kinase","0.7026","0.4891","Oceanobacillus iheyensis"
"oih","OB0039","K02341","DPO3D2, holB","DNA polymerase III subunit delta","0.9384","0.9971","Oceanobacillus iheyensis"
"oih","OB0046","K01874","MARS, metG","methionyl-tRNA synthetase","0.3906","0.3932","Oceanobacillus iheyensis"
"oih","OB0055","K00919","ispE","4-diphosphocytidyl-2-C-methyl-D-erythritol kinase","0.5198","0.4114","Oceanobacillus iheyensis"
"oih","OB0058","K04042","glmU","bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase","0.5073","0.2081","Oceanobacillus iheyensis"
"oih","OB0059","K00948","PRPS, prsA","ribose-phosphate pyrophosphokinase","0.7656","0.8943","Oceanobacillus iheyensis"
"oih","OB0060","K02897","RP-L25, rplY","large subunit ribosomal protein L25","0.0966","0.3652","Oceanobacillus iheyensis"
"oih","OB0063","K03723","mfd","transcription-repair coupling factor (superfamily II helicase)","0.0010","0.0189","Oceanobacillus iheyensis"
"oih","OB0078","K00760","hprT, hpt, HPRT1","hypoxanthine phosphoribosyltransferase","0.1815","0.3313","Oceanobacillus iheyensis"
"oih","OB0081","K03525","coaX","type III pantothenate kinase","0.4954","0.4088","Oceanobacillus iheyensis"
"oih","OB0084","K01738","cysK","cysteine synthase A","0.0899","0.1017","Oceanobacillus iheyensis"
"oih","OB0085","K00796","folP","dihydropteroate synthase","0.5030","0.3686","Oceanobacillus iheyensis"
"oih","OB0086","K01633","folB","dihydroneopterin aldolase / 7,8-dihydroneopterin epimerase","0.4583","0.2731","Oceanobacillus iheyensis"
