"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"nid","NPIRD3C_0003","K02428","rdgB","XTP/dITP diphosphohydrolase","0.2749","0.2063","Candidatus Nitrosopumilus piranensis"
"nid","NPIRD3C_0008","K18532","AK6, FAP7","adenylate kinase","0.7777","0.7448","Candidatus Nitrosopumilus piranensis"
"nid","NPIRD3C_0013","K03660","OGG1","N-glycosylase/DNA lyase","0.0000 ","0.0035","Candidatus Nitrosopumilus piranensis"
"nid","NPIRD3C_0016","K00412","CYTB, petB","ubiquinol-cytochrome c reductase cytochrome b subunit","0.0000 ","0.0026","Candidatus Nitrosopumilus piranensis"
"nid","NPIRD3C_0021","K01784","galE, GALE","UDP-glucose 4-epimerase","0.0526","0.0568","Candidatus Nitrosopumilus piranensis"
"nid","NPIRD3C_0028","K09690","ABC-2.LPSE.P","lipopolysaccharide transport system permease protein","0.0000 ","0.0060","Candidatus Nitrosopumilus piranensis"
"nid","NPIRD3C_0038","K01845","hemL","glutamate-1-semialdehyde 2,1-aminomutase","0.1623","0.1170","Candidatus Nitrosopumilus piranensis"
"nid","NPIRD3C_0049","K00067","rfbD, rmlD","dTDP-4-dehydrorhamnose reductase","0.0335","0.0762","Candidatus Nitrosopumilus piranensis"
"nid","NPIRD3C_0052","K00059","fabG","3-oxoacyl-[acyl-carrier protein] reductase","0.7026","0.4376","Candidatus Nitrosopumilus piranensis"
"nid","NPIRD3C_0055","K00162","PDHB, pdhB","pyruvate dehydrogenase E1 component beta subunit","0.0170","0.0372","Candidatus Nitrosopumilus piranensis"
"nid","NPIRD3C_0057","K01790","rfbC, rmlC","dTDP-4-dehydrorhamnose 3,5-epimerase","0.0463","0.0857","Candidatus Nitrosopumilus piranensis"
"nid","NPIRD3C_0059","K00978","rfbF","glucose-1-phosphate cytidylyltransferase","0.0029","0.0072","Candidatus Nitrosopumilus piranensis"
"nid","NPIRD3C_0068","K00997","acpS","holo-[acyl-carrier protein] synthase","0.2267","0.2984","Candidatus Nitrosopumilus piranensis"
"nid","NPIRD3C_0070","K02078","acpP","acyl carrier protein","0.4873","0.1020","Candidatus Nitrosopumilus piranensis"
"nid","NPIRD3C_0072","K00059","fabG","3-oxoacyl-[acyl-carrier protein] reductase","0.7026","0.4376","Candidatus Nitrosopumilus piranensis"
