"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"lsn","LSA_00010","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Lactobacillus sanfranciscensis"
"lsn","LSA_00020","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Lactobacillus sanfranciscensis"
"lsn","LSA_00040","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Lactobacillus sanfranciscensis"
"lsn","LSA_00070","K02990","RP-S6, MRPS6, rpsF","small subunit ribosomal protein S6","0.5030","0.5709","Lactobacillus sanfranciscensis"
"lsn","LSA_00080","K03111","ssb","single-strand DNA-binding protein","0.4028","0.5247","Lactobacillus sanfranciscensis"
"lsn","LSA_00090","K02963","RP-S18, MRPS18, rpsR","small subunit ribosomal protein S18","0.4440","0.5564","Lactobacillus sanfranciscensis"
"lsn","LSA_00110","K02939","RP-L9, MRPL9, rplI","large subunit ribosomal protein L9","0.0090","0.3152","Lactobacillus sanfranciscensis"
"lsn","LSA_00120","K02314","dnaB","replicative DNA helicase","0.6807","0.7836","Lactobacillus sanfranciscensis"
"lsn","LSA_00140","K07668","vicR","two-component system, OmpR family, response regulator VicR","0.1120","0.0028","Lactobacillus sanfranciscensis"
"lsn","LSA_00150","K07652","vicK","two-component system, OmpR family, sensor histidine kinase VicK","0.0179","0.0013","Lactobacillus sanfranciscensis"
"lsn","LSA_00260","K05363","murM","serine/alanine adding enzyme","0.0544","0.0124","Lactobacillus sanfranciscensis"
"lsn","LSA_00280","K02031","ABC.PE.A","peptide/nickel transport system ATP-binding protein","0.0000 ","0.0004","Lactobacillus sanfranciscensis"
"lsn","LSA_00290","K02032","ABC.PE.A1","peptide/nickel transport system ATP-binding protein","0.0000 ","0.0004","Lactobacillus sanfranciscensis"
"lsn","LSA_00300","K02033","ABC.PE.P","peptide/nickel transport system permease protein","0.0016","0.0026","Lactobacillus sanfranciscensis"
"lsn","LSA_00310","K02034","ABC.PE.P1","peptide/nickel transport system permease protein","0.0075","0.0026","Lactobacillus sanfranciscensis"
"lsn","LSA_00320","K02035","ABC.PE.S","peptide/nickel transport system substrate-binding protein","0.0016","0.0015","Lactobacillus sanfranciscensis"
"lsn","LSA_00330","K01256","pepN","aminopeptidase N","0.0298","0.0588","Lactobacillus sanfranciscensis"
"lsn","LSA_00350","K01119","cpdB","2,3-cyclic-nucleotide 2-phosphodiesterase / 3-nucleotidase","0.0017","0.2566","Lactobacillus sanfranciscensis"
"lsn","LSA_00420","K01778","dapF","diaminopimelate epimerase","0.3297","0.2269","Lactobacillus sanfranciscensis"
"lsn","LSA_00430","K00928","lysC","aspartate kinase","0.3479","0.4527","Lactobacillus sanfranciscensis"
"lsn","LSA_00440","K01586","lysA","diaminopimelate decarboxylase","0.0710","0.1073","Lactobacillus sanfranciscensis"
"lsn","LSA_00450","K05822","dapH, dapD","tetrahydrodipicolinate N-acetyltransferase","0.0071","0.1480","Lactobacillus sanfranciscensis"
"lsn","LSA_00460","K05823","dapL","N-acetyldiaminopimelate deacetylase","0.0071","0.0720","Lactobacillus sanfranciscensis"
"lsn","LSA_00470","K01714","dapA","4-hydroxy-tetrahydrodipicolinate synthase","0.4899","0.3442","Lactobacillus sanfranciscensis"
"lsn","LSA_00480","K00215","dapB","4-hydroxy-tetrahydrodipicolinate reductase","0.5376","0.5651","Lactobacillus sanfranciscensis"
"lsn","LSA_00490","K00133","asd","aspartate-semialdehyde dehydrogenase","0.4295","0.3677","Lactobacillus sanfranciscensis"
"lsn","LSA_00660","K00033","PGD, gnd, gntZ","6-phosphogluconate dehydrogenase","0.0170","0.0284","Lactobacillus sanfranciscensis"
"lsn","LSA_00670","K00036","G6PD, zwf","glucose-6-phosphate 1-dehydrogenase","0.0214","0.0549","Lactobacillus sanfranciscensis"
"lsn","LSA_00680","K00286","proC","pyrroline-5-carboxylate reductase","0.0526","0.0624","Lactobacillus sanfranciscensis"
"lsn","LSA_00800","K01607","pcaC","4-carboxymuconolactone decarboxylase","0.0000 ","0.0000 ","Lactobacillus sanfranciscensis"
"lsn","LSA_00850","K02073","metQ","D-methionine transport system substrate-binding protein","0.0000 ","0.0053","Lactobacillus sanfranciscensis"
"lsn","LSA_00860","K03778","ldhA","D-lactate dehydrogenase","0.0016","0.0134","Lactobacillus sanfranciscensis"
"lsn","LSA_00870","K00841","patA","aminotransferase","0.0000 ","0.1087","Lactobacillus sanfranciscensis"
"lsn","LSA_00940","K02073","metQ","D-methionine transport system substrate-binding protein","0.0000 ","0.0053","Lactobacillus sanfranciscensis"
"lsn","LSA_01080","K16785","ecfT","energy-coupling factor transport system permease protein","0.0394","0.0102","Lactobacillus sanfranciscensis"
"lsn","LSA_01090","K16786","ecfA1","energy-coupling factor transport system ATP-binding protein","0.0534","0.0143","Lactobacillus sanfranciscensis"
"lsn","LSA_01160","K03553","recA","recombination protein RecA","0.0156","0.0636","Lactobacillus sanfranciscensis"
"lsn","LSA_01210","K00626","E2.3.1.9, atoB","acetyl-CoA C-acetyltransferase","0.0206","0.0393","Lactobacillus sanfranciscensis"
"lsn","LSA_01240","K08969","mtnE, mtnV","aminotransferase","0.0071","0.0499","Lactobacillus sanfranciscensis"
"lsn","LSA_01250","K02071","metN","D-methionine transport system ATP-binding protein","0.0000 ","0.0053","Lactobacillus sanfranciscensis"
"lsn","LSA_01260","K02072","metI","D-methionine transport system permease protein","0.0000 ","0.0053","Lactobacillus sanfranciscensis"
"lsn","LSA_01410","K03366","butA, budC","meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase","0.0000 ","0.0300","Lactobacillus sanfranciscensis"
"lsn","LSA_01510","K00691","mapA","maltose phosphorylase","0.0403","0.0078","Lactobacillus sanfranciscensis"
"lsn","LSA_01520","K01785","galM, GALM","aldose 1-epimerase","0.0000 ","0.0000 ","Lactobacillus sanfranciscensis"
"lsn","LSA_01530","K01838","pgmB","beta-phosphoglucomutase","0.0000 ","0.0043","Lactobacillus sanfranciscensis"
"lsn","LSA_01770","K01182","IMA, malL","oligo-1,6-glucosidase","0.0241","0.0110","Lactobacillus sanfranciscensis"
"lsn","LSA_01810","K01951","guaA, GMPS","GMP synthase (glutamine-hydrolysing)","0.4583","0.4623","Lactobacillus sanfranciscensis"
"lsn","LSA_01820","K00088","IMPDH, guaB","IMP dehydrogenase","0.3003","0.3932","Lactobacillus sanfranciscensis"
"lsn","LSA_01830","K01892","HARS, hisS","histidyl-tRNA synthetase","0.6103","0.5347","Lactobacillus sanfranciscensis"
