"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"kde","CDSE_0004","K08311","nudH","putative (di)nucleoside polyphosphate hydrolase","0.0058","0.0317","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0005","K01881","PARS, proS","prolyl-tRNA synthetase","0.6601","0.5571","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0016","K02342","DPO3E, dnaQ","DNA polymerase III subunit epsilon","0.8212","0.6494","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0017","K03469","rnhA, RNASEH1","ribonuclease HI","0.0206","0.1042","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0018","K01069","E3.1.2.6, gloB","hydroxyacylglutathione hydrolase","0.0000 ","0.0100","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0021","K00208","fabI","enoyl-[acyl-carrier protein] reductase I","0.5376","0.5020","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0022","K18893","vcaM","ATP-binding cassette, subfamily B, multidrug efflux pump","0.0000 ","0.0165","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0024","K00793","ribE, RIB5","riboflavin synthase","0.2177","0.2963","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0026","K11752","ribD","diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase","0.1944","0.2829","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0028","K00600","glyA, SHMT","glycine hydroxymethyltransferase","0.3164","0.4597","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0029","K01866","YARS, tyrS","tyrosyl-tRNA synthetase","0.6601","0.5571","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0033","K00145","argC","N-acetyl-gamma-glutamyl-phosphate reductase","0.0463","0.0630","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0034","K02996","RP-S9, MRPS9, rpsI","small subunit ribosomal protein S9","0.5166","0.6003","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0035","K02871","RP-L13, MRPL13, rplM","large subunit ribosomal protein L13","0.7119","0.6883","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0039","K01885","EARS, gltX","glutamyl-tRNA synthetase","0.6626","0.5645","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0041","K00525","E1.17.4.1A, nrdA, nrdE","ribonucleoside-diphosphate reductase alpha chain","0.7656","0.6595","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0042","K00526","E1.17.4.1B, nrdB, nrdF","ribonucleoside-diphosphate reductase beta chain","0.7656","0.6595","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0044","K01961","accC","acetyl-CoA carboxylase, biotin carboxylase subunit","0.6943","0.5149","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0045","K02160","accB, bccP","acetyl-CoA carboxylase biotin carboxyl carrier protein","0.6398","0.6233","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0046","K03786","aroQ, qutE","3-dehydroquinate dehydratase II","0.1693","0.1315","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0049","K00014","aroE","shikimate dehydrogenase","0.1039","0.1242","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0051","K11720","lptG","lipopolysaccharide export system permease protein","0.4649","0.1818","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0052","K01525","apaH","bis(5-nucleosyl)-tetraphosphatase (symmetrical)","0.0000 ","0.0339","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0055","K00788","thiE","thiamine-phosphate pyrophosphorylase","0.1443","0.1297","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0056","K01845","hemL","glutamate-1-semialdehyde 2,1-aminomutase","0.1623","0.1170","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0057","K01918","panC","pantoate--beta-alanine ligase","0.2338","0.2517","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0060","K02888","RP-L21, MRPL21, rplU","large subunit ribosomal protein L21","0.3906","0.5424","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0061","K02899","RP-L27, MRPL27, rpmA","large subunit ribosomal protein L27","0.3906","0.5424","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0064","K21029","moeB","molybdopterin-synthase adenylyltransferase","0.0716","0.0757","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0066","K01834","PGAM, gpmA","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase","0.4443","0.4971","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0068","K03071","secB","preprotein translocase subunit SecB","0.0016","0.2412","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0069","K00057","gpsA","glycerol-3-phosphate dehydrogenase (NAD(P)+)","0.2265","0.0904","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0071","K02169","bioC","malonyl-CoA O-methyltransferase","0.3922","0.0824","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0075","K00604","MTFMT, fmt","methionyl-tRNA formyltransferase","0.5166","0.6569","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0079","K01754","E4.3.1.19, ilvA, tdcB","threonine dehydratase","0.2176","0.1963","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0080","K16012","cydC","ATP-binding cassette, subfamily C, bacterial CydC","0.0302","0.0240","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0081","K16013","cydD","ATP-binding cassette, subfamily C, bacterial CydD","0.0018","0.0093","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0084","K00426","cydB","cytochrome d ubiquinol oxidase subunit II","0.0046","0.0231","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0085","K00425","cydA","cytochrome d ubiquinol oxidase subunit I","0.0184","0.0390","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0089","K06861","lptB","lipopolysaccharide export system ATP-binding protein","0.3018","0.1430","Candidatus Kinetoplastibacterium desouzaii"
"kde","CDSE_0090","K02806","PTS-Ntr-EIIA, ptsN","PTS system, nitrogen regulatory IIA component","0.0160","0.0050","Candidatus Kinetoplastibacterium desouzaii"
