"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"boh","AKI39_00005","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Bordetella sp. H567"
"boh","AKI39_00010","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Bordetella sp. H567"
"boh","AKI39_00085","K03119","tauD","taurine dioxygenase","0.0000 ","0.0000 ","Bordetella sp. H567"
"boh","AKI39_00150","K01424","E3.5.1.1, ansA, ansB","L-asparaginase","0.0190","0.1677","Bordetella sp. H567"
"boh","AKI39_00165","K01999","livK","branched-chain amino acid transport system substrate-binding protein","0.0000 ","0.0005","Bordetella sp. H567"
"boh","AKI39_00170","K01997","livH","branched-chain amino acid transport system permease protein","0.0000 ","0.0000 ","Bordetella sp. H567"
"boh","AKI39_00180","K01995","livG","branched-chain amino acid transport system ATP-binding protein","0.0000 ","0.0002","Bordetella sp. H567"
"boh","AKI39_00185","K01996","livF","branched-chain amino acid transport system ATP-binding protein","0.0000 ","0.0002","Bordetella sp. H567"
"boh","AKI39_00255","K00058","serA, PHGDH","D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase","0.1073","0.1203","Bordetella sp. H567"
"boh","AKI39_00270","K00058","serA, PHGDH","D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase","0.1073","0.1203","Bordetella sp. H567"
"boh","AKI39_00320","K00820","glmS, GFPT","glucosamine--fructose-6-phosphate aminotransferase (isomerizing)","0.6712","0.7161","Bordetella sp. H567"
"boh","AKI39_00335","K00012","UGDH, ugd","UDPglucose 6-dehydrogenase","0.0463","0.0911","Bordetella sp. H567"
"boh","AKI39_00345","K04042","glmU","bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase","0.5073","0.2081","Bordetella sp. H567"
"boh","AKI39_00370","K02257","COX10","protoheme IX farnesyltransferase","0.0286","0.0140","Bordetella sp. H567"
"boh","AKI39_00375","K02259","COX15","cytochrome c oxidase assembly protein subunit 15","0.0192","0.0252","Bordetella sp. H567"
"boh","AKI39_00395","K02276","coxC","cytochrome c oxidase subunit III","0.0000 ","0.0169","Bordetella sp. H567"
"boh","AKI39_00405","K02274","coxA","cytochrome c oxidase subunit I","0.0000 ","0.0160","Bordetella sp. H567"
"boh","AKI39_00410","K02275","coxB","cytochrome c oxidase subunit II","0.0000 ","0.0171","Bordetella sp. H567"
"boh","AKI39_00435","K22186","N/A","","N/A","N/A","Bordetella sp. H567"
"boh","AKI39_00480","K01070","frmB, ESD, fghA","S-formylglutathione hydrolase","0.0000 ","0.0002","Bordetella sp. H567"
"boh","AKI39_00485","K00121","frmA, ADH5, adhC","S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase","0.0144","0.0255","Bordetella sp. H567"
"boh","AKI39_00495","K00265","gltB","glutamate synthase (NADPH/NADH) large chain","0.2338","0.2722","Bordetella sp. H567"
"boh","AKI39_00500","K00266","gltD","glutamate synthase (NADPH/NADH) small chain","0.2338","0.2051","Bordetella sp. H567"
"boh","AKI39_00520","K02065","mlaF, linL, mkl","phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein","0.0012","0.0117","Bordetella sp. H567"
"boh","AKI39_00525","K02066","mlaE, linK","phospholipid/cholesterol/gamma-HCH transport system permease protein","0.0012","0.0117","Bordetella sp. H567"
"boh","AKI39_00530","K02067","mlaD, linM","phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein","0.0000 ","0.0053","Bordetella sp. H567"
"boh","AKI39_00540","K07323","mlaC","phospholipid transport system substrate-binding protein","0.0000 ","0.0053","Bordetella sp. H567"
"boh","AKI39_00560","K00790","murA","UDP-N-acetylglucosamine 1-carboxyvinyltransferase","0.6496","0.7385","Bordetella sp. H567"
"boh","AKI39_00565","K00765","hisG","ATP phosphoribosyltransferase","0.0606","0.0888","Bordetella sp. H567"
"boh","AKI39_00570","K00013","hisD","histidinol dehydrogenase","0.0309","0.0714","Bordetella sp. H567"
"boh","AKI39_00575","K00817","hisC","histidinol-phosphate aminotransferase","0.1003","0.1197","Bordetella sp. H567"
"boh","AKI39_00580","K01693","hisB","imidazoleglycerol-phosphate dehydratase","0.0680","0.0662","Bordetella sp. H567"
"boh","AKI39_00585","K02501","hisH","glutamine amidotransferase","0.0606","0.0888","Bordetella sp. H567"
"boh","AKI39_00590","K01814","hisA","phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase","0.0445","0.0799","Bordetella sp. H567"
"boh","AKI39_00595","K02500","hisF","cyclase","0.0606","0.0888","Bordetella sp. H567"
"boh","AKI39_00600","K01496","hisI","phosphoribosyl-AMP cyclohydrolase","0.0824","0.0618","Bordetella sp. H567"
"boh","AKI39_00605","K01523","hisE","phosphoribosyl-ATP pyrophosphohydrolase","0.0887","0.0604","Bordetella sp. H567"
"boh","AKI39_00615","K03116","tatA","sec-independent protein translocase protein TatA","0.0206","0.0739","Bordetella sp. H567"
"boh","AKI39_00620","K03117","tatB","sec-independent protein translocase protein TatB","0.0131","0.0739","Bordetella sp. H567"
"boh","AKI39_00625","K03118","tatC","sec-independent protein translocase protein TatC","0.0584","0.1144","Bordetella sp. H567"
"boh","AKI39_00650","K00411","UQCRFS1, RIP1, petA","ubiquinol-cytochrome c reductase iron-sulfur subunit","0.0000 ","0.0025","Bordetella sp. H567"
"boh","AKI39_00655","K00412","CYTB, petB","ubiquinol-cytochrome c reductase cytochrome b subunit","0.0000 ","0.0026","Bordetella sp. H567"
"boh","AKI39_00660","K00413","CYC1, CYT1, petC","ubiquinol-cytochrome c reductase cytochrome c1 subunit","0.0098","0.0089","Bordetella sp. H567"
"boh","AKI39_00675","K14234","tRNA-Thr","tRNA Thr","0.0060","0.2024","Bordetella sp. H567"
"boh","AKI39_00730","K03594","bfr","bacterioferritin","0.0000 ","0.0280","Bordetella sp. H567"
"boh","AKI39_00745","K03092","SIG54, rpoN","RNA polymerase sigma-54 factor","0.0055","0.0160","Bordetella sp. H567"
"boh","AKI39_00760","K01649","leuA, IMS","2-isopropylmalate synthase","0.0107","0.0293","Bordetella sp. H567"
"boh","AKI39_00765","K05815","ugpE","sn-glycerol 3-phosphate transport system permease protein","0.0000 ","0.0053","Bordetella sp. H567"
"boh","AKI39_00770","K05814","ugpA","sn-glycerol 3-phosphate transport system permease protein","0.0000 ","0.0056","Bordetella sp. H567"
"boh","AKI39_00775","K05813","ugpB","sn-glycerol 3-phosphate transport system substrate-binding protein","0.0000 ","0.0053","Bordetella sp. H567"
"boh","AKI39_00780","K05816","ugpC","sn-glycerol 3-phosphate transport system ATP-binding protein","0.0000 ","0.0057","Bordetella sp. H567"
"boh","AKI39_00810","K01887","RARS, argS","arginyl-tRNA synthetase","0.5800","0.5082","Bordetella sp. H567"
"boh","AKI39_00820","K03673","dsbA","thiol:disulfide interchange protein DsbA","0.0000 ","0.0184","Bordetella sp. H567"
"boh","AKI39_00825","K01760","metC","cystathionine beta-lyase","0.3447","0.2232","Bordetella sp. H567"
"boh","AKI39_00845","K00253","IVD, ivd","isovaleryl-CoA dehydrogenase","0.0106","0.0046","Bordetella sp. H567"
"boh","AKI39_00850","K00626","E2.3.1.9, atoB","acetyl-CoA C-acetyltransferase","0.0206","0.0393","Bordetella sp. H567"
"boh","AKI39_00855","K01969","E6.4.1.4B","3-methylcrotonyl-CoA carboxylase beta subunit","0.0000 ","0.0887","Bordetella sp. H567"
"boh","AKI39_00860","K01968","E6.4.1.4A","3-methylcrotonyl-CoA carboxylase alpha subunit","0.0000 ","0.0950","Bordetella sp. H567"
"boh","AKI39_00865","K00821","argD","acetylornithine/N-succinyldiaminopimelate aminotransferase","0.2629","0.0658","Bordetella sp. H567"
"boh","AKI39_00895","K00128","ALDH","aldehyde dehydrogenase (NAD+)","0.0018","0.0086","Bordetella sp. H567"
"boh","AKI39_00900","K01652","E2.2.1.6L, ilvB, ilvG, ilvI","acetolactate synthase I/II/III large subunit","0.0184","0.0311","Bordetella sp. H567"
