"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"amz","B737_0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Amycolatopsis mediterranei RB"
"amz","B737_0002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Amycolatopsis mediterranei RB"
"amz","B737_0003","K00033","PGD, gnd, gntZ","6-phosphogluconate dehydrogenase","0.0170","0.0284","Amycolatopsis mediterranei RB"
"amz","B737_0004","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Amycolatopsis mediterranei RB"
"amz","B737_0028","K00275","pdxH, PNPO","pyridoxamine 5-phosphate oxidase","0.1770","0.0889","Amycolatopsis mediterranei RB"
"amz","B737_0033","K03767","PPIA","peptidyl-prolyl cis-trans isomerase A (cyclophilin A)","0.0000 ","0.0178","Amycolatopsis mediterranei RB"
"amz","B737_0045","K01664","pabA","para-aminobenzoate synthetase component II","0.0024","0.1645","Amycolatopsis mediterranei RB"
"amz","B737_0051","K05364","pbpA","penicillin-binding protein A","0.0000 ","0.0344","Amycolatopsis mediterranei RB"
"amz","B737_0060","K01739","metB","cystathionine gamma-synthase","0.0321","0.0993","Amycolatopsis mediterranei RB"
"amz","B737_0065","K02035","ABC.PE.S","peptide/nickel transport system substrate-binding protein","0.0016","0.0015","Amycolatopsis mediterranei RB"
"amz","B737_0066","K02033","ABC.PE.P","peptide/nickel transport system permease protein","0.0016","0.0026","Amycolatopsis mediterranei RB"
"amz","B737_0067","K02034","ABC.PE.P1","peptide/nickel transport system permease protein","0.0075","0.0026","Amycolatopsis mediterranei RB"
"amz","B737_0068","K02031","ABC.PE.A","peptide/nickel transport system ATP-binding protein","0.0000 ","0.0004","Amycolatopsis mediterranei RB"
"amz","B737_0069","K02032","ABC.PE.A1","peptide/nickel transport system ATP-binding protein","0.0000 ","0.0004","Amycolatopsis mediterranei RB"
"amz","B737_0072","K02433","gatA, QRSL1","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A","0.5916","0.2286","Amycolatopsis mediterranei RB"
"amz","B737_0076","K01644","citE","citrate lyase subunit beta / citryl-CoA lyase","0.0085","0.0032","Amycolatopsis mediterranei RB"
"amz","B737_0077","K08691","mcl","malyl-CoA/(S)-citramalyl-CoA lyase","0.0000 ","0.0025","Amycolatopsis mediterranei RB"
"amz","B737_0081","K00948","PRPS, prsA","ribose-phosphate pyrophosphokinase","0.7656","0.8943","Amycolatopsis mediterranei RB"
"amz","B737_0084","K05350","bglB","beta-glucosidase","0.0044","0.0023","Amycolatopsis mediterranei RB"
"amz","B737_0094","K05846","opuBD","osmoprotectant transport system permease protein","0.0000 ","0.0053","Amycolatopsis mediterranei RB"
"amz","B737_0095","K05847","opuA","osmoprotectant transport system ATP-binding protein","0.0000 ","0.0053","Amycolatopsis mediterranei RB"
"amz","B737_0096","K05846","opuBD","osmoprotectant transport system permease protein","0.0000 ","0.0053","Amycolatopsis mediterranei RB"
"amz","B737_0097","K05845","opuC","osmoprotectant transport system substrate-binding protein","0.0000 ","0.0053","Amycolatopsis mediterranei RB"
"amz","B737_0103","K00012","UGDH, ugd","UDPglucose 6-dehydrogenase","0.0463","0.0911","Amycolatopsis mediterranei RB"
"amz","B737_0105","K00681","ggt","gamma-glutamyltranspeptidase / glutathione hydrolase","0.0013","0.0125","Amycolatopsis mediterranei RB"
"amz","B737_0113","K01711","gmd, GMDS","GDPmannose 4,6-dehydratase","0.0067","0.0349","Amycolatopsis mediterranei RB"
"amz","B737_0128","K10563","mutM, fpg","formamidopyrimidine-DNA glycosylase","0.0011","0.0071","Amycolatopsis mediterranei RB"
"amz","B737_0145","K22336","N/A","","N/A","N/A","Amycolatopsis mediterranei RB"
"amz","B737_0146","K01478","arcA","arginine deiminase","0.0206","0.0235","Amycolatopsis mediterranei RB"
"amz","B737_0155","K00451","HGD, hmgA","homogentisate 1,2-dioxygenase","0.0000 ","0.0000 ","Amycolatopsis mediterranei RB"
"amz","B737_0161","K00425","cydA","cytochrome d ubiquinol oxidase subunit I","0.0184","0.0390","Amycolatopsis mediterranei RB"
"amz","B737_0162","K00426","cydB","cytochrome d ubiquinol oxidase subunit II","0.0046","0.0231","Amycolatopsis mediterranei RB"
"amz","B737_0163","K16014","cydCD","ATP-binding cassette, subfamily C, bacterial CydCD","0.0000 ","0.0053","Amycolatopsis mediterranei RB"
"amz","B737_0170","K02342","DPO3E, dnaQ","DNA polymerase III subunit epsilon","0.8212","0.6494","Amycolatopsis mediterranei RB"
"amz","B737_0176","K00867","coaA","type I pantothenate kinase","0.5073","0.3107","Amycolatopsis mediterranei RB"
"amz","B737_0178","K04518","pheA2","prephenate dehydratase","0.1142","0.0816","Amycolatopsis mediterranei RB"
"amz","B737_0188","K01563","dhaA","haloalkane dehalogenase","0.0000 ","0.0032","Amycolatopsis mediterranei RB"
"amz","B737_0189","K00823","puuE","4-aminobutyrate aminotransferase","0.0039","0.0172","Amycolatopsis mediterranei RB"
