"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"kus","B9G99_00005","K07799","mdtA","membrane fusion protein, multidrug efflux system","0.0000 ","0.0011","Kushneria sp. X49"
"kus","B9G99_00015","K07789","mdtC","multidrug efflux pump","0.0000 ","0.0015","Kushneria sp. X49"
"kus","B9G99_00030","K05813","ugpB","sn-glycerol 3-phosphate transport system substrate-binding protein","0.0000 ","0.0053","Kushneria sp. X49"
"kus","B9G99_00035","K05814","ugpA","sn-glycerol 3-phosphate transport system permease protein","0.0000 ","0.0056","Kushneria sp. X49"
"kus","B9G99_00040","K05815","ugpE","sn-glycerol 3-phosphate transport system permease protein","0.0000 ","0.0053","Kushneria sp. X49"
"kus","B9G99_00045","K05816","ugpC","sn-glycerol 3-phosphate transport system ATP-binding protein","0.0000 ","0.0057","Kushneria sp. X49"
"kus","B9G99_00050","K01126","E3.1.4.46, glpQ, ugpQ","glycerophosphoryl diester phosphodiesterase","0.0000 ","0.0333","Kushneria sp. X49"
"kus","B9G99_00055","K01609","trpC","indole-3-glycerol phosphate synthase","0.0579","0.0881","Kushneria sp. X49"
"kus","B9G99_00060","K00766","trpD","anthranilate phosphoribosyltransferase","0.0503","0.0927","Kushneria sp. X49"
"kus","B9G99_00065","K01658","trpG","anthranilate synthase component II","0.0482","0.0712","Kushneria sp. X49"
"kus","B9G99_00080","K01186","NEU1","sialidase-1","0.0000 ","0.0000 ","Kushneria sp. X49"
"kus","B9G99_00340","K01657","trpE","anthranilate synthase component I","0.0429","0.0698","Kushneria sp. X49"
"kus","B9G99_00345","K01091","gph","phosphoglycolate phosphatase","0.0000 ","0.0024","Kushneria sp. X49"
"kus","B9G99_00350","K03885","ndh","NADH dehydrogenase","0.0014","0.0187","Kushneria sp. X49"
"kus","B9G99_00370","K01783","rpe, RPE","ribulose-phosphate 3-epimerase","0.3164","0.3150","Kushneria sp. X49"
"kus","B9G99_00380","K00681","ggt","gamma-glutamyltranspeptidase / glutathione hydrolase","0.0013","0.0125","Kushneria sp. X49"
"kus","B9G99_00385","K02048","cysP, sbp","sulfate transport system substrate-binding protein","0.0000 ","0.0000 ","Kushneria sp. X49"
"kus","B9G99_00390","K02046","cysU","sulfate transport system permease protein","0.0000 ","0.0013","Kushneria sp. X49"
"kus","B9G99_00395","K02047","cysW","sulfate transport system permease protein","0.0000 ","0.0013","Kushneria sp. X49"
"kus","B9G99_00400","K02045","cysA","sulfate transport system ATP-binding protein","0.0000 ","0.0021","Kushneria sp. X49"
"kus","B9G99_00460","K01869","LARS, leuS","leucyl-tRNA synthetase","0.6103","0.5347","Kushneria sp. X49"
"kus","B9G99_00470","K02340","DPO3D1, holA","DNA polymerase III subunit delta","0.9384","0.9971","Kushneria sp. X49"
"kus","B9G99_00520","K04085","tusA, sirA","tRNA 2-thiouridine synthesizing protein A","0.0342","0.0693","Kushneria sp. X49"
"kus","B9G99_00560","K01665","pabB","para-aminobenzoate synthetase component I","0.0137","0.1631","Kushneria sp. X49"
"kus","B9G99_00565","K02015","ABC.FEV.P","iron complex transport system permease protein","0.0184","0.0354","Kushneria sp. X49"
"kus","B9G99_00570","K02013","ABC.FEV.A","iron complex transport system ATP-binding protein","0.0399","0.0544","Kushneria sp. X49"
"kus","B9G99_00575","K00390","cysH","phosphoadenosine phosphosulfate reductase","0.0144","0.0272","Kushneria sp. X49"
"kus","B9G99_00625","K01897","ACSL, fadD","long-chain acyl-CoA synthetase","0.0000 ","0.0000 ","Kushneria sp. X49"
"kus","B9G99_00630","K01738","cysK","cysteine synthase A","0.0899","0.1017","Kushneria sp. X49"
"kus","B9G99_00670","K06187","recR","recombination protein RecR","0.0040","0.0446","Kushneria sp. X49"
"kus","B9G99_00680","K02343","DPO3G, dnaX","DNA polymerase III subunit gamma/tau","0.9384","0.9971","Kushneria sp. X49"
"kus","B9G99_00695","K07649","tctE","two-component system, OmpR family, sensor histidine kinase TctE","0.0000 ","0.0013","Kushneria sp. X49"
"kus","B9G99_00700","K02012","afuA, fbpA","iron(III) transport system substrate-binding protein","0.0080","0.0073","Kushneria sp. X49"
"kus","B9G99_00715","K01058","pldA","phospholipase A1","0.0000 ","0.0000 ","Kushneria sp. X49"
"kus","B9G99_00740","K00033","PGD, gnd, gntZ","6-phosphogluconate dehydrogenase","0.0170","0.0284","Kushneria sp. X49"
"kus","B9G99_00760","K06879","queF","7-cyano-7-deazaguanine reductase","0.0085","0.1498","Kushneria sp. X49"
"kus","B9G99_00800","K22602","N/A","","N/A","N/A","Kushneria sp. X49"
"kus","B9G99_00815","K14260","alaA","alanine-synthesizing transaminase","0.2898","0.1945","Kushneria sp. X49"
"kus","B9G99_00835","K03473","pdxB","erythronate-4-phosphate dehydrogenase","0.0616","0.0862","Kushneria sp. X49"
"kus","B9G99_00855","K00254","DHODH, pyrD","dihydroorotate dehydrogenase","0.0463","0.1443","Kushneria sp. X49"
"kus","B9G99_00870","K15371","GDH2","glutamate dehydrogenase","0.3003","0.2395","Kushneria sp. X49"
"kus","B9G99_00910","K05875","tar","methyl-accepting chemotaxis protein II, aspartate sensor receptor","0.0000 ","0.0042","Kushneria sp. X49"
"kus","B9G99_00940","K00031","IDH1, IDH2, icd","isocitrate dehydrogenase","0.1443","0.2055","Kushneria sp. X49"
"kus","B9G99_00955","K00566","mnmA, trmU","tRNA-uridine 2-sulfurtransferase","0.5166","0.3627","Kushneria sp. X49"
"kus","B9G99_00965","K01756","purB, ADSL","adenylosuccinate lyase","0.2660","0.2990","Kushneria sp. X49"
"kus","B9G99_01035","K11717","sufS","cysteine desulfurase / selenocysteine lyase","0.2588","0.0692","Kushneria sp. X49"
"kus","B9G99_01060","K01939","purA, ADSS","adenylosuccinate synthase","0.1496","0.2426","Kushneria sp. X49"
"kus","B9G99_01065","K02502","hisZ","ATP phosphoribosyltransferase regulatory subunit","0.0983","0.0714","Kushneria sp. X49"
"kus","B9G99_01085","K03666","hfq","host factor-I protein","0.0234","0.0506","Kushneria sp. X49"
"kus","B9G99_01095","K03572","mutL","DNA mismatch repair protein MutL","0.0103","0.0318","Kushneria sp. X49"
"kus","B9G99_01100","K01448","E3.5.1.28B, amiA, amiB, amiC","N-acetylmuramoyl-L-alanine amidase","0.0606","0.0578","Kushneria sp. X49"
"kus","B9G99_01125","K06949","rsgA, engC","ribosome biogenesis GTPase / thiamine phosphate phosphatase","0.3865","0.2740","Kushneria sp. X49"
"kus","B9G99_01135","K01011","TST, MPST, sseA","thiosulfate/3-mercaptopyruvate sulfurtransferase","0.0152","0.0317","Kushneria sp. X49"
"kus","B9G99_01140","K01613","psd, PISD","phosphatidylserine decarboxylase","0.2176","0.1484","Kushneria sp. X49"
"kus","B9G99_01185","K01826","hpaF, hpcD","5-carboxymethyl-2-hydroxymuconate isomerase","0.0000 ","0.0002","Kushneria sp. X49"
"kus","B9G99_01195","K01079","serB, PSPH","phosphoserine phosphatase","0.0631","0.1324","Kushneria sp. X49"
"kus","B9G99_01215","K01810","GPI, pgi","glucose-6-phosphate isomerase","0.3262","0.3873","Kushneria sp. X49"
"kus","B9G99_01240","K13529","ada-alkA","AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II","0.0000 ","0.0035","Kushneria sp. X49"
"kus","B9G99_01250","K00956","cysN","sulfate adenylyltransferase subunit 1","0.0302","0.0468","Kushneria sp. X49"
"kus","B9G99_01255","K00957","cysD","sulfate adenylyltransferase subunit 2","0.0245","0.0473","Kushneria sp. X49"
"kus","B9G99_01260","K03651","cpdA","3,5-cyclic-AMP phosphodiesterase","0.0067","0.0203","Kushneria sp. X49"
"kus","B9G99_01270","K01515","nudF","ADP-ribose pyrophosphatase","0.0000 ","0.0343","Kushneria sp. X49"
"kus","B9G99_01340","K13747","nspC","carboxynorspermidine decarboxylase","0.0039","0.0391","Kushneria sp. X49"
"kus","B9G99_01345","K00290","LYS1","saccharopine dehydrogenase (NAD+, L-lysine forming)","0.0039","0.0222","Kushneria sp. X49"
"kus","B9G99_01355","K00121","frmA, ADH5, adhC","S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase","0.0144","0.0255","Kushneria sp. X49"
"kus","B9G99_01370","K07232","chaC","cation transport protein ChaC","0.0000 ","0.0063","Kushneria sp. X49"
"kus","B9G99_01410","K00287","folA","dihydrofolate reductase","0.7829","0.7222","Kushneria sp. X49"
"kus","B9G99_01415","K00560","thyA, TYMS","thymidylate synthase","0.7829","0.8126","Kushneria sp. X49"
"kus","B9G99_01440","K08484","PTS-EI.PTSP, ptsP","phosphotransferase system, enzyme I, PtsP","0.0000 ","0.0020","Kushneria sp. X49"
"kus","B9G99_01445","K08311","nudH","putative (di)nucleoside polyphosphate hydrolase","0.0058","0.0317","Kushneria sp. X49"
"kus","B9G99_01455","K00116","mqo","malate dehydrogenase (quinone)","0.0770","0.0452","Kushneria sp. X49"
"kus","B9G99_01465","K01919","gshA","glutamate--cysteine ligase","0.0526","0.0617","Kushneria sp. X49"
"kus","B9G99_01475","K01610","E4.1.1.49, pckA","phosphoenolpyruvate carboxykinase (ATP)","0.0895","0.1205","Kushneria sp. X49"
"kus","B9G99_01490","K08312","nudE","ADP-ribose diphosphatase","0.0000 ","0.0343","Kushneria sp. X49"
"kus","B9G99_01515","K00863","DAK, TKFC","triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing)","0.0044","0.0029","Kushneria sp. X49"
"kus","B9G99_01530","K01095","pgpA","phosphatidylglycerophosphatase A","0.1284","0.0766","Kushneria sp. X49"
