"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"amu","Amuc_0001","K01515","nudF","ADP-ribose pyrophosphatase","0.0000 ","0.0343","Akkermansia muciniphila"
"amu","Amuc_0002","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Akkermansia muciniphila"
"amu","Amuc_0009","K14170","pheA","chorismate mutase / prephenate dehydratase","0.1083","0.1017","Akkermansia muciniphila"
"amu","Amuc_0010","K01206","FUCA","alpha-L-fucosidase","0.0000 ","0.0000 ","Akkermansia muciniphila"
"amu","Amuc_0011","K01972","E6.5.1.2, ligA, ligB","DNA ligase (NAD+)","0.7656","0.6583","Akkermansia muciniphila"
"amu","Amuc_0012","K00995","pgsA, PGS1","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase","0.5261","0.1601","Akkermansia muciniphila"
"amu","Amuc_0015","K11927","rhlE","ATP-dependent RNA helicase RhlE","0.0000 ","0.0313","Akkermansia muciniphila"
"amu","Amuc_0021","K03092","SIG54, rpoN","RNA polymerase sigma-54 factor","0.0055","0.0160","Akkermansia muciniphila"
"amu","Amuc_0029","K01784","galE, GALE","UDP-glucose 4-epimerase","0.0526","0.0568","Akkermansia muciniphila"
"amu","Amuc_0034","K01881","PARS, proS","prolyl-tRNA synthetase","0.6601","0.5571","Akkermansia muciniphila"
"amu","Amuc_0037","K20265","gadC","glutamate:GABA antiporter","0.0000 ","0.0007","Akkermansia muciniphila"
"amu","Amuc_0038","K01425","glsA, GLS","glutaminase","0.4954","0.4712","Akkermansia muciniphila"
"amu","Amuc_0043","K04066","priA","primosomal protein N (replication factor Y) (superfamily II helicase)","0.1039","0.1241","Akkermansia muciniphila"
"amu","Amuc_0044","K01778","dapF","diaminopimelate epimerase","0.3297","0.2269","Akkermansia muciniphila"
"amu","Amuc_0047","K03183","ubiE","demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase","0.3865","0.2014","Akkermansia muciniphila"
"amu","Amuc_0051","K07462","recJ","single-stranded-DNA-specific exonuclease","0.0042","0.0324","Akkermansia muciniphila"
"amu","Amuc_0065","K01649","leuA, IMS","2-isopropylmalate synthase","0.0107","0.0293","Akkermansia muciniphila"
"amu","Amuc_0068","K00991","ispD","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","0.5995","0.2651","Akkermansia muciniphila"
"amu","Amuc_0070","K01867","WARS, trpS","tryptophanyl-tRNA synthetase","0.5166","0.4923","Akkermansia muciniphila"
"amu","Amuc_0075","K00847","E2.7.1.4, scrK","fructokinase","0.0013","0.0090","Akkermansia muciniphila"
"amu","Amuc_0077","K00639","kbl, GCAT","glycine C-acetyltransferase","0.0021","0.0164","Akkermansia muciniphila"
"amu","Amuc_0085","K03154","thiS","sulfur carrier protein","0.0551","0.0894","Akkermansia muciniphila"
"amu","Amuc_0086","K03572","mutL","DNA mismatch repair protein MutL","0.0103","0.0318","Akkermansia muciniphila"
"amu","Amuc_0090","K01749","hemC, HMBS","hydroxymethylbilane synthase","0.4471","0.2333","Akkermansia muciniphila"
"amu","Amuc_0091","K02492","hemA","glutamyl-tRNA reductase","0.2206","0.1199","Akkermansia muciniphila"
