"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"abi","Aboo_0002","K13280","SEC11, sipW","signal peptidase, endoplasmic reticulum-type","0.0000 ","0.0806","Aciduliprofundum boonei"
"abi","Aboo_0004","K01480","speB","agmatinase","0.0031","0.0043","Aciduliprofundum boonei"
"abi","Aboo_0024","K02966","RP-S19e, RPS19","small subunit ribosomal protein S19e","0.0000 ","0.2901","Aciduliprofundum boonei"
"abi","Aboo_0026","K02924","RP-L39e, RPL39","large subunit ribosomal protein L39e","0.0000 ","0.2901","Aciduliprofundum boonei"
"abi","Aboo_0027","K02910","RP-L31e, RPL31","large subunit ribosomal protein L31e","0.0000 ","0.2901","Aciduliprofundum boonei"
"abi","Aboo_0039","K00926","arcC","carbamate kinase","0.0206","0.0235","Aciduliprofundum boonei"
"abi","Aboo_0042","K01866","YARS, tyrS","tyrosyl-tRNA synthetase","0.6601","0.5571","Aciduliprofundum boonei"
"abi","Aboo_0052","K00015","gyaR","glyoxylate reductase","0.0179","0.0057","Aciduliprofundum boonei"
"abi","Aboo_0054","K01892","HARS, hisS","histidyl-tRNA synthetase","0.6103","0.5347","Aciduliprofundum boonei"
"abi","Aboo_0057","K00176","korD, oorD","2-oxoglutarate ferredoxin oxidoreductase subunit delta","0.0206","0.2277","Aciduliprofundum boonei"
"abi","Aboo_0058","K00174","korA, oorA, oforA","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha","0.7777","0.7464","Aciduliprofundum boonei"
"abi","Aboo_0059","K00175","korB, oorB, oforB","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta","0.7777","0.7464","Aciduliprofundum boonei"
"abi","Aboo_0060","K00177","korC, oorC","2-oxoglutarate ferredoxin oxidoreductase subunit gamma","0.0044","0.1681","Aciduliprofundum boonei"
"abi","Aboo_0061","K00600","glyA, SHMT","glycine hydroxymethyltransferase","0.3164","0.4597","Aciduliprofundum boonei"
"abi","Aboo_0067","K02866","RP-L10e, RPL10","large subunit ribosomal protein L10e","0.0000 ","0.6883","Aciduliprofundum boonei"
"abi","Aboo_0070","K02950","RP-S12, MRPS12, rpsL","small subunit ribosomal protein S12","0.5625","0.6211","Aciduliprofundum boonei"
"abi","Aboo_0071","K02992","RP-S7, MRPS7, rpsG","small subunit ribosomal protein S7","0.7119","0.6883","Aciduliprofundum boonei"
"abi","Aboo_0074","K02946","RP-S10, MRPS10, rpsJ","small subunit ribosomal protein S10","0.4873","0.5756","Aciduliprofundum boonei"
"abi","Aboo_0078","K00858","ppnK, NADK","NAD+ kinase","0.5327","0.4578","Aciduliprofundum boonei"
"abi","Aboo_0079","K01092","E3.1.3.25, IMPA, suhB","myo-inositol-1(or 4)-monophosphatase","0.1110","0.1479","Aciduliprofundum boonei"
"abi","Aboo_0084","K00266","gltD","glutamate synthase (NADPH/NADH) small chain","0.2338","0.2051","Aciduliprofundum boonei"
"abi","Aboo_0086","K00303","soxB","sarcosine oxidase, subunit beta","0.0000 ","0.0023","Aciduliprofundum boonei"
"abi","Aboo_0089","K00302","soxA","sarcosine oxidase, subunit alpha","0.0000 ","0.0010","Aciduliprofundum boonei"
"abi","Aboo_0091","K01885","EARS, gltX","glutamyl-tRNA synthetase","0.6626","0.5645","Aciduliprofundum boonei"
"abi","Aboo_0094","K01874","MARS, metG","methionyl-tRNA synthetase","0.3906","0.3932","Aciduliprofundum boonei"
"abi","Aboo_0101","K01126","E3.1.4.46, glpQ, ugpQ","glycerophosphoryl diester phosphodiesterase","0.0000 ","0.0333","Aciduliprofundum boonei"
"abi","Aboo_0102","K01491","folD","methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase","0.4306","0.4659","Aciduliprofundum boonei"
"abi","Aboo_0110","K03635","MOCS2B, moaE","molybdopterin synthase catalytic subunit","0.0115","0.0336","Aciduliprofundum boonei"
"abi","Aboo_0112","K21029","moeB","molybdopterin-synthase adenylyltransferase","0.0716","0.0757","Aciduliprofundum boonei"
"abi","Aboo_0113","K03636","moaD, cysO","sulfur-carrier protein","0.0000 ","0.0140","Aciduliprofundum boonei"
"abi","Aboo_0116","K00788","thiE","thiamine-phosphate pyrophosphorylase","0.1443","0.1297","Aciduliprofundum boonei"
"abi","Aboo_0119","K21929","udg","uracil-DNA glycosylase","0.0000 ","0.0182","Aciduliprofundum boonei"
"abi","Aboo_0123","K03433","psmB, prcB","proteasome beta subunit","0.0000 ","0.0017","Aciduliprofundum boonei"
"abi","Aboo_0128","K01704","leuD, IPMI-S","3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit","0.0482","0.0748","Aciduliprofundum boonei"
"abi","Aboo_0129","K01703","leuC, IPMI-L","3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit","0.0463","0.0763","Aciduliprofundum boonei"
"abi","Aboo_0148","K01784","galE, GALE","UDP-glucose 4-epimerase","0.0526","0.0568","Aciduliprofundum boonei"
"abi","Aboo_0154","K01870","IARS, ileS","isoleucyl-tRNA synthetase","0.7341","0.5753","Aciduliprofundum boonei"
"abi","Aboo_0156","K01619","deoC, DERA","deoxyribose-phosphate aldolase","0.0058","0.0133","Aciduliprofundum boonei"
"abi","Aboo_0157","K03572","mutL","DNA mismatch repair protein MutL","0.0103","0.0318","Aciduliprofundum boonei"
"abi","Aboo_0158","K00611","OTC, argF, argI","ornithine carbamoyltransferase","0.0206","0.0571","Aciduliprofundum boonei"
"abi","Aboo_0161","K01470","E3.5.2.10","creatinine amidohydrolase","0.0206","0.0067","Aciduliprofundum boonei"
