"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"fau","Fraau_0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Frateuria aurantia"
"fau","Fraau_0002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Frateuria aurantia"
"fau","Fraau_0003","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Frateuria aurantia"
"fau","Fraau_0011","K06133","LYS5, acpT","4-phosphopantetheinyl transferase","0.0206","0.1975","Frateuria aurantia"
"fau","Fraau_0020","K00036","G6PD, zwf","glucose-6-phosphate 1-dehydrogenase","0.0214","0.0549","Frateuria aurantia"
"fau","Fraau_0022","K00854","xylB, XYLB","xylulokinase","0.0000 ","0.0007","Frateuria aurantia"
"fau","Fraau_0024","K03841","FBP, fbp","fructose-1,6-bisphosphatase I","0.5073","0.5137","Frateuria aurantia"
"fau","Fraau_0027","K00655","plsC","1-acyl-sn-glycerol-3-phosphate acyltransferase","0.7119","0.5099","Frateuria aurantia"
"fau","Fraau_0036","K06153","bacA","undecaprenyl-diphosphatase","0.0287","0.0496","Frateuria aurantia"
"fau","Fraau_0039","K01866","YARS, tyrS","tyrosyl-tRNA synthetase","0.6601","0.5571","Frateuria aurantia"
"fau","Fraau_0040","K01977","16SrRNA, rrs","16S ribosomal RNA","0.0000 ","0.3104","Frateuria aurantia"
"fau","Fraau_0041","K14227","tRNA-Ile","tRNA Ile","0.0000 ","0.2024","Frateuria aurantia"
"fau","Fraau_0042","K14218","tRNA-Ala","tRNA Ala","0.0060","0.2024","Frateuria aurantia"
"fau","Fraau_0043","K01980","23SrRNA, rrl","23S ribosomal RNA","0.0000 ","0.3104","Frateuria aurantia"
"fau","Fraau_0044","K01985","5SrRNA, rrf","5S ribosomal RNA","0.0060","0.3104","Frateuria aurantia"
"fau","Fraau_0047","K01977","16SrRNA, rrs","16S ribosomal RNA","0.0000 ","0.3104","Frateuria aurantia"
"fau","Fraau_0048","K14227","tRNA-Ile","tRNA Ile","0.0000 ","0.2024","Frateuria aurantia"
"fau","Fraau_0049","K14218","tRNA-Ala","tRNA Ala","0.0060","0.2024","Frateuria aurantia"
"fau","Fraau_0050","K01980","23SrRNA, rrl","23S ribosomal RNA","0.0000 ","0.3104","Frateuria aurantia"
"fau","Fraau_0051","K01985","5SrRNA, rrf","5S ribosomal RNA","0.0060","0.3104","Frateuria aurantia"
"fau","Fraau_0053","K00762","pyrE","orotate phosphoribosyltransferase","0.0259","0.1665","Frateuria aurantia"
"fau","Fraau_0054","K01142","E3.1.11.2, xthA","exodeoxyribonuclease III","0.0010","0.0110","Frateuria aurantia"
"fau","Fraau_0055","K08218","ampG","MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG","0.0000 ","0.0004","Frateuria aurantia"
"fau","Fraau_0057","K06152","E1.1.99.3G","gluconate 2-dehydrogenase gamma chain","0.0000 ","0.0224","Frateuria aurantia"
"fau","Fraau_0058","K06151","E1.1.99.3A","gluconate 2-dehydrogenase alpha chain","0.0000 ","0.0127","Frateuria aurantia"
"fau","Fraau_0063","K01625","eda","2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase","0.0053","0.0197","Frateuria aurantia"
"fau","Fraau_0064","K01690","edd","phosphogluconate dehydratase","0.0000 ","0.0297","Frateuria aurantia"
"fau","Fraau_0065","K01057","PGLS, pgl, devB","6-phosphogluconolactonase","0.0160","0.0142","Frateuria aurantia"
"fau","Fraau_0066","K00036","G6PD, zwf","glucose-6-phosphate 1-dehydrogenase","0.0214","0.0549","Frateuria aurantia"
"fau","Fraau_0072","K04042","glmU","bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase","0.5073","0.2081","Frateuria aurantia"
"fau","Fraau_0073","K01785","galM, GALM","aldose 1-epimerase","0.0000 ","0.0000 ","Frateuria aurantia"
"fau","Fraau_0075","K02078","acpP","acyl carrier protein","0.4873","0.1020","Frateuria aurantia"
"fau","Fraau_0083","K00647","fabB","3-oxoacyl-[acyl-carrier-protein] synthase I","0.7777","0.5553","Frateuria aurantia"
"fau","Fraau_0084","K00228","CPOX, hemF","coproporphyrinogen III oxidase","0.3618","0.1531","Frateuria aurantia"
"fau","Fraau_0088","K00059","fabG","3-oxoacyl-[acyl-carrier protein] reductase","0.7026","0.4376","Frateuria aurantia"
"fau","Fraau_0089","K01834","PGAM, gpmA","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase","0.4443","0.4971","Frateuria aurantia"
"fau","Fraau_0093","K14731","mlhB, chnC","epsilon-lactone hydrolase","0.0000 ","0.0084","Frateuria aurantia"
"fau","Fraau_0095","K01637","E4.1.3.1, aceA","isocitrate lyase","0.0000 ","0.0000 ","Frateuria aurantia"
"fau","Fraau_0096","K01638","aceB, glcB","malate synthase","0.0000 ","0.0000 ","Frateuria aurantia"
"fau","Fraau_0099","K00031","IDH1, IDH2, icd","isocitrate dehydrogenase","0.1443","0.2055","Frateuria aurantia"
"fau","Fraau_0107","K02454","gspE","general secretion pathway protein E","0.0000 ","0.0010","Frateuria aurantia"
"fau","Fraau_0108","K02455","gspF","general secretion pathway protein F","0.0000 ","0.0009","Frateuria aurantia"
"fau","Fraau_0109","K02456","gspG","general secretion pathway protein G","0.0000 ","0.0007","Frateuria aurantia"
"fau","Fraau_0110","K02457","gspH","general secretion pathway protein H","0.0029","0.0007","Frateuria aurantia"
"fau","Fraau_0111","K02458","gspI","general secretion pathway protein I","0.0000 ","0.0007","Frateuria aurantia"
"fau","Fraau_0112","K02459","gspJ","general secretion pathway protein J","0.0000 ","0.0007","Frateuria aurantia"
"fau","Fraau_0113","K02460","gspK","general secretion pathway protein K","0.0000 ","0.0005","Frateuria aurantia"
"fau","Fraau_0114","K02461","gspL","general secretion pathway protein L","0.0024","0.0036","Frateuria aurantia"
"fau","Fraau_0115","K02462","gspM","general secretion pathway protein M","0.0000 ","0.0005","Frateuria aurantia"
"fau","Fraau_0117","K02453","gspD","general secretion pathway protein D","0.0000 ","0.0005","Frateuria aurantia"
"fau","Fraau_0132","K00526","E1.17.4.1B, nrdB, nrdF","ribonucleoside-diphosphate reductase beta chain","0.7656","0.6595","Frateuria aurantia"
"fau","Fraau_0133","K00525","E1.17.4.1A, nrdA, nrdE","ribonucleoside-diphosphate reductase alpha chain","0.7656","0.6595","Frateuria aurantia"
"fau","Fraau_0140","K01521","cdh","CDP-diacylglycerol pyrophosphatase","0.0000 ","0.0333","Frateuria aurantia"
"fau","Fraau_0146","K07799","mdtA","membrane fusion protein, multidrug efflux system","0.0000 ","0.0011","Frateuria aurantia"
"fau","Fraau_0147","K07788","mdtB","multidrug efflux pump","0.0000 ","0.0015","Frateuria aurantia"
