"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"cdt","CDHC01_0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Corynebacterium diphtheriae HC01"
"cdt","CDHC01_0002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Corynebacterium diphtheriae HC01"
"cdt","CDHC01_0003","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Corynebacterium diphtheriae HC01"
"cdt","CDHC01_0023","K03767","PPIA","peptidyl-prolyl cis-trans isomerase A (cyclophilin A)","0.0000 ","0.0178","Corynebacterium diphtheriae HC01"
"cdt","CDHC01_0027","K03147","thiC","phosphomethylpyrimidine synthase","0.0335","0.1146","Corynebacterium diphtheriae HC01"
"cdt","CDHC01_0028","K00788","thiE","thiamine-phosphate pyrophosphorylase","0.1443","0.1297","Corynebacterium diphtheriae HC01"
"cdt","CDHC01_0029","K03153","thiO","glycine oxidase","0.0572","0.0832","Corynebacterium diphtheriae HC01"
"cdt","CDHC01_0030","K03149","thiG","thiazole synthase","0.1086","0.1495","Corynebacterium diphtheriae HC01"
"cdt","CDHC01_0031","K21147","moeZR, moeBR","sulfur-carrier protein adenylyltransferase/sulfurtransferase","0.0631","0.0136","Corynebacterium diphtheriae HC01"
"cdt","CDHC01_0032","K00941","thiD","hydroxymethylpyrimidine/phosphomethylpyrimidine kinase","0.1238","0.1645","Corynebacterium diphtheriae HC01"
"cdt","CDHC01_0044","K05364","pbpA","penicillin-binding protein A","0.0000 ","0.0344","Corynebacterium diphtheriae HC01"
"cdt","CDHC01_0064","K18104","abcA, bmrA","ATP-binding cassette, subfamily B, bacterial AbcA/BmrA","0.0000 ","0.0112","Corynebacterium diphtheriae HC01"
"cdt","CDHC01_0087","K20491","nisE, spaE, cprB, epiE","lantibiotic transport system permease protein","0.0000 ","0.0203","Corynebacterium diphtheriae HC01"
"cdt","CDHC01_0088","K20490","nisF, spaF, cprA, epiF","lantibiotic transport system ATP-binding protein","0.0000 ","0.0000 ","Corynebacterium diphtheriae HC01"
"cdt","CDHC01_0092","K05846","opuBD","osmoprotectant transport system permease protein","0.0000 ","0.0053","Corynebacterium diphtheriae HC01"
