"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"lrh","LGG_00001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Lactobacillus rhamnosus GG"
"lrh","LGG_00002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Lactobacillus rhamnosus GG"
"lrh","LGG_00004","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Lactobacillus rhamnosus GG"
"lrh","LGG_00010","K03111","ssb","single-strand DNA-binding protein","0.4028","0.5247","Lactobacillus rhamnosus GG"
"lrh","LGG_00011","K02990","RP-S6, MRPS6, rpsF","small subunit ribosomal protein S6","0.5030","0.5709","Lactobacillus rhamnosus GG"
"lrh","LGG_00012","K03111","ssb","single-strand DNA-binding protein","0.4028","0.5247","Lactobacillus rhamnosus GG"
"lrh","LGG_00013","K02963","RP-S18, MRPS18, rpsR","small subunit ribosomal protein S18","0.4440","0.5564","Lactobacillus rhamnosus GG"
"lrh","LGG_00016","K00425","cydA","cytochrome d ubiquinol oxidase subunit I","0.0184","0.0390","Lactobacillus rhamnosus GG"
"lrh","LGG_00050","K01195","uidA, GUSB","beta-glucuronidase","0.0000 ","0.0000 ","Lactobacillus rhamnosus GG"
"lrh","LGG_00052","K01625","eda","2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase","0.0053","0.0197","Lactobacillus rhamnosus GG"
"lrh","LGG_00053","K00874","kdgK","2-dehydro-3-deoxygluconokinase","0.0018","0.0093","Lactobacillus rhamnosus GG"
"lrh","LGG_00054","K01812","uxaC","glucuronate isomerase","0.0000 ","4.31E-","Lactobacillus rhamnosus GG"
"lrh","LGG_00055","K01812","uxaC","glucuronate isomerase","0.0000 ","4.31E-","Lactobacillus rhamnosus GG"
"lrh","LGG_00056","K01686","uxuA","mannonate dehydratase","0.0000 ","4.31E-","Lactobacillus rhamnosus GG"
"lrh","LGG_00057","K00040","uxuB","fructuronate reductase","0.0000 ","4.31E-","Lactobacillus rhamnosus GG"
"lrh","LGG_00060","K00874","kdgK","2-dehydro-3-deoxygluconokinase","0.0018","0.0093","Lactobacillus rhamnosus GG"
"lrh","LGG_00071","K12960","mtaD","5-methylthioadenosine/S-adenosylhomocysteine deaminase","0.0000 ","0.0141","Lactobacillus rhamnosus GG"
"lrh","LGG_00075","K05846","opuBD","osmoprotectant transport system permease protein","0.0000 ","0.0053","Lactobacillus rhamnosus GG"
"lrh","LGG_00076","K05845","opuC","osmoprotectant transport system substrate-binding protein","0.0000 ","0.0053","Lactobacillus rhamnosus GG"
"lrh","LGG_00077","K05846","opuBD","osmoprotectant transport system permease protein","0.0000 ","0.0053","Lactobacillus rhamnosus GG"
"lrh","LGG_00078","K05847","opuA","osmoprotectant transport system ATP-binding protein","0.0000 ","0.0053","Lactobacillus rhamnosus GG"
"lrh","LGG_00090","K02794","PTS-Man-EIIB, manX","PTS system, mannose-specific IIB component","0.0116","0.0074","Lactobacillus rhamnosus GG"
"lrh","LGG_00092","K02768","PTS-Fru-EIIA, fruB","PTS system, fructose-specific IIA component","0.0016","0.0042","Lactobacillus rhamnosus GG"
"lrh","LGG_00095","K01223","E3.2.1.86B, bglA","6-phospho-beta-glucosidase","0.0000 ","0.0004","Lactobacillus rhamnosus GG"
"lrh","LGG_00098","K01695","trpA","tryptophan synthase alpha chain","0.0606","0.0979","Lactobacillus rhamnosus GG"
"lrh","LGG_00099","K01696","trpB","tryptophan synthase beta chain","0.0606","0.0979","Lactobacillus rhamnosus GG"
"lrh","LGG_00100","K01817","trpF","phosphoribosylanthranilate isomerase","0.0472","0.0773","Lactobacillus rhamnosus GG"
"lrh","LGG_00101","K01609","trpC","indole-3-glycerol phosphate synthase","0.0579","0.0881","Lactobacillus rhamnosus GG"
"lrh","LGG_00102","K00766","trpD","anthranilate phosphoribosyltransferase","0.0503","0.0927","Lactobacillus rhamnosus GG"
"lrh","LGG_00107","K01790","rfbC, rmlC","dTDP-4-dehydrorhamnose 3,5-epimerase","0.0463","0.0857","Lactobacillus rhamnosus GG"
"lrh","LGG_00108","K00215","dapB","4-hydroxy-tetrahydrodipicolinate reductase","0.5376","0.5651","Lactobacillus rhamnosus GG"
"lrh","LGG_00109","K01714","dapA","4-hydroxy-tetrahydrodipicolinate synthase","0.4899","0.3442","Lactobacillus rhamnosus GG"
"lrh","LGG_00110","K05823","dapL","N-acetyldiaminopimelate deacetylase","0.0071","0.0720","Lactobacillus rhamnosus GG"
"lrh","LGG_00111","K05822","dapH, dapD","tetrahydrodipicolinate N-acetyltransferase","0.0071","0.1480","Lactobacillus rhamnosus GG"
"lrh","LGG_00112","K01586","lysA","diaminopimelate decarboxylase","0.0710","0.1073","Lactobacillus rhamnosus GG"
"lrh","LGG_00113","K00928","lysC","aspartate kinase","0.3479","0.4527","Lactobacillus rhamnosus GG"
"lrh","LGG_00114","K01778","dapF","diaminopimelate epimerase","0.3297","0.2269","Lactobacillus rhamnosus GG"
"lrh","LGG_00115","K00133","asd","aspartate-semialdehyde dehydrogenase","0.4295","0.3677","Lactobacillus rhamnosus GG"
"lrh","LGG_00122","K02939","RP-L9, MRPL9, rplI","large subunit ribosomal protein L9","0.0090","0.3152","Lactobacillus rhamnosus GG"
"lrh","LGG_00123","K02314","dnaB","replicative DNA helicase","0.6807","0.7836","Lactobacillus rhamnosus GG"
"lrh","LGG_00125","K02808","PTS-Scr-EIIA, scrA, ptsS","PTS system, sucrose-specific IIA component","0.0000 ","0.0019","Lactobacillus rhamnosus GG"
"lrh","LGG_00126","K07106","murQ","N-acetylmuramic acid 6-phosphate etherase","0.0000 ","0.0172","Lactobacillus rhamnosus GG"
"lrh","LGG_00133","K01939","purA, ADSS","adenylosuccinate synthase","0.1496","0.2426","Lactobacillus rhamnosus GG"
"lrh","LGG_00138","K21636","nrdD","ribonucleoside-triphosphate reductase (formate)","0.3500","0.1132","Lactobacillus rhamnosus GG"
"lrh","LGG_00148","K01921","ddl","D-alanine-D-alanine ligase","0.5987","0.5198","Lactobacillus rhamnosus GG"
"lrh","LGG_00158","K03778","ldhA","D-lactate dehydrogenase","0.0016","0.0134","Lactobacillus rhamnosus GG"
"lrh","LGG_00159","K02760","PTS-Cel-EIIB, celA, chbB","PTS system, cellobiose-specific IIB component","0.0029","0.0027","Lactobacillus rhamnosus GG"
"lrh","LGG_00160","K02759","PTS-Cel-EIIA, celC, chbA","PTS system, cellobiose-specific IIA component","0.0000 ","0.0002","Lactobacillus rhamnosus GG"
"lrh","LGG_00162","K02761","PTS-Cel-EIIC, celB, chbC","PTS system, cellobiose-specific IIC component","0.0000 ","0.0002","Lactobacillus rhamnosus GG"
"lrh","LGG_00163","K01223","E3.2.1.86B, bglA","6-phospho-beta-glucosidase","0.0000 ","0.0004","Lactobacillus rhamnosus GG"
"lrh","LGG_00172","K10831","tauB","taurine transport system ATP-binding protein","0.0000 ","0.0000 ","Lactobacillus rhamnosus GG"
"lrh","LGG_00173","K15551","tauA","taurine transport system substrate-binding protein","0.0000 ","0.0000 ","Lactobacillus rhamnosus GG"
"lrh","LGG_00174","K15552","tauC","taurine transport system permease protein","0.0000 ","0.0007","Lactobacillus rhamnosus GG"
"lrh","LGG_00190","K00925","ackA","acetate kinase","0.0298","0.0659","Lactobacillus rhamnosus GG"
"lrh","LGG_00193","K01624","FBA, fbaA","fructose-bisphosphate aldolase, class II","0.5327","0.3946","Lactobacillus rhamnosus GG"
"lrh","LGG_00194","K03475","PTS-Ula-EIIC, ulaA, sgaT","PTS system, ascorbate-specific IIC component","0.0026","0.0060","Lactobacillus rhamnosus GG"
"lrh","LGG_00200","K01621","xfp, xpk","xylulose-5-phosphate/fructose-6-phosphate phosphoketolase","0.0464","0.0261","Lactobacillus rhamnosus GG"
"lrh","LGG_00201","K15580","oppA, mppA","oligopeptide transport system substrate-binding protein","0.0000 ","0.0068","Lactobacillus rhamnosus GG"
"lrh","LGG_00232","K01560","E3.8.1.2","2-haloacid dehalogenase","0.0000 ","0.0388","Lactobacillus rhamnosus GG"
"lrh","LGG_00249","K00088","IMPDH, guaB","IMP dehydrogenase","0.3003","0.3932","Lactobacillus rhamnosus GG"
"lrh","LGG_00254","K07258","dacC, dacA, dacD","serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6)","0.0012","0.0145","Lactobacillus rhamnosus GG"
"lrh","LGG_00257","K01928","murE","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase","0.5681","0.4831","Lactobacillus rhamnosus GG"
"lrh","LGG_00258","K01779","racD","aspartate racemase","0.0000 ","0.0000 ","Lactobacillus rhamnosus GG"
"lrh","LGG_00262","K00140","mmsA, iolA, ALDH6A1","malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase","0.0000 ","0.0040","Lactobacillus rhamnosus GG"
"lrh","LGG_00263","K03337","iolB","5-deoxy-glucuronate isomerase","0.0000 ","0.0025","Lactobacillus rhamnosus GG"
"lrh","LGG_00264","K03338","iolC","5-dehydro-2-deoxygluconokinase","0.0000 ","0.0052","Lactobacillus rhamnosus GG"
"lrh","LGG_00265","K03336","iolD","3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)","0.0000 ","0.0065","Lactobacillus rhamnosus GG"
"lrh","LGG_00266","K00010","iolG","myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase","0.0000 ","0.0012","Lactobacillus rhamnosus GG"
"lrh","LGG_00267","K00010","iolG","myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase","0.0000 ","0.0012","Lactobacillus rhamnosus GG"
"lrh","LGG_00268","K03335","iolE","inosose dehydratase","0.0000 ","0.0025","Lactobacillus rhamnosus GG"
"lrh","LGG_00269","K03339","iolJ","6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase","0.0000 ","0.1070","Lactobacillus rhamnosus GG"
"lrh","LGG_00271","K06606","iolI","2-keto-myo-inositol isomerase","0.0000 ","0.0025","Lactobacillus rhamnosus GG"
"lrh","LGG_00274","K00033","PGD, gnd, gntZ","6-phosphogluconate dehydrogenase","0.0170","0.0284","Lactobacillus rhamnosus GG"
"lrh","LGG_00275","K00851","E2.7.1.12, gntK, idnK","gluconokinase","0.0000 ","0.0066","Lactobacillus rhamnosus GG"
"lrh","LGG_00288","K00020","mmsB, HIBADH","3-hydroxyisobutyrate dehydrogenase","0.0000 ","0.0024","Lactobacillus rhamnosus GG"
"lrh","LGG_00298","K03100","lepB, TPP","signal peptidase I","0.3262","0.4509","Lactobacillus rhamnosus GG"
"lrh","LGG_00313","K01999","livK","branched-chain amino acid transport system substrate-binding protein","0.0000 ","0.0005","Lactobacillus rhamnosus GG"
"lrh","LGG_00314","K01997","livH","branched-chain amino acid transport system permease protein","0.0000 ","0.0000 ","Lactobacillus rhamnosus GG"
"lrh","LGG_00315","K01998","livM","branched-chain amino acid transport system permease protein","0.0000 ","0.0000 ","Lactobacillus rhamnosus GG"
"lrh","LGG_00316","K01995","livG","branched-chain amino acid transport system ATP-binding protein","0.0000 ","0.0002","Lactobacillus rhamnosus GG"
"lrh","LGG_00317","K01996","livF","branched-chain amino acid transport system ATP-binding protein","0.0000 ","0.0002","Lactobacillus rhamnosus GG"
"lrh","LGG_00320","K02761","PTS-Cel-EIIC, celB, chbC","PTS system, cellobiose-specific IIC component","0.0000 ","0.0002","Lactobacillus rhamnosus GG"
"lrh","LGG_00321","K01619","deoC, DERA","deoxyribose-phosphate aldolase","0.0058","0.0133","Lactobacillus rhamnosus GG"
"lrh","LGG_00322","K01839","deoB","phosphopentomutase","0.0018","0.0086","Lactobacillus rhamnosus GG"
"lrh","LGG_00323","K03784","deoD","purine-nucleoside phosphorylase","0.0402","0.0637","Lactobacillus rhamnosus GG"
"lrh","LGG_00331","K01809","manA, MPI","mannose-6-phosphate isomerase","0.0716","0.0718","Lactobacillus rhamnosus GG"
"lrh","LGG_00334","K01443","nagA, AMDHD2","N-acetylglucosamine-6-phosphate deacetylase","0.0053","0.0294","Lactobacillus rhamnosus GG"
"lrh","LGG_00336","K12308","bgaB, lacA","beta-galactosidase","0.0000 ","0.0038","Lactobacillus rhamnosus GG"
"lrh","LGG_00337","K02794","PTS-Man-EIIB, manX","PTS system, mannose-specific IIB component","0.0116","0.0074","Lactobacillus rhamnosus GG"
"lrh","LGG_00338","K02795","PTS-Man-EIIC, manY","PTS system, mannose-specific IIC component","0.0116","0.0074","Lactobacillus rhamnosus GG"
"lrh","LGG_00339","K02796","PTS-Man-EIID, manZ","PTS system, mannose-specific IID component","0.0116","0.0076","Lactobacillus rhamnosus GG"
