"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"ccol","5S_RNA-1","K01985","5SrRNA, rrf","5S ribosomal RNA","0.0060","0.3104","Campylobacter coli 76339"
"ccol","5S_RNA-2","K01985","5SrRNA, rrf","5S ribosomal RNA","0.0060","0.3104","Campylobacter coli 76339"
"ccol","5S_RNA-3","K01985","5SrRNA, rrf","5S ribosomal RNA","0.0060","0.3104","Campylobacter coli 76339"
"ccol","5S_RNA-4","K01985","5SrRNA, rrf","5S ribosomal RNA","0.0060","0.3104","Campylobacter coli 76339"
"ccol","BN865_00005c","K03406","mcp","methyl-accepting chemotaxis protein","0.0071","0.0042","Campylobacter coli 76339"
"ccol","BN865_00140c","K00245","frdB","fumarate reductase iron-sulfur subunit","0.2589","0.2230","Campylobacter coli 76339"
"ccol","BN865_00150c","K00244","frdA","fumarate reductase flavoprotein subunit","0.2589","0.1712","Campylobacter coli 76339"
"ccol","BN865_00160c","K00246","frdC","fumarate reductase subunit C","0.2589","0.2178","Campylobacter coli 76339"
"ccol","BN865_00190c","K00014","aroE","shikimate dehydrogenase","0.1039","0.1242","Campylobacter coli 76339"
"ccol","BN865_00220c","K00600","glyA, SHMT","glycine hydroxymethyltransferase","0.3164","0.4597","Campylobacter coli 76339"
"ccol","BN865_00230c","K00600","glyA, SHMT","glycine hydroxymethyltransferase","0.3164","0.4597","Campylobacter coli 76339"
"ccol","BN865_00240c","K04567","KARS, lysS","lysyl-tRNA synthetase, class II","0.4899","0.4350","Campylobacter coli 76339"
"ccol","BN865_00270c","K02435","gatC, GATC","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C","0.4842","0.3799","Campylobacter coli 76339"
"ccol","BN865_00310","K03525","coaX","type III pantothenate kinase","0.4954","0.4088","Campylobacter coli 76339"
"ccol","BN865_00320","K00116","mqo","malate dehydrogenase (quinone)","0.0770","0.0452","Campylobacter coli 76339"
"ccol","BN865_00330","K00873","PK, pyk","pyruvate kinase","0.7341","0.8327","Campylobacter coli 76339"
"ccol","BN865_00360c","K01875","SARS, serS","seryl-tRNA synthetase","0.6103","0.5347","Campylobacter coli 76339"
"ccol","BN865_00370c","K01867","WARS, trpS","tryptophanyl-tRNA synthetase","0.5166","0.4923","Campylobacter coli 76339"
"ccol","BN865_00380c","K00891","E2.7.1.71, aroK, aroL","shikimate kinase","0.1756","0.1196","Campylobacter coli 76339"
"ccol","BN865_00420","K01627","kdsA","2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase)","0.2898","0.2015","Campylobacter coli 76339"
"ccol","BN865_00430","K00794","ribH, RIB4","6,7-dimethyl-8-ribityllumazine synthase","0.2177","0.2963","Campylobacter coli 76339"
"ccol","BN865_00450","K01591","pyrF","orotidine-5-phosphate decarboxylase","0.0665","0.1970","Campylobacter coli 76339"
"ccol","BN865_00560c","K02970","RP-S21, MRPS21, rpsU","small subunit ribosomal protein S21","0.2105","0.4343","Campylobacter coli 76339"
"ccol","BN865_00590","K03585","acrA, mexA, adeI, smeD, mtrC, cmeA","membrane fusion protein, multidrug efflux system","0.0015","0.0094","Campylobacter coli 76339"
