"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"wbm","Wbm0001","K01599","hemE, UROD","uroporphyrinogen decarboxylase","0.4306","0.2372","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0002","K00812","aspB","aspartate aminotransferase","0.2316","0.1300","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0005","K00600","glyA, SHMT","glycine hydroxymethyltransferase","0.3164","0.4597","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0012","K01876","DARS, aspS","aspartyl-tRNA synthetase","0.6601","0.5571","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0014","K02193","ccmA","heme exporter protein A","0.0206","0.0071","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0018","K02067","mlaD, linM","phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein","0.0000 ","0.0053","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0019","K00962","pnp, PNPT1","polyribonucleotide nucleotidyltransferase","0.0841","0.1783","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0020","K02956","RP-S15, MRPS15, rpsO","small subunit ribosomal protein S15","0.2910","0.4866","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0021","K04487","iscS, NFS1","cysteine desulfurase","0.4010","0.3030","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0023","K09810","lolD","lipoprotein-releasing system ATP-binding protein","0.3618","0.0231","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0025","K01129","dgt","dGTPase","0.0000 ","0.0331","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0026","K11752","ribD","diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase","0.1944","0.2829","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0028","K04487","iscS, NFS1","cysteine desulfurase","0.4010","0.3030","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0039","K02011","afuB, fbpB","iron(III) transport system permease protein","0.0098","0.0095","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0041","K01589","purK","5-(carboxyamino)imidazole ribonucleotide synthase","0.0429","0.0792","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0042","K00133","asd","aspartate-semialdehyde dehydrogenase","0.4295","0.3677","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0046","K03527","ispH, lytB","4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase","0.5261","0.3796","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0049","K03106","SRP54, ffh","signal recognition particle subunit SRP54","0.5327","0.5766","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0052","K02372","fabZ","3-hydroxyacyl-[acyl-carrier-protein] dehydratase","0.5987","0.6766","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0055","K11749","rseP","regulator of sigma E protease","0.0563","0.0923","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0059","K02945","RP-S1, rpsA","small subunit ribosomal protein S1","0.3635","0.5201","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0064","K03185","ubiH","2-octaprenyl-6-methoxyphenol hydroxylase","0.4117","0.0775","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0072","K03186","ubiX, bsdB, PAD1","flavin prenyltransferase","0.0788","0.0786","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0073","K01491","folD","methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase","0.4306","0.4659","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0075","K05515","mrdA","penicillin-binding protein 2","0.2106","0.0687","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0077","K01881","PARS, proS","prolyl-tRNA synthetase","0.6601","0.5571","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0078","K00997","acpS","holo-[acyl-carrier protein] synthase","0.2267","0.2984","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0083","K00793","ribE, RIB5","riboflavin synthase","0.2177","0.2963","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0087","K01889","FARSA, pheS","phenylalanyl-tRNA synthetase alpha chain","0.6601","0.5571","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0088","K04042","glmU","bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase","0.5073","0.2081","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0092","K02897","RP-L25, rplY","large subunit ribosomal protein L25","0.0966","0.3652","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0097","K11645","fbaB","fructose-bisphosphate aldolase, class I","0.5680","0.4639","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0098","K00254","DHODH, pyrD","dihydroorotate dehydrogenase","0.0463","0.1443","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0102","K02435","gatC, GATC","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C","0.4842","0.3799","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0103","K00948","PRPS, prsA","ribose-phosphate pyrophosphokinase","0.7656","0.8943","Wolbachia wBm (Brugia malayi)"
"wbm","Wbm0108","K00658","DLST, sucB","2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)","0.3018","0.2626","Wolbachia wBm (Brugia malayi)"
