"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"oca","OCAR_4024","K07787","cusA, silA","Cu(I)/Ag(I) efflux system membrane protein CusA/SilA","0.0000 ","0.0007","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4025","K07798","cusB, silB","membrane fusion protein, Cu(I)/Ag(I) efflux system","0.0000 ","0.0011","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4046","K01470","E3.5.2.10","creatinine amidohydrolase","0.0206","0.0067","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4049","K14219","tRNA-Arg","tRNA Arg","0.0000 ","0.2024","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4063","K02902","RP-L28, MRPL28, rpmB","large subunit ribosomal protein L28","0.3164","0.5072","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4069","K09883","cobT","cobaltochelatase CobT","0.0157","0.0483","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4070","K09882","cobS","cobaltochelatase CobS","0.0355","0.0302","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4075","K01735","aroB","3-dehydroquinate synthase","0.1039","0.1485","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4076","K00891","E2.7.1.71, aroK, aroL","shikimate kinase","0.1756","0.1196","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4079","K01962","accA","acetyl-CoA carboxylase carboxyl transferase subunit alpha","0.6626","0.6603","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4082","K03070","secA","preprotein translocase subunit SecA","0.3906","0.4886","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4085","K00620","argJ","glutamate N-acetyltransferase / amino-acid N-acetyltransferase","0.1209","0.0773","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4093","K00568","ubiG","2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase","0.4332","0.1583","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4095","K00928","lysC","aspartate kinase","0.3479","0.4527","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4097","K08484","PTS-EI.PTSP, ptsP","phosphotransferase system, enzyme I, PtsP","0.0000 ","0.0020","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4102","K01069","E3.1.2.6, gloB","hydroxyacylglutathione hydrolase","0.0000 ","0.0100","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4106","K00023","phbB","acetoacetyl-CoA reductase","0.0029","0.0311","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4107","K00626","E2.3.1.9, atoB","acetyl-CoA C-acetyltransferase","0.0206","0.0393","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4114","K02911","RP-L32, MRPL32, rpmF","large subunit ribosomal protein L32","0.2338","0.4521","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4115","K03814","mtgA","monofunctional glycosyltransferase","0.0016","0.0175","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4116","K00795","ispA","farnesyl diphosphate synthase","0.2867","0.2081","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4119","K03526","gcpE, ispG","(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase","0.6310","0.4182","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4120","K09823","zur","Fur family transcriptional regulator, zinc uptake regulator","0.0000 ","0.0160","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4122","K03555","mutS","DNA mismatch repair protein MutS","0.0046","0.0241","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4125","K15555","ssuB","sulfonate transport system ATP-binding protein","0.0000 ","0.0000 ","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4126","K15554","ssuC","sulfonate transport system permease protein","0.0000 ","0.0007","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4127","K15553","ssuA","sulfonate transport system substrate-binding protein","0.0000 ","0.0000 ","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4129","K00990","glnD","[protein-PII] uridylyltransferase","0.0000 ","0.0007","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4130","K05366","mrcA","penicillin-binding protein 1A","0.0544","0.0518","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4132","K05973","phaZ","poly(3-hydroxybutyrate) depolymerase","0.0035","0.0026","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4133","K15011","regB, regS, actS","two-component system, sensor histidine kinase RegB","0.0000 ","0.0013","Oligotropha carboxidovorans OM5 (Mississippi)"
"oca","OCAR_4134","K15012","regA, regR, actR","two-component system, response regulator RegA","0.0000 ","0.0007","Oligotropha carboxidovorans OM5 (Mississippi)"
